iteration,max_fitness,time,current_time
1,1.634476,6.757299423217773,2024-03-09 23:08:38.796223
2,1.634476,6.377891778945923,2024-03-09 23:08:45.174586
3,1.634476,6.356464385986328,2024-03-09 23:08:51.531710
4,1.634476,6.460824012756348,2024-03-09 23:08:57.992958
5,1.634476,6.394849538803101,2024-03-09 23:09:04.388242
6,2.2841113,6.538085699081421,2024-03-09 23:09:10.926987
7,2.2841113,6.408826589584351,2024-03-09 23:09:17.336222
8,2.2841113,6.422741174697876,2024-03-09 23:09:23.759386
9,2.2841113,6.426577806472778,2024-03-09 23:09:30.186388
10,2.2841113,6.40940260887146,2024-03-09 23:09:36.596296
11,2.2841113,6.450554847717285,2024-03-09 23:09:43.047508
12,2.2841113,6.477867603302002,2024-03-09 23:09:49.525898
13,2.2841113,6.3729352951049805,2024-03-09 23:09:55.899329
14,2.2841113,6.310225009918213,2024-03-09 23:10:02.209990
15,2.2841113,6.514070987701416,2024-03-09 23:10:08.724718
16,2.2841113,6.446694612503052,2024-03-09 23:10:15.171943
17,2.2841113,6.451230764389038,2024-03-09 23:10:21.623595
18,2.2841113,6.451482057571411,2024-03-09 23:10:28.075625
19,2.4832997,6.4733498096466064,2024-03-09 23:10:34.549406
20,2.6062782,6.429660081863403,2024-03-09 23:10:40.979521
21,2.6062782,6.452989339828491,2024-03-09 23:10:47.432996
22,3.4394474,6.540876626968384,2024-03-09 23:10:53.974330
23,3.4394474,6.437090873718262,2024-03-09 23:11:00.411899
24,3.4394474,6.442187547683716,2024-03-09 23:11:06.854510
25,3.4394474,6.449046611785889,2024-03-09 23:11:13.304027
26,3.4394474,6.437885284423828,2024-03-09 23:11:19.742537
27,3.4394474,6.4927849769592285,2024-03-09 23:11:26.235794
28,3.4394474,6.39037561416626,2024-03-09 23:11:32.626595
29,3.4394474,6.365187644958496,2024-03-09 23:11:38.992196
30,3.4394474,6.288897275924683,2024-03-09 23:11:45.281620
31,3.586545,6.454138994216919,2024-03-09 23:11:51.736255
32,3.586545,6.508165597915649,2024-03-09 23:11:58.244833
33,3.586545,6.462224960327148,2024-03-09 23:12:04.707484
34,3.586545,6.3022472858428955,2024-03-09 23:12:11.010146
35,3.586545,6.488962411880493,2024-03-09 23:12:17.499538
36,3.586545,6.475287437438965,2024-03-09 23:12:23.975244
37,3.586545,6.444327354431152,2024-03-09 23:12:30.419995
38,3.586545,6.391313552856445,2024-03-09 23:12:36.811810
39,3.586545,6.45476222038269,2024-03-09 23:12:43.266998
40,3.586545,6.4201366901397705,2024-03-09 23:12:49.687544
41,4.425035,6.405478000640869,2024-03-09 23:12:56.093599
42,4.425035,6.336604595184326,2024-03-09 23:13:02.430721
43,4.425035,6.518473863601685,2024-03-09 23:13:08.949606
44,4.425035,6.396506071090698,2024-03-09 23:13:15.346712
45,4.425035,6.388753652572632,2024-03-09 23:13:21.735877
46,4.425035,6.491394758224487,2024-03-09 23:13:28.227696
47,4.425035,6.451789617538452,2024-03-09 23:13:34.679900
48,4.425035,6.283297538757324,2024-03-09 23:13:40.963618
49,4.425035,6.46640944480896,2024-03-09 23:13:47.430685
50,4.425035,6.385754585266113,2024-03-09 23:13:53.816976
51,4.425035,6.489370346069336,2024-03-09 23:14:00.306869
52,4.425035,6.3876683712005615,2024-03-09 23:14:06.694975
53,4.425035,6.455930471420288,2024-03-09 23:14:13.151310
54,4.425035,6.555930852890015,2024-03-09 23:14:19.707657
55,4.425035,6.530745506286621,2024-03-09 23:14:26.238832
56,4.425035,6.264819145202637,2024-03-09 23:14:32.504078
57,4.425035,6.530233860015869,2024-03-09 23:14:39.034734
58,4.425035,6.2959794998168945,2024-03-09 23:14:45.331654
59,4.425035,6.476142883300781,2024-03-09 23:14:51.808440
60,4.425035,6.392956733703613,2024-03-09 23:14:58.201897
61,4.425035,6.435219764709473,2024-03-09 23:15:04.637607
62,4.425035,6.425196170806885,2024-03-09 23:15:11.063357
63,4.425035,6.4008824825286865,2024-03-09 23:15:17.464709
64,4.425035,6.325671672821045,2024-03-09 23:15:23.790797
65,4.425035,6.344193458557129,2024-03-09 23:15:30.135435
66,4.425035,6.396040439605713,2024-03-09 23:15:36.531901
67,4.425035,6.354206800460815,2024-03-09 23:15:42.886528
68,4.583397,6.466068983078003,2024-03-09 23:15:49.353065
