iteration,max_fitness,time,current_time
1,0.8117206,5.4103147983551025,2024-03-10 17:28:10.538478
2,0.8117206,4.983092546463013,2024-03-10 17:28:15.522096
3,0.8117206,4.998650074005127,2024-03-10 17:28:20.521254
4,1.5257663,4.844404458999634,2024-03-10 17:28:25.366174
5,1.5257663,4.912009239196777,2024-03-10 17:28:30.278710
6,2.0136526,4.879115581512451,2024-03-10 17:28:35.158287
7,2.0136526,4.994472026824951,2024-03-10 17:28:40.153258
8,2.2654915,4.911678314208984,2024-03-10 17:28:45.065438
9,2.2654915,4.98122763633728,2024-03-10 17:28:50.047191
10,2.2654915,4.956053733825684,2024-03-10 17:28:55.003843
11,2.2654915,4.858893156051636,2024-03-10 17:28:59.863195
12,2.2654915,4.948392152786255,2024-03-10 17:29:04.812029
13,2.2654915,5.04724383354187,2024-03-10 17:29:09.859722
14,2.2654915,4.888095378875732,2024-03-10 17:29:14.748308
15,2.2654915,4.9396140575408936,2024-03-10 17:29:19.688472
16,2.2654915,4.966307640075684,2024-03-10 17:29:24.655306
17,2.3328116,4.95332407951355,2024-03-10 17:29:29.609098
18,2.3328116,4.995514631271362,2024-03-10 17:29:34.605132
19,2.9767125,4.9381256103515625,2024-03-10 17:29:39.543884
20,2.9767125,4.942655086517334,2024-03-10 17:29:44.487055
21,2.9767125,4.872985124588013,2024-03-10 17:29:49.360514
22,2.9767125,4.9655067920684814,2024-03-10 17:29:54.326492
23,2.9767125,4.929599046707153,2024-03-10 17:29:59.256619
24,2.9767125,5.034847021102905,2024-03-10 17:30:04.291928
25,3.108653,4.821329832077026,2024-03-10 17:30:09.113774
26,3.108653,4.954883337020874,2024-03-10 17:30:14.069172
27,3.108653,4.849483013153076,2024-03-10 17:30:18.919178
28,3.108653,4.902202129364014,2024-03-10 17:30:23.821929
29,3.108653,4.8075408935546875,2024-03-10 17:30:28.629956
30,3.2150779,4.824338674545288,2024-03-10 17:30:33.454806
31,3.2150779,4.908907651901245,2024-03-10 17:30:38.364168
32,3.2150779,4.869019508361816,2024-03-10 17:30:43.233644
33,3.5688744,4.790229082107544,2024-03-10 17:30:48.024430
34,3.5688744,4.92596435546875,2024-03-10 17:30:52.950850
35,3.5688744,4.796623945236206,2024-03-10 17:30:57.747923
36,3.5688744,4.930086374282837,2024-03-10 17:31:02.678589
37,3.5936427,4.727911710739136,2024-03-10 17:31:07.406967
38,3.5936427,4.6899943351745605,2024-03-10 17:31:12.097415
