iteration,max_fitness,time,current_time
1,0.16449827,9.11587119102478,2024-03-13 04:35:32.627044
2,0.40877813,8.671928405761719,2024-03-13 04:35:41.299382
3,0.40877813,8.483330249786377,2024-03-13 04:35:49.783135
4,0.40877813,8.601125478744507,2024-03-13 04:35:58.384707
5,0.40877813,8.535062074661255,2024-03-13 04:36:06.920180
6,0.43403018,8.554173946380615,2024-03-13 04:36:15.474776
7,0.43403018,8.700280904769897,2024-03-13 04:36:24.175511
8,0.43403018,8.50481390953064,2024-03-13 04:36:32.680751
9,0.45046437,8.587971448898315,2024-03-13 04:36:41.269258
10,0.45046437,8.329573392868042,2024-03-13 04:36:49.599351
11,0.45046437,8.578120470046997,2024-03-13 04:36:58.177898
12,0.45046437,8.397839546203613,2024-03-13 04:37:06.576221
13,0.8805294,8.834021806716919,2024-03-13 04:37:15.410665
14,0.8805294,8.52072525024414,2024-03-13 04:37:23.931849
15,0.8805294,8.568193435668945,2024-03-13 04:37:32.500458
16,0.8805294,8.529160499572754,2024-03-13 04:37:41.030043
17,0.8805294,8.60808515548706,2024-03-13 04:37:49.638567
18,0.8805294,8.497166156768799,2024-03-13 04:37:58.136247
19,0.8805294,8.669790744781494,2024-03-13 04:38:06.806457
20,0.8805294,8.490757703781128,2024-03-13 04:38:15.297696
21,0.8805294,8.646214962005615,2024-03-13 04:38:23.944420
22,0.8805294,8.722404956817627,2024-03-13 04:38:32.667248
23,0.8805294,8.61212706565857,2024-03-13 04:38:41.279788
24,0.8805294,8.476523637771606,2024-03-13 04:38:49.756744
25,0.9487224,8.787807941436768,2024-03-13 04:38:58.545120
26,0.98203045,8.875765562057495,2024-03-13 04:39:07.421306
27,0.98203045,8.56282925605774,2024-03-13 04:39:15.984715
28,0.98203045,8.612633228302002,2024-03-13 04:39:24.597768
29,1.6453569,8.601421117782593,2024-03-13 04:39:33.199668
30,1.6453569,8.500858783721924,2024-03-13 04:39:41.700951
31,1.6453569,8.405568361282349,2024-03-13 04:39:50.107020
32,1.6453569,8.605623006820679,2024-03-13 04:39:58.713045
33,1.6453569,8.757462739944458,2024-03-13 04:40:07.471021
34,1.6453569,8.489048480987549,2024-03-13 04:40:15.960488
35,1.6453569,8.57035779953003,2024-03-13 04:40:24.531274
36,1.6453569,8.633010387420654,2024-03-13 04:40:33.164715
37,1.7267321,8.584628820419312,2024-03-13 04:40:41.749764
38,1.7267321,8.540721416473389,2024-03-13 04:40:50.290970
39,1.7267321,8.540426254272461,2024-03-13 04:40:58.831805
40,1.7267321,8.62883186340332,2024-03-13 04:41:07.461119
41,1.7267321,8.563858985900879,2024-03-13 04:41:16.025396
42,1.7267321,8.677170991897583,2024-03-13 04:41:24.703069
43,1.7267321,8.336691856384277,2024-03-13 04:41:33.040169
44,1.7267321,8.5225510597229,2024-03-13 04:41:41.563197
45,1.7267321,8.708178043365479,2024-03-13 04:41:50.271808
46,1.7267321,8.499741077423096,2024-03-13 04:41:58.772019
47,1.7267321,8.535674333572388,2024-03-13 04:42:07.308132
48,1.7267321,8.519688367843628,2024-03-13 04:42:15.828242
49,2.0532746,8.574455976486206,2024-03-13 04:42:24.403169
50,2.0532746,8.49733853340149,2024-03-13 04:42:32.900922
51,2.0532746,8.595394372940063,2024-03-13 04:42:41.496751
52,2.0532746,8.434533834457397,2024-03-13 04:42:49.931708
53,2.23411,8.638031244277954,2024-03-13 04:42:58.570173
54,2.23411,8.548877239227295,2024-03-13 04:43:07.119516
55,2.23411,8.463688135147095,2024-03-13 04:43:15.583635
56,2.23411,8.486947298049927,2024-03-13 04:43:24.070999
57,2.23411,8.746073484420776,2024-03-13 04:43:32.817489
58,2.5767581,8.601135969161987,2024-03-13 04:43:41.419097
59,2.5767581,8.32782530784607,2024-03-13 04:43:49.747339
60,2.5767581,8.628412008285522,2024-03-13 04:43:58.376170
61,2.5767581,8.519688367843628,2024-03-13 04:44:06.896271
62,2.5767581,8.560572862625122,2024-03-13 04:44:15.457263
63,2.5767581,8.570434331893921,2024-03-13 04:44:24.028185
64,2.5767581,8.417397737503052,2024-03-13 04:44:32.446078
65,2.5767581,8.704070806503296,2024-03-13 04:44:41.150606
66,2.5767581,8.53794527053833,2024-03-13 04:44:49.689015
67,2.5767581,8.464313745498657,2024-03-13 04:44:58.153968
68,2.5767581,8.452646493911743,2024-03-13 04:45:06.607099
69,2.5767581,8.396345376968384,2024-03-13 04:45:15.003894
70,2.5767581,8.559010744094849,2024-03-13 04:45:23.563333
71,2.5767581,8.514036417007446,2024-03-13 04:45:32.077796
72,2.5767581,8.707325220108032,2024-03-13 04:45:40.785577
73,2.5767581,8.449497699737549,2024-03-13 04:45:49.235595
74,2.5767581,8.464232683181763,2024-03-13 04:45:57.700255
75,3.0600178,8.462210178375244,2024-03-13 04:46:06.163000
76,3.0600178,8.337027311325073,2024-03-13 04:46:14.500465
77,3.0600178,8.429640531539917,2024-03-13 04:46:22.930536
78,3.0600178,8.453191041946411,2024-03-13 04:46:31.384195
79,3.0600178,8.452964305877686,2024-03-13 04:46:39.837577
80,3.0600178,8.59233021736145,2024-03-13 04:46:48.430514
81,3.0600178,8.622239828109741,2024-03-13 04:46:57.053239
82,3.0600178,8.183443784713745,2024-03-13 04:47:05.237107
83,3.0600178,8.49105453491211,2024-03-13 04:47:13.728673
84,3.0600178,8.678751945495605,2024-03-13 04:47:22.407842
85,3.0600178,8.373278856277466,2024-03-13 04:47:30.781547
86,3.0600178,8.472986698150635,2024-03-13 04:47:39.255046
87,3.0600178,8.412658214569092,2024-03-13 04:47:47.668176
88,3.0600178,8.666409969329834,2024-03-13 04:47:56.335010
89,3.0600178,8.732083559036255,2024-03-13 04:48:05.067510
90,3.0600178,8.542001247406006,2024-03-13 04:48:13.609992
91,3.0600178,8.477379560470581,2024-03-13 04:48:22.087811
92,3.0600178,8.402957439422607,2024-03-13 04:48:30.491255
93,3.0600178,8.516796588897705,2024-03-13 04:48:39.008469
94,3.0600178,8.681874752044678,2024-03-13 04:48:47.690765
95,3.0600178,8.688056945800781,2024-03-13 04:48:56.379309
96,3.0600178,8.389185667037964,2024-03-13 04:49:04.768919
97,3.0600178,8.660444736480713,2024-03-13 04:49:13.429788
98,3.0600178,8.646791934967041,2024-03-13 04:49:22.077039
99,3.0600178,8.522675275802612,2024-03-13 04:49:30.600215
100,3.0600178,8.52042818069458,2024-03-13 04:49:39.121068
101,3.0600178,8.459571123123169,2024-03-13 04:49:47.581077
102,3.0600178,8.52594804763794,2024-03-13 04:49:56.107446
103,3.0600178,8.645825862884521,2024-03-13 04:50:04.753782
104,3.0600178,8.60466718673706,2024-03-13 04:50:13.359011
105,3.0600178,8.65055513381958,2024-03-13 04:50:22.009980
106,3.0600178,8.436652898788452,2024-03-13 04:50:30.447097
107,3.0600178,8.535880088806152,2024-03-13 04:50:38.983399
108,3.0600178,8.723307609558105,2024-03-13 04:50:47.707121
109,3.0600178,8.579834938049316,2024-03-13 04:50:56.287377
110,3.0600178,8.412102222442627,2024-03-13 04:51:04.699907
111,3.0600178,8.624389410018921,2024-03-13 04:51:13.324839
112,3.0600178,8.658838510513306,2024-03-13 04:51:21.984200
113,3.0600178,8.697254419326782,2024-03-13 04:51:30.681976
114,3.0600178,8.459885597229004,2024-03-13 04:51:39.142322
115,3.0600178,8.576447248458862,2024-03-13 04:51:47.719242
116,3.0600178,8.553322076797485,2024-03-13 04:51:56.272993
117,3.0600178,8.515143632888794,2024-03-13 04:52:04.788629
118,3.0600178,8.733668088912964,2024-03-13 04:52:13.522827
119,3.0600178,8.44618010520935,2024-03-13 04:52:21.969439
120,3.0600178,8.596349239349365,2024-03-13 04:52:30.566308
121,3.0600178,8.442012786865234,2024-03-13 04:52:39.008789
122,3.0600178,8.407249450683594,2024-03-13 04:52:47.416549
123,3.0600178,8.523318767547607,2024-03-13 04:52:55.940281
124,3.0600178,8.632467269897461,2024-03-13 04:53:04.573280
125,3.0600178,8.62903904914856,2024-03-13 04:53:13.202768
126,3.0600178,8.4820396900177,2024-03-13 04:53:21.685267
127,3.0600178,8.408722877502441,2024-03-13 04:53:30.094489
128,3.0600178,8.520544290542603,2024-03-13 04:53:38.615513
129,3.0600178,8.57910442352295,2024-03-13 04:53:47.195045
130,3.0600178,8.61464262008667,2024-03-13 04:53:55.810109
131,3.0600178,8.526455640792847,2024-03-13 04:54:04.337014
132,3.0600178,8.49443769454956,2024-03-13 04:54:12.831981
133,3.0600178,8.55904245376587,2024-03-13 04:54:21.391495
134,3.0600178,8.695310831069946,2024-03-13 04:54:30.087223
135,3.0600178,8.48554015159607,2024-03-13 04:54:38.573186
136,3.0600178,8.494802236557007,2024-03-13 04:54:47.068518
137,3.0600178,8.49846076965332,2024-03-13 04:54:55.567500
138,3.0600178,8.71662974357605,2024-03-13 04:55:04.284555
139,3.0600178,8.433735132217407,2024-03-13 04:55:12.718712
140,3.0600178,8.69973611831665,2024-03-13 04:55:21.418913
141,3.0600178,8.466189622879028,2024-03-13 04:55:29.885510
142,3.0600178,8.507256031036377,2024-03-13 04:55:38.393228
143,3.0600178,8.566044092178345,2024-03-13 04:55:46.959699
144,3.0600178,8.6114661693573,2024-03-13 04:55:55.571593
