iteration,max_fitness,time,current_time
1,0.43908542,9.715541362762451,2024-09-02 19:27:27.630009
2,0.43908542,6.959271192550659,2024-09-02 19:27:34.589799
3,0.43908542,7.795103073120117,2024-09-02 19:27:42.385340
4,0.7464295,7.624259948730469,2024-09-02 19:27:50.010045
5,0.7464295,7.9640161991119385,2024-09-02 19:27:57.974496
6,0.7464295,8.392462015151978,2024-09-02 19:28:06.367901
7,0.7464295,8.145289421081543,2024-09-02 19:28:14.514074
8,0.7464295,8.044354915618896,2024-09-02 19:28:22.558866
9,0.7464295,7.877446889877319,2024-09-02 19:28:30.436767
10,0.91480935,7.260491609573364,2024-09-02 19:28:37.697700
11,0.91480935,7.163240194320679,2024-09-02 19:28:44.861633
12,0.91480935,7.095533609390259,2024-09-02 19:28:51.957726
13,0.91480935,7.3232035636901855,2024-09-02 19:28:59.281627
14,1.003949,6.856563568115234,2024-09-02 19:29:06.138626
15,1.003949,7.697313070297241,2024-09-02 19:29:13.836364
16,1.003949,7.1087422370910645,2024-09-02 19:29:20.945592
17,1.0116968,7.70764684677124,2024-09-02 19:29:28.653738
18,1.0116968,6.908174753189087,2024-09-02 19:29:35.562357
19,1.0116968,7.586047410964966,2024-09-02 19:29:43.148830
20,1.0217484,7.949984550476074,2024-09-02 19:29:51.099250
21,1.0217484,7.8936872482299805,2024-09-02 19:29:58.993466
22,1.0217484,8.095875024795532,2024-09-02 19:30:07.089914
23,1.1927409,8.399317264556885,2024-09-02 19:30:15.489660
24,1.2095729,8.181426286697388,2024-09-02 19:30:23.671646
25,1.2095729,8.10431981086731,2024-09-02 19:30:31.776439
26,1.2095729,8.367742776870728,2024-09-02 19:30:40.144703
27,1.2161855,7.760066986083984,2024-09-02 19:30:47.905291
28,1.2161855,8.427653312683105,2024-09-02 19:30:56.333386
29,1.2161855,8.470608472824097,2024-09-02 19:31:04.804447
30,1.2161855,8.769626140594482,2024-09-02 19:31:13.574547
31,1.2235017,8.172765254974365,2024-09-02 19:31:21.747749
32,1.2235017,8.25552773475647,2024-09-02 19:31:30.003758
33,1.2235017,8.681407928466797,2024-09-02 19:31:38.685659
34,1.336182,8.287008285522461,2024-09-02 19:31:46.973103
35,1.343668,7.848131418228149,2024-09-02 19:31:54.821675
36,1.343668,7.738047361373901,2024-09-02 19:32:02.560163
37,1.343668,7.584308385848999,2024-09-02 19:32:10.144960
38,1.343668,7.79368257522583,2024-09-02 19:32:17.939091
