iteration,max_fitness,time,current_time
1,0.5652608,7.852257490158081,2024-03-09 11:00:50.397268
2,0.5652608,7.505102634429932,2024-03-09 11:00:57.902882
3,0.5652608,7.5572004318237305,2024-03-09 11:01:05.460535
4,1.0189248,7.387806177139282,2024-03-09 11:01:12.848828
5,1.0189248,7.912961483001709,2024-03-09 11:01:20.762266
6,1.3722357,7.773799657821655,2024-03-09 11:01:28.536588
7,1.6021888,7.5676963329315186,2024-03-09 11:01:36.104780
8,1.6021888,7.8351874351501465,2024-03-09 11:01:43.940548
9,1.6021888,7.765074014663696,2024-03-09 11:01:51.706272
10,1.6021888,7.562320947647095,2024-03-09 11:01:59.269097
11,1.6021888,7.6372551918029785,2024-03-09 11:02:06.907095
12,1.6021888,7.99263858795166,2024-03-09 11:02:14.900202
13,1.7271535,8.046936750411987,2024-03-09 11:02:22.947642
14,1.7271535,8.29434609413147,2024-03-09 11:02:31.242449
15,1.7271535,8.223180055618286,2024-03-09 11:02:39.466083
16,1.7271535,8.147472381591797,2024-03-09 11:02:47.614171
17,1.8062316,8.24600887298584,2024-03-09 11:02:55.860879
18,1.8635066,8.297662258148193,2024-03-09 11:03:04.159086
19,1.8635066,8.189043521881104,2024-03-09 11:03:12.348609
20,1.8635066,8.337013006210327,2024-03-09 11:03:20.686236
21,2.1616497,8.304688215255737,2024-03-09 11:03:28.991685
22,2.1616497,8.117874145507812,2024-03-09 11:03:37.110030
23,2.1817622,8.116799354553223,2024-03-09 11:03:45.227517
24,2.5456724,8.384461164474487,2024-03-09 11:03:53.612434
25,2.5856395,8.23810338973999,2024-03-09 11:04:01.851181
26,2.5856395,8.25710654258728,2024-03-09 11:04:10.108750
27,2.5856395,8.369497537612915,2024-03-09 11:04:18.478777
28,2.5856395,8.217477321624756,2024-03-09 11:04:26.696687
29,2.5856395,8.221465826034546,2024-03-09 11:04:34.918613
30,2.5856395,8.43604826927185,2024-03-09 11:04:43.355240
31,2.5856395,7.907182693481445,2024-03-09 11:04:51.262894
32,2.9336722,7.918190002441406,2024-03-09 11:04:59.181557
33,2.9336722,7.9645586013793945,2024-03-09 11:05:07.146603
34,2.9336722,7.8419904708862305,2024-03-09 11:05:14.989094
35,3.4690158,7.84918737411499,2024-03-09 11:05:22.839006
36,3.4690158,7.8025126457214355,2024-03-09 11:05:30.642041
37,3.4690158,7.95652437210083,2024-03-09 11:05:38.599263
38,3.4690158,7.769501209259033,2024-03-09 11:05:46.369229
39,3.4690158,7.650865793228149,2024-03-09 11:05:54.020607
40,3.4690158,7.742647171020508,2024-03-09 11:06:01.763946
41,3.4690158,7.6649792194366455,2024-03-09 11:06:09.429404
42,3.4690158,7.769952774047852,2024-03-09 11:06:17.199911
43,3.4690158,8.020787715911865,2024-03-09 11:06:25.221169
44,3.4690158,7.809532880783081,2024-03-09 11:06:33.031234
45,3.7628026,7.793335676193237,2024-03-09 11:06:40.825042
46,3.7628026,7.690582275390625,2024-03-09 11:06:48.516413
47,3.8585076,8.00786304473877,2024-03-09 11:06:56.524745
48,3.8585076,8.149245500564575,2024-03-09 11:07:04.674751
49,3.8585076,7.976030349731445,2024-03-09 11:07:12.651233
50,3.8585076,8.098692893981934,2024-03-09 11:07:20.750397
51,3.8585076,8.163729906082153,2024-03-09 11:07:28.914627
52,3.9897683,7.824488162994385,2024-03-09 11:07:36.739589
53,3.9897683,7.748125076293945,2024-03-09 11:07:44.488185
54,3.9897683,8.162787199020386,2024-03-09 11:07:52.651433
55,3.9897683,7.92980170249939,2024-03-09 11:08:00.581711
56,3.9897683,8.238332986831665,2024-03-09 11:08:08.820728
57,3.9897683,8.052414894104004,2024-03-09 11:08:16.873722
58,3.9897683,8.012932538986206,2024-03-09 11:08:24.887365
59,3.9897683,8.048850059509277,2024-03-09 11:08:32.936683
60,3.9897683,8.19778060913086,2024-03-09 11:08:41.135179
61,4.010111,8.102444410324097,2024-03-09 11:08:49.238091
62,4.08269,8.218850374221802,2024-03-09 11:08:57.457401
63,4.08269,8.25123143196106,2024-03-09 11:09:05.709289
64,4.08269,8.250659704208374,2024-03-09 11:09:13.960682
65,4.08269,8.282138347625732,2024-03-09 11:09:22.243402
66,4.08269,8.348510026931763,2024-03-09 11:09:30.592366
67,4.0847964,8.12489652633667,2024-03-09 11:09:38.717740
68,4.3393517,7.941166639328003,2024-03-09 11:09:46.659409
69,4.3393517,7.9902355670928955,2024-03-09 11:09:54.650110
70,4.3393517,8.080878496170044,2024-03-09 11:10:02.731512
71,4.3393517,8.014847755432129,2024-03-09 11:10:10.746840
72,4.3393517,8.074427843093872,2024-03-09 11:10:18.821720
73,4.3393517,7.927148342132568,2024-03-09 11:10:26.749378
74,4.3393517,8.028238534927368,2024-03-09 11:10:34.778261
75,4.3393517,8.027158975601196,2024-03-09 11:10:42.805954
76,4.3393517,7.9091572761535645,2024-03-09 11:10:50.715582
77,4.3393517,7.99249267578125,2024-03-09 11:10:58.708781
78,4.3393517,7.92347526550293,2024-03-09 11:11:06.632819
79,4.494216,7.84700345993042,2024-03-09 11:11:14.480339
80,4.494216,7.683242559432983,2024-03-09 11:11:22.164141
81,4.494216,7.782047748565674,2024-03-09 11:11:29.946725
82,4.494216,8.03210735321045,2024-03-09 11:11:37.979295
83,4.494216,7.957929611206055,2024-03-09 11:11:45.937690
84,4.5682592,7.8011534214019775,2024-03-09 11:11:53.739348
85,4.5682592,8.09106731414795,2024-03-09 11:12:01.830972
86,4.574639,7.913808822631836,2024-03-09 11:12:09.745243
87,4.574639,7.811212062835693,2024-03-09 11:12:17.557183
88,4.574639,8.070810794830322,2024-03-09 11:12:25.628750
89,4.574639,8.047889947891235,2024-03-09 11:12:33.677340
90,4.700794,8.030717134475708,2024-03-09 11:12:41.708613
91,4.700794,7.965432643890381,2024-03-09 11:12:49.674757
92,4.700794,7.942434072494507,2024-03-09 11:12:57.617659
93,4.824863,8.020680904388428,2024-03-09 11:13:05.638884
94,4.824863,7.850957870483398,2024-03-09 11:13:13.490294
95,4.824863,7.990121364593506,2024-03-09 11:13:21.480928
96,4.824863,8.077363729476929,2024-03-09 11:13:29.558957
97,4.824863,8.051076412200928,2024-03-09 11:13:37.610742
98,4.824863,7.863120794296265,2024-03-09 11:13:45.474317
99,4.8595433,7.992568492889404,2024-03-09 11:13:53.467458
100,4.953108,8.015860795974731,2024-03-09 11:14:01.483777
101,4.953108,8.02249026298523,2024-03-09 11:14:09.506739
102,4.953108,7.967622518539429,2024-03-09 11:14:17.475068
103,4.953108,8.12039303779602,2024-03-09 11:14:25.595935
104,4.953108,8.125219821929932,2024-03-09 11:14:33.721876
105,4.953108,8.009759426116943,2024-03-09 11:14:41.732167
106,4.953108,8.061401128768921,2024-03-09 11:14:49.794028
107,4.953108,7.848281621932983,2024-03-09 11:14:57.642798
108,5.047037,8.050739288330078,2024-03-09 11:15:05.693998
109,5.047037,7.946160078048706,2024-03-09 11:15:13.640870
110,5.047037,7.81786036491394,2024-03-09 11:15:21.459263
111,5.047037,7.99783992767334,2024-03-09 11:15:29.457657
112,5.047037,7.849424839019775,2024-03-09 11:15:37.307585
113,5.047037,7.9595537185668945,2024-03-09 11:15:45.267603
114,5.220972,7.911634922027588,2024-03-09 11:15:53.179701
115,5.220972,8.05013656616211,2024-03-09 11:16:01.230305
116,5.220972,7.799134254455566,2024-03-09 11:16:09.029939
117,5.220972,7.849890947341919,2024-03-09 11:16:16.880344
118,5.220972,7.772117376327515,2024-03-09 11:16:24.652929
119,5.220972,7.864836931228638,2024-03-09 11:16:32.518377
120,5.220972,7.603928565979004,2024-03-09 11:16:40.122804
121,5.220972,7.299560785293579,2024-03-09 11:16:47.422826
122,5.220972,7.88845157623291,2024-03-09 11:16:55.311741
123,5.220972,7.88963508605957,2024-03-09 11:17:03.201826
124,5.220972,7.616326808929443,2024-03-09 11:17:10.818712
125,5.220972,7.742611408233643,2024-03-09 11:17:18.561795
126,5.220972,7.735813140869141,2024-03-09 11:17:26.298124
127,5.220972,7.776788949966431,2024-03-09 11:17:34.075429
128,5.220972,7.709970235824585,2024-03-09 11:17:41.785851
129,5.220972,8.01520562171936,2024-03-09 11:17:49.801552
130,5.220972,7.638253927230835,2024-03-09 11:17:57.440319
