iteration,max_fitness,time,current_time
1,0.5264384,11.260948181152344,2024-09-11 22:42:12.074857
2,0.6249012,10.563347339630127,2024-09-11 22:42:22.638640
3,0.8862374,11.109992742538452,2024-09-11 22:42:33.749061
4,0.8862374,10.469356060028076,2024-09-11 22:42:44.218851
5,0.8862374,10.709250926971436,2024-09-11 22:42:54.928671
6,1.0495976,10.670197248458862,2024-09-11 22:43:05.599280
7,1.0613436,10.638847827911377,2024-09-11 22:43:16.238676
8,1.0613436,10.530110597610474,2024-09-11 22:43:26.769218
9,1.0613436,10.441946983337402,2024-09-11 22:43:37.211694
10,1.0613436,10.691418170928955,2024-09-11 22:43:47.903568
11,1.0613436,10.504248142242432,2024-09-11 22:43:58.408301
12,1.0613436,10.51999545097351,2024-09-11 22:44:08.928782
13,1.0613436,10.487911462783813,2024-09-11 22:44:19.417138
14,1.3356385,10.639294147491455,2024-09-11 22:44:30.056864
15,1.3356385,10.372186660766602,2024-09-11 22:44:40.429490
16,1.3356385,10.513569355010986,2024-09-11 22:44:50.943491
17,1.3356385,10.342798709869385,2024-09-11 22:45:01.286809
18,1.3356385,10.359307050704956,2024-09-11 22:45:11.646615
19,1.3356385,10.181633710861206,2024-09-11 22:45:21.828729
20,1.3356385,10.512372970581055,2024-09-11 22:45:32.341510
21,1.3356385,10.245369672775269,2024-09-11 22:45:42.587312
22,1.3356385,10.39429759979248,2024-09-11 22:45:52.982215
23,1.3356385,10.501504182815552,2024-09-11 22:46:03.484385
24,1.3356385,10.485798835754395,2024-09-11 22:46:13.970651
25,1.3356385,10.621610641479492,2024-09-11 22:46:24.592806
26,1.3356385,10.222988843917847,2024-09-11 22:46:34.816218
27,1.3356385,10.484845638275146,2024-09-11 22:46:45.301550
28,1.3356385,10.50052523612976,2024-09-11 22:46:55.802506
29,1.3356385,10.283132553100586,2024-09-11 22:47:06.086074
30,1.3356385,10.591307878494263,2024-09-11 22:47:16.677854
31,1.3356385,10.326430797576904,2024-09-11 22:47:27.004731
32,1.3356385,10.454888820648193,2024-09-11 22:47:37.460120
33,1.3356385,10.336987972259521,2024-09-11 22:47:47.797601
34,1.3356385,10.698737382888794,2024-09-11 22:47:58.496771
