iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time,invalid_individuals
1,0.5581455,1.8936791,1.0747674,2.6063023,2.734375,6.0546875,1.8554688,12.058983087539673,2025-06-25 02:43:11.359160,0
2,0.5581455,4.7921586,3.5655138,1.2597194,2.9296875,8.105469,2.2460938,7.33172345161438,2025-06-25 02:43:18.691437,0
3,0.5581455,5.6276045,6.7452545,1.3109723,2.9296875,9.5703125,2.6367188,7.305900573730469,2025-06-25 02:43:25.997864,0
4,0.5581455,6.0432262,7.6343074,1.6549863,3.125,10.449219,2.9296875,7.401667833328247,2025-06-25 02:43:33.400026,0
5,0.5581455,6.038147,9.39879,1.7172015,3.2226562,11.1328125,3.0273438,7.358876705169678,2025-06-25 02:43:40.759333,0
6,0.5581455,7.3889713,11.2996235,1.8400697,3.3203125,12.402344,3.2226562,7.444217681884766,2025-06-25 02:43:48.204109,0
7,0.61057925,8.087187,14.708021,1.0830504,3.3203125,12.988281,3.4179688,7.2969794273376465,2025-06-25 02:43:55.501531,0
8,0.61057925,9.273928,14.999133,1.1954663,3.3203125,13.671875,3.515625,7.402321815490723,2025-06-25 02:44:02.904637,0
9,0.61057925,9.351727,15.885736,1.5255268,3.4179688,14.453125,3.8085938,7.5154595375061035,2025-06-25 02:44:10.420526,0
10,0.62066555,10.511916,19.061514,1.7540133,3.6132812,15.136719,3.8085938,7.412830591201782,2025-06-25 02:44:17.833868,0
11,0.62066555,10.803214,19.607534,1.7731161,3.90625,15.625,3.8085938,7.435548305511475,2025-06-25 02:44:25.269911,0
12,0.62066555,10.869636,21.286846,1.8012238,3.90625,16.015625,3.8085938,7.344147205352783,2025-06-25 02:44:32.614529,0
13,0.62066555,11.908344,22.911152,1.984921,3.90625,16.699219,3.8085938,7.2717061042785645,2025-06-25 02:44:39.886708,0
14,0.62066555,13.119259,24.005241,2.0320005,3.90625,17.089844,3.8085938,7.390081405639648,2025-06-25 02:44:47.277266,0
15,0.62066555,13.578682,25.796972,2.12521,3.90625,17.382812,3.8085938,7.35400128364563,2025-06-25 02:44:54.631711,0
16,0.7376072,14.126361,26.562508,2.6114748,4.0039062,18.066406,3.8085938,7.32423210144043,2025-06-25 02:45:01.956390,0
17,0.7376072,14.143102,27.530949,-0.32363904,4.0039062,18.359375,3.90625,7.295950889587402,2025-06-25 02:45:09.252765,0
18,0.7376072,14.534951,29.651443,0.113527775,4.0039062,18.554688,3.90625,7.389787673950195,2025-06-25 02:45:16.642998,0
19,0.7376072,15.237973,31.055489,0.18792057,4.1015625,18.847656,3.90625,7.388695001602173,2025-06-25 02:45:24.032373,0
20,0.7376072,15.629991,32.471245,0.22724783,4.1015625,19.140625,4.0039062,7.288645267486572,2025-06-25 02:45:31.321452,0
21,0.7376072,15.747681,33.492943,0.24238145,4.1015625,19.53125,4.0039062,7.426271915435791,2025-06-25 02:45:38.748163,0
22,0.8909219,16.243233,35.22161,1.0237287,4.1015625,19.824219,4.1015625,7.43973970413208,2025-06-25 02:45:46.188343,0
23,0.8909219,16.721676,37.372627,1.0237287,4.1015625,20.3125,4.1015625,7.339850187301636,2025-06-25 02:45:53.528634,0
24,0.8909219,16.741001,38.757042,1.0371653,4.1015625,20.605469,4.1015625,7.311080455780029,2025-06-25 02:46:00.840152,0
25,0.8909219,16.791073,38.388367,1.0420777,4.1015625,20.996094,4.1015625,7.415782928466797,2025-06-25 02:46:08.256374,0
26,0.8909219,16.791073,40.18934,1.0619695,4.1015625,21.191406,4.1015625,7.418870449066162,2025-06-25 02:46:15.675684,0
27,0.8909219,17.117577,40.60308,1.0619695,4.1015625,21.582031,4.1015625,7.287679433822632,2025-06-25 02:46:22.963852,0
28,0.8909219,17.18877,41.884254,1.1631908,4.1015625,21.679688,4.1015625,7.281972885131836,2025-06-25 02:46:30.246272,0
29,0.8909219,17.550379,46.23477,1.2895801,4.1992188,21.875,4.1015625,7.394695281982422,2025-06-25 02:46:37.641580,0
30,0.8909219,17.845566,47.48157,1.4458692,4.1992188,22.167969,4.1992188,7.374459266662598,2025-06-25 02:46:45.016544,0
31,0.8909219,17.921827,48.557503,1.4458692,4.1992188,22.265625,4.1992188,7.352785110473633,2025-06-25 02:46:52.369767,0
32,0.8909219,17.921827,50.411476,1.9538617,4.1992188,22.460938,4.1992188,7.385088920593262,2025-06-25 02:46:59.755338,0
