iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time,invalid_individuals
1,0.41781735,1.839375,-5.281566,-3.9630668,1.2695312,6.3476562,2.0507812,21.861069202423096,2025-07-12 00:26:16.310552,0
2,0.43354905,2.6376567,-6.609228,-7.8982306,1.4648438,8.0078125,2.734375,11.196985006332397,2025-07-12 00:26:27.507872,0
3,0.6253257,3.168232,-2.0878997,-5.753808,1.4648438,9.5703125,3.3203125,11.597787380218506,2025-07-12 00:26:39.106234,0
4,0.6253257,3.4007382,1.5692706,-7.059155,1.7578125,10.9375,3.7109375,11.552274465560913,2025-07-12 00:26:50.658973,0
5,0.6792288,3.8398337,4.017643,-6.022002,1.7578125,12.109375,4.1015625,11.765172958374023,2025-07-12 00:27:02.424513,0
6,0.9189232,4.1334314,6.6733294,-5.8217,1.7578125,13.0859375,4.4921875,11.694082975387573,2025-07-12 00:27:14.119010,0
7,0.9189232,4.3464727,8.233189,-5.338095,1.8554688,14.0625,4.5898438,11.771007061004639,2025-07-12 00:27:25.890389,0
8,0.9189232,4.464738,11.952763,-5.4408016,1.953125,14.84375,4.6875,11.52693486213684,2025-07-12 00:27:37.417790,0
9,0.9189232,4.9559994,15.484791,-4.538106,1.953125,15.722656,4.9804688,11.50091028213501,2025-07-12 00:27:48.919331,0
10,0.9189232,5.3476315,21.440517,-4.2958117,1.953125,16.210938,5.1757812,11.696429967880249,2025-07-12 00:28:00.616336,0
11,1.5878763,6.452363,25.96613,-1.049248,1.953125,16.796875,5.1757812,11.643153429031372,2025-07-12 00:28:12.259900,0
12,1.5878763,6.492814,26.952528,-5.78154,1.953125,17.285156,5.46875,11.974814414978027,2025-07-12 00:28:24.235129,0
13,1.5878763,6.6233625,28.523716,-6.0971317,1.953125,17.871094,5.5664062,11.669681549072266,2025-07-12 00:28:35.905179,0
14,1.5878763,6.634418,30.334658,-6.0189676,1.953125,18.066406,5.6640625,11.558671474456787,2025-07-12 00:28:47.464225,0
15,1.5878763,6.634418,30.926813,-6.0189676,1.953125,18.457031,5.6640625,11.475954055786133,2025-07-12 00:28:58.940610,0
16,1.8400536,6.8865952,34.71605,-7.131704,1.953125,18.75,5.859375,11.817639112472534,2025-07-12 00:29:10.758691,0
17,1.8400536,6.8865952,36.38807,-8.131886,1.953125,19.140625,5.9570312,11.70255422592163,2025-07-12 00:29:22.461617,0
18,1.8400536,7.2502713,37.002987,-8.117156,2.0507812,19.335938,6.0546875,11.665153741836548,2025-07-12 00:29:34.127458,0
19,1.8400536,7.2502713,38.105507,-7.869261,2.0507812,19.628906,6.1523438,11.626704931259155,2025-07-12 00:29:45.754789,0
20,1.8400536,7.2502713,40.239746,-7.805521,2.0507812,19.921875,6.1523438,12.04209852218628,2025-07-12 00:29:57.797299,0
21,1.8400536,7.2502713,40.919624,-8.913308,2.0507812,20.214844,6.3476562,11.752928495407104,2025-07-12 00:30:09.550751,0
22,1.8400536,7.2502713,43.813774,-10.697387,2.0507812,20.800781,6.5429688,11.86900520324707,2025-07-12 00:30:21.420332,0
23,1.8400536,8.302189,45.101044,-9.851117,2.0507812,20.996094,6.7382812,11.767456769943237,2025-07-12 00:30:33.188354,0
24,1.8400536,8.580943,47.20113,-11.136269,2.0507812,21.386719,6.8359375,11.598012924194336,2025-07-12 00:30:44.786961,0
25,1.8400536,8.630367,44.851624,-12.939583,2.0507812,21.875,7.03125,11.721263885498047,2025-07-12 00:30:56.508944,0
26,1.8400536,9.059221,43.63301,-12.626069,2.1484375,22.167969,7.03125,11.502337217330933,2025-07-12 00:31:08.011654,0
27,1.8400536,9.059221,46.889248,-11.258419,2.1484375,22.558594,7.1289062,11.622303247451782,2025-07-12 00:31:19.634368,0
28,1.8400536,9.059221,46.013634,-13.179552,2.1484375,23.046875,7.3242188,11.626465320587158,2025-07-12 00:31:31.261389,0
29,1.8400536,9.4045725,46.98333,-12.824377,2.1484375,23.535156,7.421875,11.951283931732178,2025-07-12 00:31:43.213383,0
30,1.8400536,9.5728655,48.879295,-14.880588,2.1484375,23.632812,7.6171875,11.53400731086731,2025-07-12 00:31:54.748020,0
31,1.8400536,9.605261,50.301273,-14.568367,2.1484375,23.925781,7.6171875,11.945729732513428,2025-07-12 00:32:06.694167,0
32,1.8400536,9.605261,51.550743,-14.043657,2.1484375,24.121094,7.7148438,11.6645028591156,2025-07-12 00:32:18.359370,0
33,1.8400536,9.712712,53.493126,-16.892298,2.2460938,24.316406,7.8125,11.935550689697266,2025-07-12 00:32:30.295343,0
34,1.8400536,9.729589,55.30185,-16.752327,2.34375,24.316406,7.9101562,11.636348009109497,2025-07-12 00:32:41.932092,0
35,1.8400536,9.729589,56.871193,-16.243752,2.34375,24.609375,7.9101562,11.574243545532227,2025-07-12 00:32:53.506755,0
36,1.8400536,9.729589,59.799534,-18.190628,2.34375,24.902344,8.105469,11.579923152923584,2025-07-12 00:33:05.087215,0
37,1.8400536,9.729589,65.87367,-18.979286,2.34375,25.0,8.300781,11.46725082397461,2025-07-12 00:33:16.554843,0
38,1.8400536,10.057022,66.91635,-18.336458,2.34375,25.488281,8.300781,11.866858005523682,2025-07-12 00:33:28.422270,0
39,1.8400536,10.129054,67.97616,-17.902193,2.34375,25.78125,8.496094,11.368176698684692,2025-07-12 00:33:39.790821,0
40,1.8400536,10.129054,69.40498,-17.483513,2.34375,25.976562,8.496094,11.67999267578125,2025-07-12 00:33:51.471188,0
41,1.8400536,10.129054,70.25979,-21.799711,2.34375,26.464844,8.691406,11.680427074432373,2025-07-12 00:34:03.152116,0
42,1.8400536,10.129054,70.69274,-21.668652,2.34375,26.5625,8.691406,11.639612913131714,2025-07-12 00:34:14.792182,0
43,1.8400536,10.209756,72.02996,-19.137321,2.34375,26.855469,8.7890625,11.763648271560669,2025-07-12 00:34:26.556234,0
44,1.8400536,10.212275,72.985985,-19.074827,2.34375,26.855469,8.886719,11.676914691925049,2025-07-12 00:34:38.233563,0
45,1.8400536,10.212275,76.95523,-19.679996,2.34375,26.953125,8.984375,11.804628849029541,2025-07-12 00:34:50.038706,0
46,1.8400536,10.212275,77.98323,-19.679996,2.34375,26.953125,8.984375,11.428721904754639,2025-07-12 00:35:01.467798,0
47,1.8400536,10.212275,79.5303,-20.284113,2.34375,27.34375,9.082031,11.822408199310303,2025-07-12 00:35:13.290619,0
48,1.8400536,10.212275,80.41014,-20.07926,2.34375,27.441406,9.082031,11.588544845581055,2025-07-12 00:35:24.879762,0
49,1.8400536,10.252676,82.54068,-19.992973,2.4414062,27.539062,9.082031,11.637206792831421,2025-07-12 00:35:36.517378,0
50,1.8400536,10.252676,83.64755,-19.692057,2.4414062,27.734375,9.082031,11.242988109588623,2025-07-12 00:35:47.760774,0
51,1.8400536,10.252676,85.928406,-18.996758,2.4414062,27.929688,9.1796875,11.654910802841187,2025-07-12 00:35:59.416094,0
52,1.8400536,10.498882,86.55669,-18.569698,2.4414062,27.929688,9.1796875,11.892616748809814,2025-07-12 00:36:11.309120,0
53,1.8400536,10.585005,86.63545,-19.712965,2.4414062,28.027344,9.277344,11.689900875091553,2025-07-12 00:36:22.999464,0
54,1.8400536,10.589019,89.207245,-20.312645,2.4414062,28.027344,9.375,11.739917516708374,2025-07-12 00:36:34.739833,0
55,1.8400536,10.589019,90.70518,-20.38047,2.4414062,28.125,9.472656,11.730664014816284,2025-07-12 00:36:46.470907,0
56,1.8400536,10.589019,91.388115,-19.211588,2.4414062,28.222656,9.5703125,11.789729356765747,2025-07-12 00:36:58.261208,0
57,1.8400536,10.650708,93.25896,-18.278664,2.4414062,28.222656,9.765625,12.189804792404175,2025-07-12 00:37:10.451829,0
58,1.8400536,10.650708,94.87383,-18.278664,2.4414062,28.320312,9.765625,11.859903812408447,2025-07-12 00:37:22.312316,0
59,1.8400536,10.661885,96.2747,-18.027588,2.4414062,28.320312,9.765625,11.694372177124023,2025-07-12 00:37:34.007096,0
60,1.8400536,10.661885,99.012955,-16.940845,2.4414062,28.613281,9.9609375,11.788699388504028,2025-07-12 00:37:45.796373,0
61,1.8400536,10.661885,99.53137,-18.79578,2.4414062,28.808594,10.15625,11.497812271118164,2025-07-12 00:37:57.294602,0
62,1.8400536,10.661885,100.152145,-18.807463,2.4414062,28.808594,10.253906,11.771949768066406,2025-07-12 00:38:09.066922,0
63,1.8400536,10.661885,101.06888,-19.002483,2.4414062,28.90625,10.3515625,11.90588092803955,2025-07-12 00:38:20.973411,0
64,1.8400536,10.667522,103.280334,-14.526409,2.4414062,28.90625,10.644531,11.94642186164856,2025-07-12 00:38:32.920282,0
65,1.8400536,10.886679,105.36392,-12.025553,2.4414062,29.199219,10.644531,11.813668966293335,2025-07-12 00:38:44.734360,0
66,1.8400536,10.9335,105.51091,-11.976204,2.4414062,29.394531,10.644531,11.730470657348633,2025-07-12 00:38:56.465423,0
67,1.8400536,10.9335,106.02693,-10.043766,2.4414062,29.394531,10.644531,11.637045621871948,2025-07-12 00:39:08.102953,0
68,1.8400536,10.9335,106.656715,-11.7039385,2.4414062,29.589844,10.7421875,11.811870336532593,2025-07-12 00:39:19.915347,0
69,1.8400536,10.9335,109.16501,-12.877061,2.4414062,29.6875,10.9375,11.331350326538086,2025-07-12 00:39:31.247102,0
70,1.8400536,10.9335,109.276146,-10.212391,2.4414062,29.6875,10.9375,11.422732830047607,2025-07-12 00:39:42.670201,0
