iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time,invalid_individuals
1,0.54741764,3.0625014,-1.1483724,-0.71055746,1.2695312,6.3476562,2.4414062,20.429238080978394,2025-06-10 00:09:52.799330,0
2,0.8847741,3.7670176,4.864086,1.0089402,1.2695312,8.105469,3.125,10.530616521835327,2025-06-10 00:10:03.330372,0
3,0.8847741,4.073524,4.374276,-0.793875,1.4648438,9.765625,3.4179688,10.613922595977783,2025-06-10 00:10:13.944892,0
4,0.8847741,4.5225487,7.3754396,-0.094569206,1.4648438,10.7421875,3.6132812,10.71095061302185,2025-06-10 00:10:24.656209,0
5,0.8847741,4.806072,9.279661,-0.11029339,1.4648438,11.9140625,3.90625,10.62258243560791,2025-06-10 00:10:35.279192,0
6,0.8847741,5.1224155,12.194923,0.47433138,1.4648438,13.0859375,3.90625,10.721009731292725,2025-06-10 00:10:46.000670,0
7,0.8847741,5.007497,14.725096,0.29836226,1.6601562,13.8671875,4.1992188,10.774582862854004,2025-06-10 00:10:56.775866,0
8,0.8847741,5.3897114,14.574231,1.3757505,1.7578125,14.550781,4.4921875,10.368880271911621,2025-06-10 00:11:07.145157,0
9,0.8847741,5.26863,16.898794,-0.4980979,1.8554688,15.625,4.9804688,10.754035472869873,2025-06-10 00:11:17.899756,0
10,0.8847741,5.1972685,21.169252,-1.3928485,1.953125,16.308594,5.1757812,10.701137065887451,2025-06-10 00:11:28.601301,0
11,1.3648876,5.5123396,24.516731,0.2996812,2.0507812,16.894531,5.2734375,10.430095195770264,2025-06-10 00:11:39.031984,0
12,1.3648876,5.9038124,26.715858,-0.9725838,2.0507812,17.285156,5.5664062,10.556377649307251,2025-06-10 00:11:49.588774,0
13,1.4544481,6.728896,28.167114,0.5808618,2.0507812,17.871094,5.6640625,10.774965286254883,2025-06-10 00:12:00.364137,0
14,1.4544481,7.039522,29.122269,0.6424067,2.0507812,17.96875,5.6640625,10.598618268966675,2025-06-10 00:12:10.963159,0
15,1.4544481,7.1747885,33.28234,2.511966,2.1484375,18.847656,5.9570312,10.617982864379883,2025-06-10 00:12:21.581505,0
16,1.4544481,7.6031733,33.24373,2.5828483,2.1484375,19.726562,5.9570312,10.87822151184082,2025-06-10 00:12:32.460086,0
17,1.4544481,7.9137654,36.42412,2.0307539,2.1484375,20.214844,6.0546875,10.654943943023682,2025-06-10 00:12:43.115428,0
18,1.4544481,7.9853854,37.62966,-0.9819374,2.2460938,20.507812,6.25,10.506656646728516,2025-06-10 00:12:53.622646,0
19,1.4544481,7.9853854,38.911884,1.0153599,2.2460938,20.898438,6.4453125,10.599908590316772,2025-06-10 00:13:04.223138,0
20,1.4544481,8.034376,39.616264,1.1117785,2.2460938,21.191406,6.4453125,10.612738847732544,2025-06-10 00:13:14.836236,0
21,1.4544481,8.034376,39.459175,1.353774,2.2460938,21.679688,6.4453125,10.802969694137573,2025-06-10 00:13:25.639604,0
22,1.4544481,8.054841,42.07009,1.9900041,2.2460938,22.265625,6.5429688,10.730260610580444,2025-06-10 00:13:36.370294,0
23,1.4544481,8.054841,45.404312,3.9255197,2.2460938,22.265625,6.640625,10.724811315536499,2025-06-10 00:13:47.095655,0
24,2.382722,9.002304,50.38179,6.664133,2.2460938,22.265625,6.8359375,10.599408388137817,2025-06-10 00:13:57.695465,0
25,2.382722,9.20678,50.871014,6.43727,2.34375,22.65625,6.9335938,10.865532875061035,2025-06-10 00:14:08.561416,0
26,2.382722,9.7487335,53.023216,7.32205,2.34375,23.046875,7.1289062,10.70903491973877,2025-06-10 00:14:19.270963,0
27,2.382722,9.7487335,54.978767,8.508146,2.34375,23.144531,7.2265625,10.536162376403809,2025-06-10 00:14:29.807539,0
28,2.382722,9.938602,56.83238,9.21109,2.34375,23.4375,7.2265625,10.771785259246826,2025-06-10 00:14:40.579746,0
29,2.382722,10.39098,61.423523,7.330002,2.34375,23.730469,7.3242188,10.663862943649292,2025-06-10 00:14:51.244024,0
30,2.382722,10.39098,59.29782,4.343306,2.34375,24.21875,7.5195312,10.770808696746826,2025-06-10 00:15:02.015404,0
31,2.382722,10.803475,61.0589,5.8294783,2.34375,24.511719,7.7148438,10.867151498794556,2025-06-10 00:15:12.882961,0
32,2.382722,10.912388,62.391865,2.9950476,2.34375,24.511719,7.8125,10.474965333938599,2025-06-10 00:15:23.358415,0
33,2.382722,11.280697,66.64545,6.118592,2.4414062,24.609375,7.9101562,10.527828454971313,2025-06-10 00:15:33.886837,0
34,2.382722,11.382597,67.0759,6.6917553,2.4414062,24.804688,8.0078125,10.821947813034058,2025-06-10 00:15:44.709202,0
35,2.382722,12.084819,68.051704,6.9687285,2.4414062,24.804688,8.0078125,10.761780261993408,2025-06-10 00:15:55.471537,0
36,2.382722,12.206729,69.02381,6.8081636,2.4414062,25.0,8.105469,10.751100778579712,2025-06-10 00:16:06.223147,0
37,2.382722,12.552522,70.373245,5.939857,2.5390625,25.390625,8.203125,10.365735054016113,2025-06-10 00:16:16.589404,0
38,2.382722,12.945287,70.979965,4.4192734,2.5390625,25.683594,8.3984375,10.684675455093384,2025-06-10 00:16:27.274443,0
39,2.382722,13.541655,71.683426,4.4192734,2.734375,25.976562,8.3984375,10.302792310714722,2025-06-10 00:16:37.577632,0
40,2.382722,13.541655,72.1899,5.329089,2.734375,26.269531,8.3984375,10.865252256393433,2025-06-10 00:16:48.443381,0
41,2.382722,13.541655,73.996796,5.9963245,2.734375,26.464844,8.59375,10.776453256607056,2025-06-10 00:16:59.220233,0
42,2.382722,13.541655,75.066795,6.075058,2.734375,26.660156,8.59375,10.753984689712524,2025-06-10 00:17:09.974621,0
43,2.382722,13.541655,75.56555,8.074676,2.734375,26.855469,8.59375,10.849272012710571,2025-06-10 00:17:20.824257,0
44,2.382722,13.541655,75.43693,8.350494,2.734375,27.148438,8.59375,10.662426233291626,2025-06-10 00:17:31.487085,0
45,2.382722,13.541655,76.073044,5.8018622,2.734375,27.148438,8.691406,10.953766822814941,2025-06-10 00:17:42.441229,0
46,2.382722,13.607083,75.756714,3.069902,2.734375,27.34375,8.886719,10.509308099746704,2025-06-10 00:17:52.951010,0
47,2.382722,13.989219,80.85608,1.8731122,2.734375,27.441406,9.277344,11.012614965438843,2025-06-10 00:18:03.964196,0
48,2.382722,13.989219,82.554825,3.1051755,2.734375,27.539062,9.277344,10.474722385406494,2025-06-10 00:18:14.439509,0
49,2.382722,14.563658,84.174286,3.5469384,2.8320312,27.636719,9.375,10.67877984046936,2025-06-10 00:18:25.118709,0
50,2.382722,14.572233,86.025665,5.736102,2.8320312,27.832031,9.375,10.612409353256226,2025-06-10 00:18:35.731486,0
51,2.382722,14.544277,87.3717,3.0601487,2.9296875,28.027344,9.472656,10.998946905136108,2025-06-10 00:18:46.730855,0
52,2.382722,14.544277,89.510284,5.633372,2.9296875,28.027344,9.5703125,11.02728533744812,2025-06-10 00:18:57.758496,0
53,2.382722,14.544277,91.497314,5.984664,2.9296875,28.125,9.667969,10.761743783950806,2025-06-10 00:19:08.520799,0
54,2.382722,14.947138,93.03484,6.0212493,2.9296875,28.125,9.667969,10.690490007400513,2025-06-10 00:19:19.211760,0
55,2.382722,12.066225,93.83707,4.977358,3.0273438,28.125,9.765625,10.767322778701782,2025-06-10 00:19:29.979501,0
56,2.382722,12.289007,98.822426,5.3852425,3.0273438,28.125,9.863281,10.682599782943726,2025-06-10 00:19:40.662670,0
57,2.382722,12.289007,102.92547,12.234366,3.0273438,28.125,9.9609375,10.485283613204956,2025-06-10 00:19:51.148361,0
58,2.382722,12.59118,104.44501,11.236736,3.3203125,28.222656,10.058594,10.84254789352417,2025-06-10 00:20:01.991310,0
59,2.382722,12.59118,105.96842,9.881031,3.3203125,28.222656,10.15625,10.51754879951477,2025-06-10 00:20:12.509280,0
60,2.382722,9.897167,107.169685,10.311274,3.4179688,28.613281,10.253906,10.580838680267334,2025-06-10 00:20:23.090573,0
61,2.382722,9.922192,109.516014,10.311274,3.4179688,28.808594,10.253906,10.4405837059021,2025-06-10 00:20:33.531668,0
62,2.382722,9.922192,110.09607,11.029497,3.4179688,29.003906,10.253906,10.581109523773193,2025-06-10 00:20:44.113190,0
63,2.382722,9.922192,111.689445,12.294785,3.4179688,29.199219,10.449219,10.956817150115967,2025-06-10 00:20:55.070378,0
64,2.382722,9.7259245,112.379684,11.483409,3.515625,29.296875,10.7421875,10.3446204662323,2025-06-10 00:21:05.415370,0
