iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time
1,0.63707876,2.3414016,1.2128508,2.3386416,1.5625,5.46875,2.0507812,21.877519607543945,2024-05-08 01:56:26.644260
2,0.78322804,3.307475,5.240693,2.6644628,1.5625,6.9335938,2.4414062,11.544086217880249,2024-05-08 01:56:38.188762
3,0.78322804,4.103482,7.410954,2.8520799,1.6601562,8.496094,2.6367188,11.43598461151123,2024-05-08 01:56:49.625492
4,0.78322804,4.65143,10.103795,0.8838959,1.6601562,10.15625,3.125,11.550571203231812,2024-05-08 01:57:01.176646
5,0.78322804,5.8313947,12.337629,2.183606,1.7578125,11.1328125,3.3203125,11.798766851425171,2024-05-08 01:57:12.975879
6,0.78322804,5.6192856,14.12366,1.4829288,1.953125,12.011719,3.515625,11.26432490348816,2024-05-08 01:57:24.240796
7,0.78322804,4.998556,17.045998,2.8027558,2.0507812,13.378906,3.6132812,11.510411024093628,2024-05-08 01:57:35.752002
8,0.78322804,4.998556,17.647692,2.48412,2.0507812,14.160156,3.8085938,11.253384828567505,2024-05-08 01:57:47.005867
9,0.78322804,5.0156527,17.658234,2.5408678,2.0507812,14.84375,3.8085938,11.248259782791138,2024-05-08 01:57:58.254589
10,0.78322804,5.050683,20.717304,0.2710923,2.0507812,15.917969,3.90625,11.468363523483276,2024-05-08 01:58:09.723823
11,0.78322804,5.7646627,22.7392,-5.4520245,2.0507812,16.308594,4.1015625,11.392709970474243,2024-05-08 01:58:21.116984
12,0.78322804,5.885785,24.594345,-3.8757706,2.2460938,16.796875,4.296875,11.509432315826416,2024-05-08 01:58:32.627156
13,0.7908673,5.8934245,25.887266,-3.0676932,2.2460938,17.773438,4.3945312,11.688090562820435,2024-05-08 01:58:44.315689
14,1.2160752,7.280044,29.130035,-1.850345,2.2460938,18.164062,4.4921875,11.548184394836426,2024-05-08 01:58:55.864329
15,1.2160752,10.3314705,30.088911,-0.8660594,2.2460938,18.554688,4.5898438,11.144912719726562,2024-05-08 01:59:07.009667
16,1.4008771,10.560818,29.73858,-0.24225986,2.2460938,18.847656,4.5898438,11.315874338150024,2024-05-08 01:59:18.326041
17,1.4008771,10.6340275,31.408466,0.042114258,2.2460938,19.335938,4.5898438,11.420846700668335,2024-05-08 01:59:29.747321
18,1.4465994,10.738144,36.382996,2.3837752,2.2460938,19.824219,4.7851562,11.702078104019165,2024-05-08 01:59:41.450153
19,1.4465994,11.104998,37.525898,3.8919344,2.2460938,20.117188,4.7851562,11.607181310653687,2024-05-08 01:59:53.057876
20,1.4465994,11.104998,39.888718,3.8919344,2.2460938,20.507812,4.7851562,11.29917573928833,2024-05-08 02:00:04.357920
21,1.4465994,11.323528,44.49236,4.175352,2.2460938,20.996094,4.7851562,11.518857717514038,2024-05-08 02:00:15.877207
22,1.542414,11.653152,47.76155,4.3170385,2.2460938,21.289062,4.8828125,11.476707458496094,2024-05-08 02:00:27.354529
23,1.542414,12.080161,49.095196,4.093805,2.34375,21.484375,5.1757812,11.403112888336182,2024-05-08 02:00:38.758187
24,1.542414,12.367613,52.657726,4.405326,2.34375,21.582031,5.2734375,11.483586311340332,2024-05-08 02:00:50.242300
25,1.542414,12.474616,54.628784,4.7865734,2.34375,21.972656,5.3710938,11.492807388305664,2024-05-08 02:01:01.735627
26,1.542414,12.6335335,58.35335,9.38533,2.34375,22.070312,5.3710938,11.661767721176147,2024-05-08 02:01:13.397837
27,1.542414,12.6335335,60.20128,9.38533,2.34375,22.363281,5.3710938,11.301724672317505,2024-05-08 02:01:24.700083
28,1.542414,12.666829,61.653015,9.395559,2.34375,22.65625,5.3710938,11.410261631011963,2024-05-08 02:01:36.110834
29,1.542414,12.802249,63.43078,9.921288,2.4414062,23.144531,5.3710938,11.184438467025757,2024-05-08 02:01:47.295736
30,3.117773,14.137817,68.79674,12.279279,2.5390625,23.4375,5.7617188,11.650708198547363,2024-05-08 02:01:58.947006
31,3.117773,15.629292,71.683365,14.383702,2.5390625,23.828125,5.859375,11.271883964538574,2024-05-08 02:02:10.219581
32,3.117773,15.663109,73.75877,13.671641,2.5390625,24.023438,5.9570312,11.28391718864441,2024-05-08 02:02:21.503955
33,3.117773,15.663109,74.37037,14.862143,2.5390625,24.316406,6.0546875,11.081672430038452,2024-05-08 02:02:32.586048
