iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time,invalid_individuals
1,0.6253926,3.1093857,5.1248546,0.08888483,1.3671875,6.640625,1.953125,20.75197434425354,2025-06-28 18:29:25.344334,0
2,0.8261461,4.4167595,10.436893,2.009369,1.7578125,8.300781,2.4414062,10.609806299209595,2025-06-28 18:29:35.954511,0
3,0.8261461,4.473514,10.233578,1.5457039,1.7578125,9.1796875,2.734375,10.79766583442688,2025-06-28 18:29:46.752916,0
4,0.8261461,4.8199606,11.933493,2.2808769,1.8554688,10.7421875,2.8320312,10.71320629119873,2025-06-28 18:29:57.466733,0
5,0.8261461,5.4154925,12.726427,2.6541312,1.8554688,12.109375,3.0273438,10.719953060150146,2025-06-28 18:30:08.187275,0
6,0.8261461,5.786439,14.39275,3.0821939,1.953125,12.890625,3.125,10.781096458435059,2025-06-28 18:30:18.968792,0
7,0.8261461,6.1456747,15.855859,3.3891234,2.0507812,13.964844,3.2226562,10.797155380249023,2025-06-28 18:30:29.766734,0
8,0.8261461,6.4276357,13.699838,3.6624146,2.0507812,14.6484375,3.3203125,10.734350681304932,2025-06-28 18:30:40.501735,0
9,0.8261461,6.847042,20.63832,3.7650852,2.0507812,14.84375,3.3203125,10.949637651443481,2025-06-28 18:30:51.451957,0
10,0.8261461,6.847042,20.403574,4.2535295,2.0507812,15.917969,3.3203125,10.682134628295898,2025-06-28 18:31:02.134515,0
11,0.8261461,7.207308,21.68779,4.303529,2.0507812,16.796875,3.515625,10.63622784614563,2025-06-28 18:31:12.771134,0
12,0.8261461,7.376816,24.4165,4.383725,2.0507812,17.773438,3.515625,10.837247371673584,2025-06-28 18:31:23.608757,0
13,0.8261461,7.852951,25.538702,4.8803277,2.1484375,18.359375,3.6132812,10.798322677612305,2025-06-28 18:31:34.407529,0
14,0.8261461,7.9698815,27.420338,4.9107523,2.1484375,18.945312,3.7109375,10.597989320755005,2025-06-28 18:31:45.006048,0
15,0.8261461,7.9698815,29.24834,4.9297314,2.1484375,19.335938,4.0039062,10.84926700592041,2025-06-28 18:31:55.855816,0
16,0.8261461,7.9698815,33.588913,5.345022,2.1484375,20.019531,4.1015625,10.539129734039307,2025-06-28 18:32:06.395364,0
17,0.8261461,7.9698815,34.703995,5.68773,2.1484375,20.507812,4.1015625,10.840289115905762,2025-06-28 18:32:17.236083,0
18,0.8261461,8.366554,36.44362,2.5420132,2.1484375,20.703125,4.1992188,10.785564184188843,2025-06-28 18:32:28.022079,0
19,0.8261461,8.795635,37.447212,2.7219968,2.1484375,21.289062,4.1992188,11.096447467803955,2025-06-28 18:32:39.119010,0
20,0.8261461,8.795635,39.581924,2.8769135,2.1484375,21.972656,4.3945312,10.598793029785156,2025-06-28 18:32:49.718329,0
