iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time
1,0.6683168,2.9899955,-3.9085214,-0.15732312,1.3671875,6.3476562,1.8554688,21.430567502975464,2024-04-30 18:37:14.892292
2,0.8010284,4.1435866,-3.6822066,-2.3190417,1.6601562,8.496094,2.734375,10.408767461776733,2024-04-30 18:37:25.301457
3,0.8010284,4.484288,-1.7204778,-1.6649721,1.7578125,9.5703125,2.9296875,10.293996095657349,2024-04-30 18:37:35.596030
4,0.8010284,4.585825,-0.24692488,-0.7274314,1.8554688,11.328125,3.125,10.536041259765625,2024-04-30 18:37:46.132519
5,0.9735212,5.407778,0.062359214,-2.4792867,1.8554688,12.890625,3.3203125,10.678783893585205,2024-04-30 18:37:56.812055
6,0.9735212,5.551169,2.8838584,-2.2588773,1.953125,13.964844,3.3203125,10.434271812438965,2024-04-30 18:38:07.246791
7,0.9735212,5.6299605,-0.12892962,-1.9465909,1.953125,15.332031,3.515625,10.227327585220337,2024-04-30 18:38:17.474589
8,0.9735212,5.968756,1.8893218,-2.0266628,1.953125,16.40625,3.90625,10.524681806564331,2024-04-30 18:38:27.999887
9,0.9735212,6.483779,6.6755404,-1.9395459,2.0507812,17.480469,4.0039062,10.336459875106812,2024-04-30 18:38:38.336842
10,0.9735212,3.5964713,7.4129806,-1.6090646,2.2460938,18.261719,4.1992188,10.493621587753296,2024-04-30 18:38:48.830938
11,0.9735212,3.7607484,8.663429,-1.7880749,2.2460938,18.847656,4.3945312,10.729413270950317,2024-04-30 18:38:59.560968
12,0.9735212,3.7607484,10.330714,-1.7215365,2.2460938,19.433594,4.4921875,10.535902500152588,2024-04-30 18:39:10.097354
13,0.9735212,3.4752352,12.568079,-2.1210766,2.34375,20.019531,4.5898438,10.774019241333008,2024-04-30 18:39:20.871873
14,0.9735212,3.4752352,21.351765,-2.9775133,2.34375,20.507812,4.6875,10.50365161895752,2024-04-30 18:39:31.376014
15,0.9735212,3.4752352,23.523232,-2.9624388,2.34375,21.09375,4.7851562,10.467777252197266,2024-04-30 18:39:41.844252
16,0.9905894,4.447408,26.785786,-2.5839238,2.34375,21.386719,4.7851562,10.699504613876343,2024-04-30 18:39:52.544239
17,0.9905894,4.447408,32.016922,-2.5184813,2.34375,21.777344,4.7851562,10.8588387966156,2024-04-30 18:40:03.403513
18,1.783946,5.240765,35.405624,-0.27517462,2.34375,22.070312,4.9804688,10.303382158279419,2024-04-30 18:40:13.707428
19,1.783946,5.240765,36.545662,0.19073248,2.34375,22.558594,4.9804688,10.656013011932373,2024-04-30 18:40:24.364023
20,1.783946,4.5116944,39.359604,0.5735904,2.4414062,22.753906,4.9804688,10.559296607971191,2024-04-30 18:40:34.923780
21,1.783946,4.5116944,42.940666,-0.09429777,2.4414062,23.046875,5.1757812,10.729562520980835,2024-04-30 18:40:45.653813
22,1.783946,4.5116944,44.305176,-0.08335006,2.4414062,23.535156,5.2734375,10.372829914093018,2024-04-30 18:40:56.027076
23,1.783946,4.634279,46.029816,0.5543518,2.5390625,24.21875,5.46875,10.724052429199219,2024-04-30 18:41:06.751669
24,1.783946,5.063644,45.12423,-0.50739,2.5390625,24.609375,5.5664062,10.53455400466919,2024-04-30 18:41:17.286691
25,1.783946,5.102988,47.094482,2.3158083,2.5390625,25.0,5.5664062,10.724509239196777,2024-04-30 18:41:28.011685
