iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time,invalid_individuals
1,1.0729054,3.3352914,2.6772776,3.984527,1.6601562,6.5429688,2.2460938,19.968432426452637,2025-06-02 17:23:07.422401,0
2,1.0729054,4.8434973,6.9648256,4.647172,2.1484375,7.7148438,2.734375,10.009172201156616,2025-06-02 17:23:17.431916,0
3,1.0729054,5.989806,11.435909,1.3062879,2.1484375,8.984375,3.2226562,9.90280294418335,2025-06-02 17:23:27.335133,0
4,1.0729054,7.2441535,16.165314,2.1920943,2.4414062,9.765625,3.2226562,9.919339656829834,2025-06-02 17:23:37.254842,0
5,1.6826112,11.116398,18.90835,5.6916714,2.734375,10.7421875,3.4179688,9.77581000328064,2025-06-02 17:23:47.031015,0
6,1.6826112,11.970341,23.566257,6.361823,2.9296875,11.621094,3.4179688,9.73490285873413,2025-06-02 17:23:56.766284,0
7,1.6826112,14.382758,29.41317,9.056236,3.0273438,12.3046875,3.6132812,9.99713397026062,2025-06-02 17:24:06.763882,0
8,1.7253258,17.439299,32.77349,8.502218,3.515625,12.6953125,3.90625,9.830094575881958,2025-06-02 17:24:16.594383,0
9,1.8370811,20.44924,36.93578,12.808226,3.515625,13.378906,4.3945312,9.800653219223022,2025-06-02 17:24:26.395403,0
10,2.02478,22.152994,41.719276,17.136375,3.6132812,13.671875,4.7851562,9.91946816444397,2025-06-02 17:24:36.315283,0
11,2.02478,25.756489,49.1704,19.469048,3.7109375,14.355469,4.8828125,10.229447364807129,2025-06-02 17:24:46.545325,0
12,2.1749387,28.076988,52.074844,16.011864,3.8085938,14.550781,5.1757812,9.625181436538696,2025-06-02 17:24:56.171034,0
13,2.1749387,28.889616,54.923714,12.840689,4.1015625,14.746094,5.3710938,9.84870171546936,2025-06-02 17:25:06.020109,0
14,2.1749387,29.829805,60.368515,14.459382,4.1992188,15.332031,5.46875,9.866703748703003,2025-06-02 17:25:15.887216,0
15,2.1749387,30.357641,62.38311,15.028584,4.3945312,15.332031,5.5664062,9.917836904525757,2025-06-02 17:25:25.805783,0
16,2.1749387,31.640074,65.535355,16.375723,4.3945312,15.625,5.6640625,9.915341138839722,2025-06-02 17:25:35.721525,0
17,2.1749387,30.078133,62.455673,16.60167,4.7851562,16.015625,5.6640625,9.621673107147217,2025-06-02 17:25:45.343607,0
18,2.1749387,30.472235,64.55676,19.710615,4.7851562,16.308594,5.7617188,9.99305009841919,2025-06-02 17:25:55.337108,0
19,2.1749387,30.77424,67.41306,20.227766,4.8828125,16.601562,5.7617188,9.894750356674194,2025-06-02 17:26:05.232260,0
20,2.1749387,32.047813,72.8396,19.429148,5.2734375,16.992188,6.0546875,9.910836696624756,2025-06-02 17:26:15.143503,0
21,2.1749387,32.877052,74.55584,17.90677,5.2734375,17.1875,6.1523438,9.91731309890747,2025-06-02 17:26:25.061334,0
22,2.1749387,33.485794,75.434074,18.620438,5.2734375,17.480469,6.25,9.84160304069519,2025-06-02 17:26:34.903338,0
23,2.1749387,34.09091,76.55249,18.221458,5.5664062,17.675781,6.5429688,9.948224544525146,2025-06-02 17:26:44.851970,0
24,2.1749387,34.314857,82.916916,18.221458,5.9570312,17.675781,6.5429688,9.693939924240112,2025-06-02 17:26:54.546313,0
25,2.1749387,34.849426,83.46329,18.898062,6.1523438,18.164062,6.640625,9.738234758377075,2025-06-02 17:27:04.285012,0
26,2.1749387,35.269516,85.3179,20.459835,6.25,18.359375,6.640625,9.789498567581177,2025-06-02 17:27:14.074991,0
27,2.1749387,36.47652,85.45532,20.592512,6.3476562,18.359375,6.640625,9.975557088851929,2025-06-02 17:27:24.050916,0
28,2.1749387,37.01901,87.69885,21.521885,6.4453125,18.652344,6.640625,10.083794355392456,2025-06-02 17:27:34.135070,0
29,2.1749387,38.101475,90.041275,21.792267,6.5429688,18.945312,6.640625,9.922317743301392,2025-06-02 17:27:44.057748,0
30,2.1749387,40.24056,91.218,22.803837,6.8359375,19.238281,6.7382812,9.742827415466309,2025-06-02 17:27:53.800954,0
31,2.1749387,42.82557,92.203804,24.783697,6.9335938,19.433594,6.7382812,9.868622064590454,2025-06-02 17:28:03.669972,0
32,2.1749387,43.05875,93.45971,24.402428,7.1289062,19.726562,6.8359375,10.013173580169678,2025-06-02 17:28:13.683721,0
33,2.1749387,43.569088,94.09665,24.48975,7.3242188,19.824219,6.8359375,9.86705732345581,2025-06-02 17:28:23.551186,0
34,2.1749387,44.49576,97.12773,26.444176,7.421875,19.824219,6.8359375,10.07615327835083,2025-06-02 17:28:33.627696,0
35,2.1749387,44.897682,98.59384,26.444176,7.421875,20.019531,6.8359375,9.951634645462036,2025-06-02 17:28:43.579901,0
36,2.1749387,45.37286,100.92008,27.174105,7.421875,20.019531,6.8359375,9.89138412475586,2025-06-02 17:28:53.471681,0
37,2.1749387,46.019775,102.42287,27.912287,7.5195312,20.117188,7.03125,10.163537740707397,2025-06-02 17:29:03.635652,0
38,2.2541745,46.53271,103.38938,29.066235,7.5195312,20.214844,7.03125,9.910746335983276,2025-06-02 17:29:13.546811,0
39,2.2541745,49.60826,105.15439,29.625767,7.6171875,20.507812,7.1289062,9.956831455230713,2025-06-02 17:29:23.504243,0
40,2.2541745,50.089108,106.183716,30.724777,7.6171875,20.703125,7.2265625,9.711615085601807,2025-06-02 17:29:33.216268,0
41,2.2541745,51.500584,107.409515,30.801834,7.7148438,20.800781,7.2265625,9.85281491279602,2025-06-02 17:29:43.069492,0
42,2.2541745,50.151943,108.22771,31.971504,8.0078125,20.996094,7.421875,9.941601037979126,2025-06-02 17:29:53.011501,0
43,2.2541745,50.422516,109.0208,31.284142,8.105469,20.996094,7.5195312,9.959719181060791,2025-06-02 17:30:02.971650,0
