iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time,invalid_individuals
1,0.91642326,4.36105,3.4361055,3.7168925,2.5390625,5.6640625,2.4414062,17.61324906349182,2025-05-29 17:50:27.641732,0
2,0.91642326,6.9494934,6.3284435,5.7393813,3.0273438,7.8125,2.9296875,11.450217962265015,2025-05-29 17:50:39.133417,0
3,0.91642326,7.7198644,6.4715357,5.7178316,3.125,10.15625,3.3203125,11.757489204406738,2025-05-29 17:50:50.891429,0
4,0.91642326,8.768733,8.829338,5.724554,3.4179688,11.816406,3.3203125,8.884103775024414,2025-05-29 17:50:59.776426,0
5,0.91642326,9.936926,11.028614,6.4116316,3.515625,12.890625,3.4179688,11.287260055541992,2025-05-29 17:51:11.064491,0
6,0.91642326,10.596305,14.042227,6.3867617,3.8085938,14.355469,3.515625,11.068405866622925,2025-05-29 17:51:22.133360,0
7,0.91642326,11.046637,15.869456,6.972526,4.0039062,15.136719,3.515625,9.010541677474976,2025-05-29 17:51:31.144562,0
8,0.92827034,12.023498,17.440649,7.8831286,4.1015625,15.625,3.7109375,11.576284885406494,2025-05-29 17:51:42.721648,0
9,1.0310897,11.969404,19.573547,9.157909,4.1992188,16.015625,3.8085938,10.744075536727905,2025-05-29 17:51:53.466202,0
10,1.0310897,12.530851,22.02785,9.847988,4.1992188,16.894531,3.8085938,9.27481460571289,2025-05-29 17:52:02.741772,0
11,1.0310897,13.474424,21.13046,9.9281025,4.296875,17.480469,3.8085938,11.63976263999939,2025-05-29 17:52:14.382006,0
12,1.0310897,13.607286,25.187763,10.313427,4.3945312,18.261719,3.90625,10.617635488510132,2025-05-29 17:52:25.000099,0
13,1.0310897,14.1512785,27.377193,10.819946,4.4921875,18.652344,3.90625,9.484841585159302,2025-05-29 17:52:34.485658,0
14,1.0343791,14.7975,30.664078,10.871542,4.5898438,19.335938,3.90625,11.877338647842407,2025-05-29 17:52:46.363443,0
15,1.0343791,15.32263,31.636166,11.117553,4.6875,19.628906,3.90625,10.521039724349976,2025-05-29 17:52:56.884986,0
16,1.0343791,15.415123,32.358025,11.588062,4.6875,20.019531,3.90625,9.603013277053833,2025-05-29 17:53:06.488687,0
17,1.0343791,16.083103,33.689972,10.517736,4.6875,20.214844,4.0039062,11.902655839920044,2025-05-29 17:53:18.391778,0
18,1.0343791,16.114296,34.49682,10.58469,4.6875,20.507812,4.0039062,10.379114866256714,2025-05-29 17:53:28.771344,0
19,1.0343791,16.482239,37.649693,10.58469,4.6875,20.996094,4.0039062,9.740305185317993,2025-05-29 17:53:38.512264,0
20,1.0343791,17.151752,40.278038,11.621269,4.6875,21.289062,4.1015625,11.806122541427612,2025-05-29 17:53:50.318871,0
21,1.0343791,17.16363,42.4104,11.796856,5.078125,21.582031,4.1015625,9.904958963394165,2025-05-29 17:54:00.224287,0
22,1.1750302,17.433565,43.425987,12.983789,5.078125,21.875,4.1992188,10.008342981338501,2025-05-29 17:54:10.233386,0
23,1.1750302,17.640205,46.02748,14.29381,5.078125,22.265625,4.1992188,11.94582724571228,2025-05-29 17:54:22.179737,0
