iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time
1,0.5424688,4.314204,5.7693644,3.698636,1.2695312,5.1757812,1.8554688,20.15424919128418,2024-05-06 11:08:25.855437
2,0.5424688,4.314204,5.036221,4.443428,1.2695312,7.7148438,2.34375,10.137307405471802,2024-05-06 11:08:35.993106
3,0.5424688,4.3788166,9.546604,4.276287,1.2695312,8.7890625,3.0273438,10.067790269851685,2024-05-06 11:08:46.061311
4,0.5424688,4.4404697,10.17885,4.748696,1.2695312,9.765625,3.6132812,10.233147859573364,2024-05-06 11:08:56.294974
5,0.6288237,4.8535385,12.9797,6.282737,1.2695312,10.839844,3.7109375,10.481560468673706,2024-05-06 11:09:06.777105
6,0.6796512,5.1998253,15.807922,7.6747684,1.2695312,11.425781,3.7109375,10.11711072921753,2024-05-06 11:09:16.894828
7,0.6796512,5.1998253,17.17416,4.8043847,1.2695312,11.9140625,3.8085938,10.045482158660889,2024-05-06 11:09:26.940862
8,0.6796512,5.1998253,17.902197,4.4014683,1.2695312,12.3046875,4.0039062,10.160681247711182,2024-05-06 11:09:37.102188
9,0.76932544,5.3012395,19.62492,4.5426197,1.2695312,12.402344,4.1992188,10.389997482299805,2024-05-06 11:09:47.492750
10,0.76932544,5.3012395,17.322964,5.1568236,1.2695312,12.5,4.1992188,9.961352586746216,2024-05-06 11:09:57.454513
11,0.76932544,5.4241943,21.016413,5.386817,1.2695312,13.0859375,4.1992188,10.209497928619385,2024-05-06 11:10:07.664503
12,0.76932544,5.4241943,20.684769,5.45519,1.2695312,13.183594,4.1992188,10.08634328842163,2024-05-06 11:10:17.751277
13,1.3879586,6.0428276,24.313776,8.826966,1.2695312,13.183594,4.3945312,10.076970100402832,2024-05-06 11:10:27.828817
14,1.3879586,6.0428276,25.606192,8.90797,1.2695312,13.4765625,4.3945312,10.263255834579468,2024-05-06 11:10:38.092472
15,1.3879586,6.0428276,26.33828,9.009318,1.2695312,13.671875,4.3945312,10.026672124862671,2024-05-06 11:10:48.119567
16,1.3879586,6.0428276,26.578066,9.73913,1.2695312,14.0625,4.4921875,10.149317264556885,2024-05-06 11:10:58.269245
17,1.3879586,6.0428276,26.724161,10.727655,1.2695312,14.2578125,4.4921875,9.965359210968018,2024-05-06 11:11:08.235011
18,1.3879586,6.066966,26.94352,11.027223,1.3671875,14.355469,4.4921875,10.036823511123657,2024-05-06 11:11:18.272229
19,1.3879586,6.066966,25.90298,11.299558,1.3671875,14.6484375,4.5898438,10.021732807159424,2024-05-06 11:11:28.294342
20,1.3879586,6.1636524,26.221684,11.349239,1.3671875,14.84375,4.5898438,9.827446699142456,2024-05-06 11:11:38.122193
21,1.3879586,6.1636524,25.934761,10.94318,1.3671875,14.941406,4.6875,10.084517002105713,2024-05-06 11:11:48.207070
22,1.3879586,6.1636524,28.93346,12.149841,1.3671875,15.136719,4.6875,9.956544637680054,2024-05-06 11:11:58.164031
23,1.3879586,6.1636524,29.45956,11.633726,1.3671875,15.234375,4.7851562,9.943530321121216,2024-05-06 11:12:08.108281
24,1.3879586,6.1636524,30.509155,11.869612,1.3671875,15.527344,4.8828125,10.003030061721802,2024-05-06 11:12:18.111768
25,1.3879586,6.30909,31.532925,12.434002,1.5625,15.8203125,5.078125,10.05595064163208,2024-05-06 11:12:28.168288
26,1.3879586,6.30909,32.4402,12.289012,1.5625,16.015625,5.2734375,10.00518250465393,2024-05-06 11:12:38.173879
27,1.3879586,6.30909,33.83328,13.393364,1.5625,16.113281,5.3710938,9.956950426101685,2024-05-06 11:12:48.131210
28,1.3879586,6.30909,34.440506,14.4225445,1.5625,16.210938,5.3710938,10.15640640258789,2024-05-06 11:12:58.288216
29,1.3879586,6.30909,35.096893,15.92957,1.5625,16.210938,5.46875,10.03178858757019,2024-05-06 11:13:08.320537
30,1.3879586,6.30909,34.940975,16.770905,1.5625,16.601562,5.7617188,10.148940324783325,2024-05-06 11:13:18.469900
31,1.3879586,6.30909,36.62764,12.1514225,1.5625,16.894531,5.9570312,9.754336833953857,2024-05-06 11:13:28.224662
32,1.3879586,6.333795,36.585564,10.995544,1.6601562,17.089844,6.25,9.953652143478394,2024-05-06 11:13:38.178731
33,1.3879586,6.333795,37.953415,12.721802,1.6601562,17.089844,6.640625,10.20438838005066,2024-05-06 11:13:48.383676
34,1.3879586,6.362605,37.93541,13.157003,1.7578125,17.285156,6.640625,9.991960525512695,2024-05-06 11:13:58.376000
35,1.3879586,6.362605,38.16648,14.374929,1.7578125,17.578125,7.3242188,10.149369716644287,2024-05-06 11:14:08.525985
36,1.3879586,6.362605,38.772064,15.490311,1.7578125,17.773438,7.421875,10.034968376159668,2024-05-06 11:14:18.561529
37,1.488924,6.4635706,41.873257,18.524494,1.7578125,17.773438,7.5195312,10.17429256439209,2024-05-06 11:14:28.736237
