iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time
1,0.67973757,3.2475803,-1.2369449,-3.479201,1.5625,6.4453125,2.1484375,21.722846031188965,2024-05-06 12:06:28.114961
2,0.67973757,4.216787,0.11514479,-2.8664992,1.953125,8.300781,2.6367188,11.306201696395874,2024-05-06 12:06:39.421566
3,1.197431,6.3477373,4.2978206,-0.83146894,2.1484375,9.765625,2.8320312,11.651090145111084,2024-05-06 12:06:51.073222
4,1.197431,7.163769,8.068031,1.038053,2.4414062,10.9375,3.2226562,11.449975728988647,2024-05-06 12:07:02.523786
5,1.197431,8.049819,8.743086,0.79490244,2.6367188,12.792969,3.6132812,11.25072956085205,2024-05-06 12:07:13.775007
6,1.197431,8.777654,13.788128,2.230896,2.8320312,13.4765625,3.90625,11.235998153686523,2024-05-06 12:07:25.011451
7,1.197431,6.4400244,16.488016,1.8586749,3.125,14.355469,4.0039062,11.052212476730347,2024-05-06 12:07:36.064129
8,1.197431,6.045024,23.06831,3.181538,3.515625,14.941406,4.1015625,11.083056449890137,2024-05-06 12:07:47.147603
9,1.197431,7.856197,25.710358,1.4975939,4.0039062,15.8203125,4.3945312,10.81517767906189,2024-05-06 12:07:57.963237
10,1.197431,9.704334,28.567333,-0.22348881,4.1992188,16.308594,4.4921875,11.081372261047363,2024-05-06 12:08:09.045069
11,1.7038895,10.275858,30.221136,1.7745695,4.5898438,16.699219,4.6875,11.007331848144531,2024-05-06 12:08:20.053152
12,1.7038895,10.471806,31.918428,2.5745196,4.8828125,17.480469,4.9804688,11.04069447517395,2024-05-06 12:08:31.094450
13,1.7038895,11.47418,32.503853,2.5301695,5.1757812,17.675781,5.078125,10.971458435058594,2024-05-06 12:08:42.066619
14,1.7038895,11.480817,34.104683,3.411047,5.3710938,18.261719,5.2734375,11.175812721252441,2024-05-06 12:08:53.242956
15,1.7038895,13.447719,37.474857,4.472827,5.6640625,18.359375,5.2734375,11.033151626586914,2024-05-06 12:09:04.276589
16,1.7038895,13.839367,38.06066,4.692994,5.6640625,18.652344,5.2734375,11.051942825317383,2024-05-06 12:09:15.329193
17,1.7038895,16.067715,39.565563,8.498127,5.6640625,19.042969,5.3710938,11.061544179916382,2024-05-06 12:09:26.391222
18,1.7038895,16.934372,41.69696,12.429761,5.859375,19.042969,5.46875,11.240735530853271,2024-05-06 12:09:37.632581
19,1.7038895,17.041992,43.732613,12.825385,5.9570312,19.238281,5.46875,11.210138082504272,2024-05-06 12:09:48.843220
20,1.7038895,17.2225,45.95288,14.10028,6.0546875,19.238281,5.5664062,11.104684829711914,2024-05-06 12:09:59.948384
21,1.7038895,18.96532,47.317177,15.450007,6.0546875,19.335938,5.859375,11.226289510726929,2024-05-06 12:10:11.175381
22,1.7038895,20.459534,48.83854,16.407326,6.1523438,19.335938,5.859375,11.08537769317627,2024-05-06 12:10:22.261194
23,1.7038895,21.822628,51.903687,15.931604,6.25,19.335938,5.9570312,11.244102954864502,2024-05-06 12:10:33.505770
24,1.7038895,22.153,52.01312,15.961541,6.3476562,19.628906,5.9570312,10.953555345535278,2024-05-06 12:10:44.459954
25,1.7038895,22.915985,53.309784,16.332455,6.4453125,19.726562,6.0546875,11.216566801071167,2024-05-06 12:10:55.676944
26,1.7038895,24.094807,55.181377,17.201206,6.5429688,20.019531,6.0546875,11.080933570861816,2024-05-06 12:11:06.758338
27,1.7038895,24.514626,57.458767,16.985777,6.5429688,20.214844,6.1523438,11.044875144958496,2024-05-06 12:11:17.803692
28,1.7038895,24.372845,57.782623,14.32862,6.7382812,20.3125,6.3476562,11.179657936096191,2024-05-06 12:11:28.983907
29,1.7038895,28.273598,59.736168,15.539936,6.7382812,20.410156,6.5429688,11.04776668548584,2024-05-06 12:11:40.032190
30,2.5383532,30.286797,62.93034,17.560635,6.8359375,20.507812,6.5429688,11.052215576171875,2024-05-06 12:11:51.085007
31,2.5383532,30.49218,62.43377,17.766487,6.8359375,20.800781,6.640625,11.296699285507202,2024-05-06 12:12:02.382476
32,2.5383532,30.605982,62.734238,15.234709,6.8359375,20.898438,6.7382812,11.226913690567017,2024-05-06 12:12:13.610151
33,2.5383532,30.861477,63.547222,15.2595215,6.8359375,20.996094,6.7382812,11.247872829437256,2024-05-06 12:12:24.859266
34,2.5383532,32.582314,64.87821,16.550453,7.1289062,20.996094,6.9335938,11.343628644943237,2024-05-06 12:12:36.203388
35,2.5383532,33.280544,66.21355,16.14723,7.1289062,20.996094,7.03125,11.098402738571167,2024-05-06 12:12:47.302597
36,2.5383532,33.136135,66.91701,15.856955,7.2265625,21.191406,7.1289062,11.107388496398926,2024-05-06 12:12:58.410700
37,2.5383532,33.362892,67.161575,15.863825,7.2265625,21.582031,7.1289062,11.252214908599854,2024-05-06 12:13:09.663710
38,2.5383532,33.643665,68.665436,17.391281,7.3242188,21.679688,7.3242188,11.041320323944092,2024-05-06 12:13:20.705532
39,2.5383532,33.959484,70.17257,17.391281,7.3242188,21.679688,7.3242188,11.106170177459717,2024-05-06 12:13:31.812256
40,2.5383532,34.123016,71.16894,18.289612,7.3242188,21.777344,7.421875,11.339925765991211,2024-05-06 12:13:43.152601
41,2.5383532,34.674934,71.16894,18.421104,7.3242188,21.777344,7.6171875,11.180816411972046,2024-05-06 12:13:54.333887
42,2.5383532,35.43631,71.94623,19.486229,7.3242188,22.070312,7.6171875,11.049794912338257,2024-05-06 12:14:05.384122
43,2.5383532,35.852516,73.1429,19.938156,7.421875,22.167969,7.7148438,11.051029205322266,2024-05-06 12:14:16.435593
44,2.5383532,36.556694,74.425385,20.368984,7.5195312,22.167969,7.8125,10.97672986984253,2024-05-06 12:14:27.412823
45,2.5383532,37.067665,75.02362,21.278334,7.6171875,22.363281,7.9101562,11.146848678588867,2024-05-06 12:14:38.560141
46,2.5383532,37.645,76.430305,21.963772,7.6171875,22.460938,8.0078125,10.898919105529785,2024-05-06 12:14:49.459540
47,2.5383532,37.987694,77.69111,19.582863,7.6171875,22.65625,8.105469,10.980048894882202,2024-05-06 12:15:00.440040
48,2.5383532,38.43808,78.07279,19.55628,7.6171875,22.65625,8.203125,10.98331594467163,2024-05-06 12:15:11.423796
49,2.5383532,38.688263,79.252304,19.83524,7.6171875,22.65625,8.203125,11.19699478149414,2024-05-06 12:15:22.621255
50,2.5383532,39.269905,81.19411,20.750608,7.7148438,22.851562,8.300781,11.184704065322876,2024-05-06 12:15:33.806379
51,2.5383532,39.54483,81.13017,20.792164,7.7148438,22.949219,8.300781,10.912147760391235,2024-05-06 12:15:44.719048
52,2.5383532,41.42946,81.238144,20.792164,7.9101562,22.949219,8.300781,10.817882776260376,2024-05-06 12:15:55.537543
53,2.5383532,43.336212,83.14458,20.822803,7.9101562,23.144531,8.300781,11.220060586929321,2024-05-06 12:16:06.758101
54,2.5383532,43.44777,83.65178,20.822803,8.105469,23.144531,8.300781,11.126689434051514,2024-05-06 12:16:17.885297
55,2.5383532,44.219288,84.97551,21.079182,8.105469,23.144531,8.300781,11.212148904800415,2024-05-06 12:16:29.098052
56,2.5383532,44.880394,86.07695,21.537003,8.105469,23.144531,8.300781,11.181564807891846,2024-05-06 12:16:40.280110
57,2.5383532,45.216965,87.80971,23.425926,8.105469,23.144531,8.3984375,11.203160047531128,2024-05-06 12:16:51.484032
58,2.5383532,45.64795,88.65621,24.589657,8.105469,23.144531,8.496094,10.926563024520874,2024-05-06 12:17:02.411338
