iteration,max_fitness,coverage1,coverage2,coverage3,time,current_time
79,2.820193,6.25,4.1015625,5.5664062,6.440492630004883,2024-04-11 05:24:19.958996
80,2.820193,6.25,4.1015625,5.5664062,6.482245206832886,2024-04-11 05:24:26.441718
81,2.820193,6.1523438,4.1015625,5.5664062,6.524147033691406,2024-04-11 05:24:32.966325
82,2.820193,6.4453125,4.296875,5.6640625,6.326436519622803,2024-04-11 05:24:39.293166
83,2.820193,6.3476562,4.296875,5.6640625,6.450334310531616,2024-04-11 05:24:45.744012
84,2.820193,6.25,4.3945312,5.6640625,6.4522974491119385,2024-04-11 05:24:52.196693
85,2.820193,6.640625,4.3945312,5.6640625,6.540952205657959,2024-04-11 05:24:58.738034
86,2.820193,6.7382812,4.4921875,5.7617188,6.55463719367981,2024-04-11 05:25:05.293251
87,2.820193,6.7382812,4.5898438,5.7617188,6.339258432388306,2024-04-11 05:25:11.632946
88,2.820193,6.8359375,4.5898438,5.7617188,6.3213210105896,2024-04-11 05:25:17.954726
89,2.820193,6.7382812,4.5898438,5.7617188,6.499908685684204,2024-04-11 05:25:24.455001
90,2.820193,6.7382812,4.5898438,5.7617188,6.5178093910217285,2024-04-11 05:25:30.973448
91,2.820193,6.7382812,4.5898438,5.6640625,6.338234901428223,2024-04-11 05:25:37.312004
92,2.820193,6.7382812,4.5898438,5.5664062,6.503083229064941,2024-04-11 05:25:43.815477
93,2.820193,6.7382812,4.4921875,5.7617188,6.4035327434539795,2024-04-11 05:25:50.219360
94,2.820193,6.7382812,4.4921875,5.7617188,6.446672439575195,2024-04-11 05:25:56.666426
95,2.820193,6.640625,4.4921875,5.6640625,6.371824264526367,2024-04-11 05:26:03.038643
96,2.820193,6.640625,4.4921875,5.7617188,6.472930431365967,2024-04-11 05:26:09.512144
97,2.820193,6.640625,4.5898438,5.9570312,6.52650785446167,2024-04-11 05:26:16.039272
98,2.820193,6.7382812,4.4921875,6.0546875,6.466741323471069,2024-04-11 05:26:22.506678
99,2.820193,6.7382812,4.5898438,6.0546875,6.472188234329224,2024-04-11 05:26:28.979264
100,3.2491772,6.7382812,4.5898438,6.0546875,6.275697708129883,2024-04-11 05:26:35.255330
101,3.2491772,6.7382812,4.5898438,5.9570312,6.526852369308472,2024-04-11 05:26:41.782818
102,3.2491772,6.640625,4.7851562,5.9570312,6.450259208679199,2024-04-11 05:26:48.233474
103,3.2491772,6.7382812,4.7851562,5.9570312,6.582304000854492,2024-04-11 05:26:54.816219
104,3.2491772,6.7382812,4.6875,6.1523438,6.3760247230529785,2024-04-11 05:27:01.192888
105,3.2491772,6.8359375,4.6875,6.1523438,6.374423027038574,2024-04-11 05:27:07.567676
106,3.2491772,6.8359375,4.7851562,6.25,6.500145196914673,2024-04-11 05:27:14.068274
107,3.2491772,6.8359375,4.7851562,6.25,6.514795780181885,2024-04-11 05:27:20.583503
108,3.2491772,6.9335938,4.7851562,6.1523438,6.5008158683776855,2024-04-11 05:27:27.084767
109,3.2491772,6.8359375,4.8828125,6.1523438,6.3923845291137695,2024-04-11 05:27:33.477784
110,3.2491772,6.8359375,4.8828125,6.0546875,6.389477729797363,2024-04-11 05:27:39.867750
111,3.2491772,6.9335938,4.8828125,6.0546875,6.475231885910034,2024-04-11 05:27:46.343476
112,3.2491772,7.03125,4.7851562,6.0546875,6.317190170288086,2024-04-11 05:27:52.661017
113,3.2491772,7.03125,4.6875,5.9570312,6.505587339401245,2024-04-11 05:27:59.167013
114,3.2491772,7.1289062,4.6875,6.1523438,6.382611989974976,2024-04-11 05:28:05.550146
115,3.2491772,7.03125,4.6875,6.1523438,6.471254110336304,2024-04-11 05:28:12.022076
116,3.2491772,7.03125,4.7851562,6.1523438,6.267632007598877,2024-04-11 05:28:18.290163
117,3.489223,6.9335938,4.8828125,6.25,6.223958492279053,2024-04-11 05:28:24.514480
118,3.489223,7.03125,4.8828125,6.3476562,6.5988054275512695,2024-04-11 05:28:31.113665
119,3.489223,6.9335938,4.6875,6.4453125,6.515711784362793,2024-04-11 05:28:37.629782
120,3.489223,6.9335938,4.6875,6.5429688,6.501171827316284,2024-04-11 05:28:44.131331
121,3.489223,6.9335938,4.6875,6.3476562,6.297739744186401,2024-04-11 05:28:50.429483
122,3.489223,6.9335938,4.6875,6.4453125,6.410346031188965,2024-04-11 05:28:56.840264
123,3.489223,6.8359375,4.5898438,6.3476562,6.459935665130615,2024-04-11 05:29:03.300556
124,3.489223,6.8359375,4.4921875,6.4453125,6.242560863494873,2024-04-11 05:29:09.543493
125,3.489223,6.8359375,4.3945312,6.5429688,6.4614129066467285,2024-04-11 05:29:16.005331
126,3.489223,6.7382812,4.296875,6.5429688,6.487142324447632,2024-04-11 05:29:22.493084
127,3.489223,6.7382812,4.296875,6.5429688,6.3733460903167725,2024-04-11 05:29:28.866823
128,3.489223,6.7382812,4.3945312,6.5429688,6.157581567764282,2024-04-11 05:29:35.025001
129,3.489223,6.7382812,4.4921875,6.5429688,6.291064023971558,2024-04-11 05:29:41.316459
130,3.489223,6.640625,4.4921875,6.5429688,6.533719301223755,2024-04-11 05:29:47.850819
131,3.489223,6.7382812,4.4921875,6.4453125,6.261402130126953,2024-04-11 05:29:54.112805
132,3.489223,6.7382812,4.4921875,6.4453125,6.466174125671387,2024-04-11 05:30:00.579596
133,3.489223,6.8359375,4.4921875,6.3476562,6.597237586975098,2024-04-11 05:30:07.177362
134,3.489223,6.7382812,4.6875,6.3476562,6.498273849487305,2024-04-11 05:30:13.676101
135,3.489223,6.7382812,4.6875,6.3476562,6.258904457092285,2024-04-11 05:30:19.935420
136,3.489223,6.8359375,4.6875,6.3476562,6.279839038848877,2024-04-11 05:30:26.215953
137,3.489223,6.9335938,4.5898438,6.3476562,6.226566553115845,2024-04-11 05:30:32.443071
138,3.489223,6.8359375,4.5898438,6.3476562,6.453490495681763,2024-04-11 05:30:38.896919
139,3.489223,6.9335938,4.5898438,6.3476562,6.352452278137207,2024-04-11 05:30:45.249925
140,3.489223,6.9335938,4.6875,6.4453125,6.375474452972412,2024-04-11 05:30:51.626043
141,3.489223,6.9335938,4.6875,6.4453125,6.329259872436523,2024-04-11 05:30:57.955797
142,3.489223,6.7382812,4.6875,6.4453125,6.418491363525391,2024-04-11 05:31:04.374631
143,3.489223,6.8359375,4.6875,6.4453125,6.346147298812866,2024-04-11 05:31:10.721415
144,3.489223,6.9335938,4.6875,6.5429688,6.340077877044678,2024-04-11 05:31:17.061869
145,3.489223,7.1289062,4.5898438,6.5429688,6.231475591659546,2024-04-11 05:31:23.293788
146,3.489223,7.03125,4.6875,6.5429688,6.267357110977173,2024-04-11 05:31:29.561549
147,3.489223,7.03125,4.6875,6.640625,6.476155757904053,2024-04-11 05:31:36.038104
148,3.489223,7.03125,4.6875,6.7382812,6.3899986743927,2024-04-11 05:31:42.428597
149,3.489223,7.1289062,4.4921875,6.7382812,6.404916524887085,2024-04-11 05:31:48.834160
150,3.489223,6.9335938,4.4921875,6.8359375,6.377429962158203,2024-04-11 05:31:55.212029
151,3.489223,6.9335938,4.4921875,6.8359375,6.204217195510864,2024-04-11 05:32:01.416669
152,3.489223,6.9335938,4.4921875,6.8359375,6.561635971069336,2024-04-11 05:32:07.978935
153,3.489223,6.9335938,4.4921875,6.7382812,6.456122398376465,2024-04-11 05:32:14.435689
154,3.489223,6.9335938,4.4921875,6.7382812,6.1796746253967285,2024-04-11 05:32:20.615773
155,3.489223,6.9335938,4.4921875,6.7382812,6.510699033737183,2024-04-11 05:32:27.127115
156,3.489223,6.9335938,4.4921875,6.7382812,6.19105339050293,2024-04-11 05:32:33.318523
157,3.489223,6.8359375,4.4921875,6.8359375,6.267517805099487,2024-04-11 05:32:39.586443
158,3.489223,6.8359375,4.4921875,6.8359375,6.392695665359497,2024-04-11 05:32:45.979542
159,3.489223,6.8359375,4.5898438,6.9335938,6.441672086715698,2024-04-11 05:32:52.421599
160,3.489223,6.8359375,4.5898438,6.9335938,6.3299102783203125,2024-04-11 05:32:58.752112
161,3.489223,6.7382812,4.5898438,6.9335938,6.377104043960571,2024-04-11 05:33:05.129606
162,3.489223,6.8359375,4.5898438,6.9335938,6.199009656906128,2024-04-11 05:33:11.329141
163,3.489223,7.03125,4.5898438,6.9335938,6.480726480484009,2024-04-11 05:33:17.810510
164,3.489223,7.1289062,4.6875,6.9335938,6.288573265075684,2024-04-11 05:33:24.099481
165,3.489223,7.1289062,4.6875,6.9335938,6.37077522277832,2024-04-11 05:33:30.470720
166,3.489223,7.1289062,4.6875,6.8359375,6.066062688827515,2024-04-11 05:33:36.537382
167,3.489223,7.03125,4.6875,6.8359375,6.234750509262085,2024-04-11 05:33:42.772606
168,3.489223,7.03125,4.6875,6.8359375,6.396811008453369,2024-04-11 05:33:49.170065
169,3.489223,7.1289062,4.6875,6.7382812,6.442728281021118,2024-04-11 05:33:55.613374
170,3.489223,7.1289062,4.6875,6.7382812,6.164811611175537,2024-04-11 05:34:01.778744
171,3.489223,7.1289062,4.7851562,6.640625,6.347356557846069,2024-04-11 05:34:08.126651
172,3.489223,7.1289062,4.7851562,6.640625,6.362581491470337,2024-04-11 05:34:14.489657
173,3.489223,7.03125,4.7851562,6.5429688,6.475540399551392,2024-04-11 05:34:20.965604
174,3.489223,7.03125,4.7851562,6.5429688,6.229440927505493,2024-04-11 05:34:27.195429
175,3.489223,7.03125,4.7851562,6.5429688,6.227284669876099,2024-04-11 05:34:33.423085
176,3.489223,7.03125,4.7851562,6.5429688,6.443647623062134,2024-04-11 05:34:39.867102
177,3.489223,6.9335938,4.7851562,6.5429688,6.110512971878052,2024-04-11 05:34:45.977989
178,3.489223,6.9335938,4.7851562,6.5429688,6.51005220413208,2024-04-11 05:34:52.513217
179,3.489223,6.9335938,4.8828125,6.7382812,6.380468845367432,2024-04-11 05:34:58.894336
180,3.489223,6.9335938,4.8828125,6.640625,6.170016765594482,2024-04-11 05:35:05.064708
181,3.489223,7.03125,4.8828125,6.640625,6.445559978485107,2024-04-11 05:35:11.510677
182,3.489223,7.03125,4.8828125,6.7382812,6.325114488601685,2024-04-11 05:35:17.836154
183,3.489223,7.03125,4.8828125,6.7382812,6.352654457092285,2024-04-11 05:35:24.189257
184,3.489223,6.9335938,4.7851562,6.8359375,6.335956335067749,2024-04-11 05:35:30.525583
185,3.489223,7.03125,4.7851562,6.9335938,6.356604814529419,2024-04-11 05:35:36.882617
186,3.489223,7.1289062,4.7851562,6.9335938,6.354119300842285,2024-04-11 05:35:43.237103
187,3.489223,7.03125,4.8828125,6.9335938,6.392111539840698,2024-04-11 05:35:49.629596
188,3.489223,7.03125,4.8828125,6.9335938,6.704586029052734,2024-04-11 05:35:56.334657
189,3.489223,7.03125,4.8828125,6.9335938,6.3774213790893555,2024-04-11 05:36:02.712524
190,3.489223,7.2265625,4.8828125,7.1289062,6.435692071914673,2024-04-11 05:36:09.148827
191,3.489223,7.1289062,4.7851562,7.1289062,6.360603332519531,2024-04-11 05:36:15.510070
192,3.489223,7.1289062,4.7851562,7.1289062,6.437161207199097,2024-04-11 05:36:21.947599
193,3.489223,7.03125,4.6875,7.03125,6.161991119384766,2024-04-11 05:36:28.110027
194,3.489223,7.1289062,4.7851562,7.03125,6.455976247787476,2024-04-11 05:36:34.566663
195,3.489223,7.1289062,4.7851562,7.03125,6.360482454299927,2024-04-11 05:36:40.927700
196,3.489223,7.03125,4.7851562,7.03125,6.451441764831543,2024-04-11 05:36:47.379500
197,3.489223,7.03125,4.6875,7.03125,6.380810976028442,2024-04-11 05:36:53.760711
198,3.489223,6.9335938,4.6875,7.03125,6.2194602489471436,2024-04-11 05:36:59.980715
199,3.489223,7.03125,4.6875,6.9335938,6.250946283340454,2024-04-11 05:37:06.232060
200,3.489223,6.9335938,4.5898438,6.8359375,6.30740761756897,2024-04-11 05:37:12.539804
201,3.489223,6.9335938,4.6875,7.03125,6.459810733795166,2024-04-11 05:37:18.999968
202,3.489223,6.9335938,4.6875,7.03125,6.378922462463379,2024-04-11 05:37:25.379537
203,3.489223,6.8359375,4.6875,6.9335938,6.309563159942627,2024-04-11 05:37:31.689556
204,3.489223,6.8359375,4.6875,6.8359375,6.640474081039429,2024-04-11 05:37:38.330436
205,3.489223,6.7382812,4.6875,6.7382812,6.4307861328125,2024-04-11 05:37:44.761758
206,3.489223,6.7382812,4.6875,6.640625,6.197279453277588,2024-04-11 05:37:50.959448
207,3.489223,6.7382812,4.6875,6.640625,6.396167993545532,2024-04-11 05:37:57.355985
208,3.489223,6.7382812,4.6875,6.640625,6.404034614562988,2024-04-11 05:38:03.760621
209,3.489223,6.7382812,4.6875,6.640625,6.4544548988342285,2024-04-11 05:38:10.215478
210,3.489223,6.7382812,4.6875,6.640625,6.343437910079956,2024-04-11 05:38:16.559377
211,4.0842667,6.640625,4.6875,6.640625,6.239394426345825,2024-04-11 05:38:22.799243
212,4.0842667,6.640625,4.5898438,6.640625,6.394324541091919,2024-04-11 05:38:29.194130
213,4.0842667,6.640625,4.5898438,6.640625,6.387001991271973,2024-04-11 05:38:35.581616
214,4.0842667,6.640625,4.5898438,6.640625,6.157688856124878,2024-04-11 05:38:41.739735
215,4.0842667,6.7382812,4.6875,6.7382812,6.180692195892334,2024-04-11 05:38:47.920862
216,4.0842667,6.8359375,4.6875,6.7382812,6.040693283081055,2024-04-11 05:38:53.961985
217,4.0842667,6.8359375,4.6875,6.640625,6.234868049621582,2024-04-11 05:39:00.197313
218,4.0842667,6.8359375,4.6875,6.640625,6.258906364440918,2024-04-11 05:39:06.456833
219,4.0842667,6.9335938,4.6875,6.640625,6.66771674156189,2024-04-11 05:39:13.125087
220,4.0842667,6.8359375,4.6875,6.640625,6.317889451980591,2024-04-11 05:39:19.443352
221,4.0842667,6.8359375,4.6875,6.640625,6.48664665222168,2024-04-11 05:39:25.930359
222,4.0842667,6.8359375,4.6875,6.640625,6.409135580062866,2024-04-11 05:39:32.340002
223,4.0842667,6.8359375,4.6875,6.640625,6.338967561721802,2024-04-11 05:39:38.679376
224,4.0842667,6.8359375,4.6875,6.640625,6.082212686538696,2024-04-11 05:39:44.761969
225,4.0842667,6.9335938,4.6875,6.640625,6.548692226409912,2024-04-11 05:39:51.311262
226,4.0842667,6.8359375,4.6875,6.640625,6.131235122680664,2024-04-11 05:39:57.442931
227,4.0842667,6.8359375,4.6875,6.7382812,6.54560399055481,2024-04-11 05:40:03.989001
228,4.0842667,6.8359375,4.6875,6.7382812,6.392090559005737,2024-04-11 05:40:10.381477
229,4.0842667,6.8359375,4.6875,6.7382812,6.393418788909912,2024-04-11 05:40:16.775289
230,4.0842667,6.8359375,4.6875,6.7382812,6.239279270172119,2024-04-11 05:40:23.014962
231,4.0842667,6.8359375,4.6875,6.7382812,6.2392401695251465,2024-04-11 05:40:29.254860
232,4.0842667,7.03125,4.7851562,6.9335938,6.448583602905273,2024-04-11 05:40:35.703816
233,4.0842667,7.1289062,4.7851562,7.03125,6.571756362915039,2024-04-11 05:40:42.275992
234,4.0842667,7.03125,4.7851562,7.03125,6.555456876754761,2024-04-11 05:40:48.831933
235,4.0842667,7.03125,4.7851562,7.03125,6.374104738235474,2024-04-11 05:40:55.206521
236,4.0842667,7.03125,4.7851562,7.03125,6.3167948722839355,2024-04-11 05:41:01.523802
237,4.0842667,7.1289062,4.7851562,7.03125,6.23481559753418,2024-04-11 05:41:07.758996
238,4.0842667,7.1289062,4.7851562,7.03125,6.372324705123901,2024-04-11 05:41:14.131694
239,4.0842667,7.1289062,4.7851562,7.03125,6.262974500656128,2024-04-11 05:41:20.395091
240,4.0842667,7.1289062,4.8828125,7.03125,6.3565833568573,2024-04-11 05:41:26.752231
241,4.0842667,7.03125,4.7851562,7.2265625,6.194124937057495,2024-04-11 05:41:32.946720
242,4.0842667,7.03125,4.7851562,7.2265625,6.3283491134643555,2024-04-11 05:41:39.275712
243,4.0842667,7.1289062,4.7851562,7.3242188,6.3163371086120605,2024-04-11 05:41:45.592496
244,4.0842667,7.2265625,4.7851562,7.3242188,6.132901191711426,2024-04-11 05:41:51.725972
245,4.0842667,7.2265625,4.7851562,7.3242188,6.518407344818115,2024-04-11 05:41:58.244911
246,4.0842667,7.2265625,4.7851562,7.3242188,6.378066778182983,2024-04-11 05:42:04.623340
247,4.115133,7.03125,4.7851562,7.421875,6.418247938156128,2024-04-11 05:42:11.041992
248,4.115133,6.9335938,4.7851562,7.3242188,6.364445924758911,2024-04-11 05:42:17.407093
249,4.115133,6.9335938,4.7851562,7.3242188,6.144437074661255,2024-04-11 05:42:23.551952
250,4.115133,6.9335938,4.7851562,7.3242188,6.3739728927612305,2024-04-11 05:42:29.926396
251,4.115133,6.9335938,4.7851562,7.3242188,6.358196973800659,2024-04-11 05:42:36.285088
252,4.115133,7.03125,4.7851562,7.3242188,6.095494031906128,2024-04-11 05:42:42.381159
253,4.115133,7.03125,4.7851562,7.421875,6.352494478225708,2024-04-11 05:42:48.734086
254,4.115133,7.1289062,4.7851562,7.421875,6.360211372375488,2024-04-11 05:42:55.094754
255,4.209363,7.03125,4.7851562,7.2265625,6.436971664428711,2024-04-11 05:43:01.532362
256,4.209363,7.03125,4.7851562,7.421875,6.39890193939209,2024-04-11 05:43:07.931622
257,4.209363,7.1289062,4.8828125,7.421875,6.29751443862915,2024-04-11 05:43:14.229555
258,4.209363,7.1289062,4.8828125,7.421875,6.1324005126953125,2024-04-11 05:43:20.362600
259,4.209363,7.1289062,4.8828125,7.421875,6.386935234069824,2024-04-11 05:43:26.749971
260,4.209363,7.1289062,4.8828125,7.421875,6.353871822357178,2024-04-11 05:43:33.104279
261,4.209363,7.1289062,4.8828125,7.421875,6.279825687408447,2024-04-11 05:43:39.384505
262,4.209363,7.03125,4.8828125,7.3242188,6.380268573760986,2024-04-11 05:43:45.765302
263,4.209363,7.03125,4.8828125,7.3242188,6.353601932525635,2024-04-11 05:43:52.119387
264,4.209363,7.03125,4.8828125,7.3242188,6.206902503967285,2024-04-11 05:43:58.326950
265,4.209363,7.03125,4.8828125,7.3242188,6.363136529922485,2024-04-11 05:44:04.690469
266,4.209363,7.1289062,4.8828125,7.3242188,6.506746292114258,2024-04-11 05:44:11.197774
267,4.209363,7.03125,4.8828125,7.3242188,6.625735282897949,2024-04-11 05:44:17.824084
268,4.209363,7.03125,4.8828125,7.421875,6.488877534866333,2024-04-11 05:44:24.313320
269,4.209363,7.03125,4.8828125,7.421875,6.4544336795806885,2024-04-11 05:44:30.768104
270,4.3481083,7.03125,4.9804688,7.5195312,6.1995368003845215,2024-04-11 05:44:36.968083
271,4.3481083,7.2265625,4.8828125,7.3242188,6.4221556186676025,2024-04-11 05:44:43.390805
272,4.3481083,7.2265625,4.8828125,7.3242188,6.464756727218628,2024-04-11 05:44:49.855946
273,4.7373357,7.3242188,4.8828125,7.3242188,6.4392290115356445,2024-04-11 05:44:56.295577
274,4.7373357,7.3242188,4.8828125,7.3242188,6.508563280105591,2024-04-11 05:45:02.804490
275,4.7373357,7.2265625,4.7851562,7.3242188,6.323993921279907,2024-04-11 05:45:09.128889
276,4.7373357,7.2265625,4.7851562,7.3242188,6.169083118438721,2024-04-11 05:45:15.298550
277,4.7373357,7.2265625,4.7851562,7.1289062,6.276584148406982,2024-04-11 05:45:21.575492
278,4.7373357,7.421875,4.6875,7.2265625,6.410283327102661,2024-04-11 05:45:27.986208
279,4.7373357,7.421875,4.6875,7.2265625,6.609238386154175,2024-04-11 05:45:34.596062
280,4.7373357,7.421875,4.5898438,7.1289062,6.236689805984497,2024-04-11 05:45:40.833273
281,4.7373357,7.421875,4.6875,7.2265625,6.37242579460144,2024-04-11 05:45:47.206282
282,4.7373357,7.421875,4.6875,7.2265625,6.312020540237427,2024-04-11 05:45:53.518969
283,4.7373357,7.5195312,4.6875,7.2265625,6.219029903411865,2024-04-11 05:45:59.738386
284,4.7373357,7.421875,4.5898438,7.2265625,6.360897541046143,2024-04-11 05:46:06.099726
285,4.7373357,7.2265625,4.5898438,7.3242188,6.358759164810181,2024-04-11 05:46:12.459122
286,4.7373357,7.2265625,4.5898438,7.3242188,6.282600402832031,2024-04-11 05:46:18.742199
