iteration,max_fitness,coverage1,coverage2,coverage3,time,current_time
62,3.7178867,6.8359375,3.90625,5.2734375,6.716201543807983,2024-04-10 21:53:09.390946
63,3.7178867,6.9335938,4.0039062,5.2734375,6.604079008102417,2024-04-10 21:53:15.995386
64,3.7178867,6.9335938,4.0039062,5.2734375,6.943637847900391,2024-04-10 21:53:22.939377
65,3.7178867,6.9335938,4.0039062,5.3710938,6.515002965927124,2024-04-10 21:53:29.454744
66,3.7178867,6.9335938,3.90625,5.5664062,6.8061745166778564,2024-04-10 21:53:36.261300
67,3.7178867,6.7382812,3.90625,5.7617188,6.83405613899231,2024-04-10 21:53:43.095841
68,3.7178867,6.8359375,3.90625,5.859375,6.750185012817383,2024-04-10 21:53:49.846351
69,3.7178867,6.8359375,3.90625,5.859375,6.829203128814697,2024-04-10 21:53:56.675916
70,3.7178867,6.7382812,3.90625,5.9570312,6.873137950897217,2024-04-10 21:54:03.549614
71,3.7178867,6.640625,4.0039062,5.9570312,6.722637414932251,2024-04-10 21:54:10.272841
72,3.7178867,6.640625,4.0039062,5.9570312,6.813666105270386,2024-04-10 21:54:17.086907
73,3.7178867,6.640625,4.0039062,5.9570312,6.838588237762451,2024-04-10 21:54:23.926079
74,3.806545,6.8359375,4.0039062,5.7617188,6.834441661834717,2024-04-10 21:54:30.761078
75,3.806545,6.9335938,4.0039062,5.859375,6.621396064758301,2024-04-10 21:54:37.382959
76,3.806545,7.03125,3.90625,5.859375,6.804647445678711,2024-04-10 21:54:44.188190
77,3.806545,6.9335938,3.90625,5.9570312,6.766641139984131,2024-04-10 21:54:50.955189
78,3.806545,7.03125,3.90625,6.0546875,6.81437087059021,2024-04-10 21:54:57.769937
79,3.806545,7.1289062,3.90625,6.0546875,6.639361619949341,2024-04-10 21:55:04.409910
80,3.8539813,7.2265625,3.8085938,6.0546875,6.861790895462036,2024-04-10 21:55:11.272066
81,3.8539813,7.3242188,3.8085938,6.1523438,6.77916955947876,2024-04-10 21:55:18.051596
82,3.8539813,7.5195312,3.90625,6.25,6.850138187408447,2024-04-10 21:55:24.902095
83,3.8539813,7.5195312,3.90625,6.25,6.720031499862671,2024-04-10 21:55:31.622500
84,3.8539813,7.421875,3.90625,6.25,6.951840162277222,2024-04-10 21:55:38.574976
85,3.8539813,7.421875,3.90625,6.3476562,6.837133169174194,2024-04-10 21:55:45.412666
86,3.8539813,7.421875,3.90625,6.25,6.928349733352661,2024-04-10 21:55:52.341432
87,3.8539813,7.5195312,3.90625,6.3476562,6.897848606109619,2024-04-10 21:55:59.239648
88,3.8539813,7.5195312,3.90625,6.25,6.9035656452178955,2024-04-10 21:56:06.143557
89,3.8539813,7.5195312,3.90625,6.3476562,6.605381488800049,2024-04-10 21:56:12.749290
90,3.8539813,7.2265625,3.90625,6.5429688,6.95892596244812,2024-04-10 21:56:19.708569
91,3.8539813,7.3242188,3.90625,6.640625,6.807462215423584,2024-04-10 21:56:26.516546
92,3.8539813,7.3242188,3.90625,6.640625,6.67695426940918,2024-04-10 21:56:33.193932
93,3.8539813,7.5195312,4.0039062,6.7382812,6.777892589569092,2024-04-10 21:56:39.972415
94,3.8539813,7.421875,4.0039062,6.7382812,6.885774850845337,2024-04-10 21:56:46.858832
95,3.8539813,7.421875,4.0039062,6.8359375,6.6508262157440186,2024-04-10 21:56:53.510166
96,3.8539813,7.421875,4.1015625,6.7382812,6.835870265960693,2024-04-10 21:57:00.346618
97,3.8539813,7.5195312,4.1015625,6.7382812,6.697959899902344,2024-04-10 21:57:07.045158
98,3.8539813,7.5195312,4.1015625,6.8359375,6.662169933319092,2024-04-10 21:57:13.707686
99,3.8539813,7.5195312,4.1015625,6.8359375,6.825000762939453,2024-04-10 21:57:20.533078
100,3.8539813,7.6171875,4.1015625,6.9335938,6.700404644012451,2024-04-10 21:57:27.233823
101,3.8539813,7.6171875,4.1015625,6.8359375,6.764198303222656,2024-04-10 21:57:33.998669
102,3.8539813,7.5195312,4.1015625,6.8359375,6.764117240905762,2024-04-10 21:57:40.763136
103,3.8539813,7.5195312,4.1015625,6.7382812,6.849358081817627,2024-04-10 21:57:47.612809
104,3.8539813,7.421875,4.1015625,6.7382812,6.678725957870483,2024-04-10 21:57:54.291872
105,3.8539813,7.3242188,4.1015625,6.640625,6.5781168937683105,2024-04-10 21:58:00.870436
106,3.8539813,7.3242188,4.1015625,6.640625,6.753283500671387,2024-04-10 21:58:07.624136
107,3.8539813,7.421875,4.1015625,6.5429688,6.611265420913696,2024-04-10 21:58:14.235763
108,3.8539813,7.421875,4.1015625,6.5429688,6.698652267456055,2024-04-10 21:58:20.934805
109,3.8539813,7.5195312,4.1015625,6.640625,6.853528261184692,2024-04-10 21:58:27.788745
110,3.8539813,7.5195312,4.1015625,6.640625,6.967834234237671,2024-04-10 21:58:34.756987
111,3.8539813,7.5195312,4.1015625,6.7382812,6.7488932609558105,2024-04-10 21:58:41.506247
112,3.8539813,7.5195312,4.0039062,6.7382812,6.692739486694336,2024-04-10 21:58:48.199718
113,3.9756143,7.6171875,4.0039062,6.640625,6.7603065967559814,2024-04-10 21:58:54.960387
114,3.9756143,7.7148438,4.0039062,6.4453125,6.731876611709595,2024-04-10 21:59:01.692613
115,3.9756143,7.8125,4.0039062,6.5429688,6.9271080493927,2024-04-10 21:59:08.620095
116,3.9756143,7.8125,4.0039062,6.640625,6.900936841964722,2024-04-10 21:59:15.521668
117,3.9756143,7.8125,4.0039062,6.7382812,6.762048006057739,2024-04-10 21:59:22.284109
118,3.9756143,7.8125,4.1015625,6.640625,6.696382284164429,2024-04-10 21:59:28.981129
119,3.9756143,7.9101562,4.1015625,6.640625,6.756371021270752,2024-04-10 21:59:35.737874
120,3.9756143,7.9101562,4.1015625,6.5429688,6.820647954940796,2024-04-10 21:59:42.558854
121,3.9756143,7.9101562,4.1015625,6.5429688,6.7417802810668945,2024-04-10 21:59:49.301193
122,4.168,7.8125,4.0039062,6.5429688,6.862298250198364,2024-04-10 21:59:56.163867
123,4.168,7.9101562,4.1015625,6.5429688,6.661262512207031,2024-04-10 22:00:02.825510
124,4.168,8.0078125,4.1015625,6.7382812,6.7941248416900635,2024-04-10 22:00:09.620023
125,4.168,7.8125,4.1015625,6.7382812,6.752695083618164,2024-04-10 22:00:16.373316
126,4.168,7.7148438,4.1015625,6.640625,6.714853525161743,2024-04-10 22:00:23.088522
127,4.168,7.7148438,4.1992188,6.5429688,6.695062637329102,2024-04-10 22:00:29.783960
128,4.168,7.8125,4.1992188,6.4453125,6.708318471908569,2024-04-10 22:00:36.492908
129,4.168,7.8125,4.1992188,6.4453125,6.785950422286987,2024-04-10 22:00:43.279506
130,4.168,7.8125,4.1992188,6.4453125,6.913862228393555,2024-04-10 22:00:50.193959
131,4.168,7.8125,4.1992188,6.4453125,6.91980504989624,2024-04-10 22:00:57.114104
132,4.168,7.8125,4.1992188,6.3476562,6.750900030136108,2024-04-10 22:01:03.865685
133,4.168,7.8125,4.1992188,6.3476562,6.755362033843994,2024-04-10 22:01:10.621592
134,4.168,7.8125,4.1992188,6.4453125,6.873832941055298,2024-04-10 22:01:17.495798
135,4.168,7.8125,4.1992188,6.5429688,6.821802854537964,2024-04-10 22:01:24.318173
136,4.168,7.8125,4.1992188,6.5429688,6.733733654022217,2024-04-10 22:01:31.052363
137,4.168,7.8125,4.296875,6.640625,6.712646245956421,2024-04-10 22:01:37.765643
138,4.168,7.7148438,4.296875,6.640625,6.73625111579895,2024-04-10 22:01:44.502441
139,4.168,7.6171875,4.296875,6.7382812,6.878398656845093,2024-04-10 22:01:51.381374
140,4.168,7.6171875,4.296875,6.7382812,6.819451093673706,2024-04-10 22:01:58.201383
141,4.168,7.7148438,4.296875,6.7382812,6.863294363021851,2024-04-10 22:02:05.065049
142,4.168,7.7148438,4.296875,6.7382812,6.805107116699219,2024-04-10 22:02:11.870809
143,4.168,7.7148438,4.296875,6.640625,6.893248081207275,2024-04-10 22:02:18.764700
144,4.168,7.7148438,4.296875,6.5429688,6.7906653881073,2024-04-10 22:02:25.555931
145,4.168,7.7148438,4.296875,6.5429688,6.743427276611328,2024-04-10 22:02:32.299720
146,4.168,7.7148438,4.3945312,6.640625,6.55258846282959,2024-04-10 22:02:38.852680
147,4.168,7.8125,4.4921875,6.640625,6.8387532234191895,2024-04-10 22:02:45.691820
148,4.168,7.8125,4.4921875,6.640625,6.933666706085205,2024-04-10 22:02:52.626038
149,4.168,7.8125,4.5898438,6.7382812,6.983158826828003,2024-04-10 22:02:59.609620
150,4.168,7.8125,4.5898438,6.7382812,6.764562368392944,2024-04-10 22:03:06.374584
151,4.168,7.8125,4.5898438,6.7382812,6.7263031005859375,2024-04-10 22:03:13.101233
152,4.168,7.7148438,4.4921875,6.7382812,6.894871234893799,2024-04-10 22:03:19.996450
153,4.168,7.9101562,4.5898438,6.7382812,6.926319360733032,2024-04-10 22:03:26.923180
154,4.168,7.9101562,4.6875,6.7382812,6.902021169662476,2024-04-10 22:03:33.825592
155,4.168,8.203125,4.6875,6.9335938,6.845400810241699,2024-04-10 22:03:40.671359
156,4.168,8.105469,4.5898438,7.03125,6.886024236679077,2024-04-10 22:03:47.557761
157,4.168,8.105469,4.5898438,7.03125,6.826141595840454,2024-04-10 22:03:54.384268
158,4.168,8.105469,4.5898438,7.03125,6.986719608306885,2024-04-10 22:04:01.371503
159,4.168,8.105469,4.5898438,7.03125,6.745158433914185,2024-04-10 22:04:08.117133
160,4.168,8.105469,4.5898438,7.03125,6.958051919937134,2024-04-10 22:04:15.075497
161,4.168,8.0078125,4.5898438,7.03125,6.761670827865601,2024-04-10 22:04:21.837668
162,4.4096446,8.0078125,4.5898438,7.2265625,6.927749872207642,2024-04-10 22:04:28.765985
163,4.4096446,8.0078125,4.5898438,7.2265625,6.652961730957031,2024-04-10 22:04:35.419390
164,4.4096446,8.0078125,4.5898438,7.1289062,6.888958930969238,2024-04-10 22:04:42.308774
165,4.4096446,8.0078125,4.5898438,7.1289062,6.768301963806152,2024-04-10 22:04:49.077445
166,4.4096446,8.105469,4.5898438,7.1289062,6.69892430305481,2024-04-10 22:04:55.776994
167,4.4096446,8.105469,4.5898438,7.1289062,6.971124887466431,2024-04-10 22:05:02.748453
168,4.4096446,8.203125,4.5898438,7.1289062,6.82090950012207,2024-04-10 22:05:09.569680
169,4.4096446,8.496094,4.4921875,7.3242188,6.843230485916138,2024-04-10 22:05:16.413315
170,4.4096446,8.496094,4.4921875,7.421875,6.734508752822876,2024-04-10 22:05:23.148188
171,4.4096446,8.496094,4.4921875,7.421875,6.817167282104492,2024-04-10 22:05:29.965756
172,4.4096446,8.496094,4.4921875,7.3242188,6.766645908355713,2024-04-10 22:05:36.732740
173,4.4096446,8.496094,4.4921875,7.3242188,6.801553249359131,2024-04-10 22:05:43.534665
174,4.4096446,8.496094,4.3945312,7.3242188,6.862093925476074,2024-04-10 22:05:50.397102
175,4.4096446,8.496094,4.3945312,7.5195312,6.763405799865723,2024-04-10 22:05:57.161067
176,4.4096446,8.496094,4.3945312,7.8125,6.827558755874634,2024-04-10 22:06:03.988939
177,4.4096446,8.3984375,4.4921875,7.9101562,6.826840877532959,2024-04-10 22:06:10.816324
178,4.4096446,8.300781,4.4921875,7.9101562,6.792207956314087,2024-04-10 22:06:17.608912
179,4.4096446,8.300781,4.5898438,8.0078125,6.811350107192993,2024-04-10 22:06:24.420821
180,4.4096446,8.300781,4.5898438,7.9101562,6.7739622592926025,2024-04-10 22:06:31.195137
181,4.4096446,8.300781,4.5898438,7.9101562,6.904232501983643,2024-04-10 22:06:38.099824
182,4.4096446,8.203125,4.5898438,7.9101562,6.7877116203308105,2024-04-10 22:06:44.887873
183,4.4096446,8.203125,4.5898438,7.9101562,6.575551748275757,2024-04-10 22:06:51.463786
184,4.4096446,8.203125,4.5898438,8.0078125,6.788638114929199,2024-04-10 22:06:58.252777
185,4.4096446,8.203125,4.5898438,8.0078125,6.884519815444946,2024-04-10 22:07:05.137756
186,4.4096446,8.203125,4.5898438,7.9101562,6.684360504150391,2024-04-10 22:07:11.822699
187,4.4096446,8.203125,4.5898438,7.9101562,6.783080339431763,2024-04-10 22:07:18.606128
188,4.4096446,8.300781,4.5898438,7.9101562,6.680675268173218,2024-04-10 22:07:25.287203
189,4.4096446,8.300781,4.4921875,7.8125,7.058197736740112,2024-04-10 22:07:32.345822
190,4.4096446,8.300781,4.4921875,7.8125,6.912538051605225,2024-04-10 22:07:39.258737
191,4.4096446,8.203125,4.4921875,7.8125,6.7472779750823975,2024-04-10 22:07:46.006352
192,4.4096446,8.203125,4.3945312,7.9101562,6.806215047836304,2024-04-10 22:07:52.813089
193,4.4096446,8.105469,4.3945312,7.9101562,6.718202352523804,2024-04-10 22:07:59.531661
194,4.4096446,8.300781,4.296875,7.9101562,6.743967056274414,2024-04-10 22:08:06.276018
195,4.4096446,8.3984375,4.296875,7.9101562,6.870725154876709,2024-04-10 22:08:13.147094
196,4.4096446,8.300781,4.1992188,7.9101562,6.881630182266235,2024-04-10 22:08:20.029243
197,4.4096446,8.3984375,4.296875,7.9101562,6.891644477844238,2024-04-10 22:08:26.921229
198,4.4096446,8.300781,4.296875,7.9101562,6.658145904541016,2024-04-10 22:08:33.579742
199,4.4096446,8.203125,4.296875,7.9101562,6.800504207611084,2024-04-10 22:08:40.380640
200,4.4096446,8.203125,4.296875,7.9101562,6.771892547607422,2024-04-10 22:08:47.152958
201,4.4096446,8.203125,4.296875,7.9101562,6.851499557495117,2024-04-10 22:08:54.004887
202,4.4096446,8.3984375,4.296875,8.105469,6.8199145793914795,2024-04-10 22:09:00.825431
203,4.4096446,8.300781,4.296875,8.105469,6.825266122817993,2024-04-10 22:09:07.651232
204,4.503362,8.3984375,4.296875,8.300781,6.799630403518677,2024-04-10 22:09:14.451203
205,4.503362,8.300781,4.296875,8.300781,6.864943027496338,2024-04-10 22:09:21.316562
206,4.503362,8.300781,4.296875,8.300781,6.877575397491455,2024-04-10 22:09:28.194464
207,4.503362,8.3984375,4.296875,8.496094,6.740172863006592,2024-04-10 22:09:34.935280
208,4.503362,8.3984375,4.296875,8.496094,6.830219507217407,2024-04-10 22:09:41.765862
209,4.503362,8.3984375,4.3945312,8.496094,6.7557501792907715,2024-04-10 22:09:48.522189
210,4.503362,8.3984375,4.3945312,8.496094,6.792269468307495,2024-04-10 22:09:55.314832
211,4.503362,8.3984375,4.3945312,8.496094,6.799947738647461,2024-04-10 22:10:02.115249
212,4.503362,8.3984375,4.4921875,8.496094,6.818529367446899,2024-04-10 22:10:08.934319
213,4.503362,8.3984375,4.4921875,8.496094,6.990124702453613,2024-04-10 22:10:15.924807
214,4.503362,8.59375,4.4921875,8.300781,6.791651248931885,2024-04-10 22:10:22.716846
215,4.503362,8.59375,4.4921875,8.300781,6.702228546142578,2024-04-10 22:10:29.419465
216,4.503362,8.7890625,4.4921875,8.300781,6.748526334762573,2024-04-10 22:10:36.168595
217,4.503362,8.7890625,4.4921875,8.203125,6.857862949371338,2024-04-10 22:10:43.026831
218,4.503362,8.7890625,4.4921875,8.203125,6.673898696899414,2024-04-10 22:10:49.701314
219,4.503362,8.7890625,4.4921875,8.203125,6.77596378326416,2024-04-10 22:10:56.477659
220,4.503362,8.886719,4.5898438,8.203125,6.855830192565918,2024-04-10 22:11:03.333818
221,4.503362,8.984375,4.5898438,8.300781,6.818166494369507,2024-04-10 22:11:10.152338
222,4.503362,8.886719,4.6875,8.300781,6.683892488479614,2024-04-10 22:11:16.836613
223,4.503362,8.886719,4.6875,8.300781,6.710223913192749,2024-04-10 22:11:23.547210
224,4.503362,8.7890625,4.5898438,8.300781,6.846232175827026,2024-04-10 22:11:30.393820
225,4.503362,8.886719,4.5898438,8.300781,6.788289785385132,2024-04-10 22:11:37.182461
226,4.503362,8.984375,4.5898438,8.3984375,6.744847774505615,2024-04-10 22:11:43.927826
227,4.503362,8.984375,4.5898438,8.3984375,6.725931882858276,2024-04-10 22:11:50.654193
228,4.503362,8.984375,4.5898438,8.3984375,6.721808195114136,2024-04-10 22:11:57.376485
229,4.503362,8.886719,4.5898438,8.300781,6.648380756378174,2024-04-10 22:12:04.025216
230,4.503362,8.886719,4.5898438,8.300781,6.634121894836426,2024-04-10 22:12:10.659655
231,4.503362,8.984375,4.5898438,8.3984375,6.720603704452515,2024-04-10 22:12:17.380655
232,4.503362,8.984375,4.5898438,8.3984375,6.682007551193237,2024-04-10 22:12:24.063308
233,4.503362,8.984375,4.5898438,8.3984375,6.572985887527466,2024-04-10 22:12:30.636849
234,4.503362,8.984375,4.5898438,8.496094,6.581510066986084,2024-04-10 22:12:37.218936
235,4.503362,8.984375,4.5898438,8.496094,6.684954881668091,2024-04-10 22:12:43.904247
236,4.503362,8.886719,4.6875,8.496094,6.8163838386535645,2024-04-10 22:12:50.721180
237,4.503362,8.7890625,4.6875,8.496094,6.699533700942993,2024-04-10 22:12:57.421078
238,4.503362,8.7890625,4.6875,8.59375,6.953655242919922,2024-04-10 22:13:04.375104
239,4.503362,8.886719,4.6875,8.496094,6.809149980545044,2024-04-10 22:13:11.184596
240,4.503362,8.886719,4.6875,8.496094,6.824772596359253,2024-04-10 22:13:18.009875
241,4.503362,8.886719,4.6875,8.300781,6.555296897888184,2024-04-10 22:13:24.565519
242,4.503362,8.886719,4.6875,8.300781,6.864218711853027,2024-04-10 22:13:31.430095
243,4.503362,8.886719,4.6875,8.300781,7.037517786026001,2024-04-10 22:13:38.468272
244,4.503362,8.886719,4.6875,8.300781,6.63550591468811,2024-04-10 22:13:45.104177
245,4.503362,8.7890625,4.6875,8.300781,6.849368572235107,2024-04-10 22:13:51.953990
246,4.503362,8.7890625,4.7851562,8.3984375,6.91107702255249,2024-04-10 22:13:58.865671
247,4.503362,8.7890625,4.7851562,8.496094,6.734690189361572,2024-04-10 22:14:05.600917
248,4.503362,8.886719,4.7851562,8.496094,6.836558818817139,2024-04-10 22:14:12.437910
249,4.503362,8.886719,4.7851562,8.496094,6.80131983757019,2024-04-10 22:14:19.239577
250,4.503362,8.886719,4.6875,8.496094,6.832989454269409,2024-04-10 22:14:26.072926
251,4.503362,8.691406,4.6875,8.59375,6.778380393981934,2024-04-10 22:14:32.851727
252,4.503362,8.7890625,4.6875,8.59375,6.689975738525391,2024-04-10 22:14:39.542019
253,4.503362,8.886719,4.6875,8.59375,6.775941848754883,2024-04-10 22:14:46.318542
254,4.503362,8.691406,4.6875,8.3984375,6.706618547439575,2024-04-10 22:14:53.025552
255,4.503362,8.691406,4.6875,8.3984375,6.734939813613892,2024-04-10 22:14:59.760870
256,4.503362,8.7890625,4.5898438,8.300781,6.733383417129517,2024-04-10 22:15:06.494677
257,4.503362,8.691406,4.4921875,8.203125,6.713497638702393,2024-04-10 22:15:13.208741
258,4.503362,8.691406,4.3945312,8.105469,6.851877689361572,2024-04-10 22:15:20.060974
259,4.503362,8.691406,4.3945312,8.105469,6.8509743213653564,2024-04-10 22:15:26.912426
260,4.503362,8.7890625,4.3945312,8.105469,6.743943452835083,2024-04-10 22:15:33.656995
261,4.503362,8.7890625,4.3945312,8.105469,6.6167380809783936,2024-04-10 22:15:40.274057
262,4.503362,8.7890625,4.3945312,8.105469,6.896260499954224,2024-04-10 22:15:47.170847
263,4.503362,8.7890625,4.3945312,8.203125,6.81535005569458,2024-04-10 22:15:53.986572
264,4.503362,8.691406,4.3945312,8.300781,6.609008550643921,2024-04-10 22:16:00.595920
265,4.503362,8.7890625,4.3945312,8.3984375,6.703266620635986,2024-04-10 22:16:07.299560
266,4.503362,8.7890625,4.3945312,8.496094,6.818953275680542,2024-04-10 22:16:14.118884
267,4.503362,8.7890625,4.3945312,8.496094,6.754135608673096,2024-04-10 22:16:20.873621
268,4.503362,8.886719,4.3945312,8.691406,6.743065357208252,2024-04-10 22:16:27.617232
269,4.503362,8.886719,4.3945312,8.691406,6.899390935897827,2024-04-10 22:16:34.517269
270,4.503362,8.886719,4.3945312,8.691406,6.73336124420166,2024-04-10 22:16:41.251286
271,4.503362,8.886719,4.3945312,8.691406,6.824408292770386,2024-04-10 22:16:48.076331
272,4.503362,8.984375,4.3945312,8.886719,6.701019763946533,2024-04-10 22:16:54.777699
273,4.503362,8.984375,4.3945312,8.984375,6.6950623989105225,2024-04-10 22:17:01.473304
274,4.503362,9.082031,4.3945312,9.082031,6.811352491378784,2024-04-10 22:17:08.285253
275,4.503362,9.082031,4.3945312,9.1796875,6.64948296546936,2024-04-10 22:17:14.935067
276,4.503362,9.082031,4.3945312,9.1796875,6.749232292175293,2024-04-10 22:17:21.684890
277,4.503362,9.082031,4.3945312,9.1796875,6.941181421279907,2024-04-10 22:17:28.626463
278,4.503362,8.984375,4.3945312,9.277344,6.800354242324829,2024-04-10 22:17:35.427405
279,4.503362,8.984375,4.3945312,9.277344,6.6989781856536865,2024-04-10 22:17:42.126736
280,4.503362,8.984375,4.3945312,9.277344,6.839517116546631,2024-04-10 22:17:48.966603
281,4.503362,9.1796875,4.3945312,9.277344,6.815364122390747,2024-04-10 22:17:55.782372
282,4.503362,9.1796875,4.4921875,9.277344,6.665296792984009,2024-04-10 22:18:02.448108
283,4.503362,9.082031,4.4921875,9.082031,6.637156248092651,2024-04-10 22:18:09.085861
284,4.503362,9.082031,4.4921875,9.082031,6.465585231781006,2024-04-10 22:18:15.551819
285,4.503362,9.082031,4.4921875,9.082031,6.939275503158569,2024-04-10 22:18:22.491547
286,4.503362,8.984375,4.4921875,9.082031,6.7415595054626465,2024-04-10 22:18:29.233459
287,4.503362,9.082031,4.5898438,9.082031,6.689574718475342,2024-04-10 22:18:35.923366
288,4.503362,9.082031,4.5898438,9.082031,6.932053327560425,2024-04-10 22:18:42.855987
