iteration,max_fitness,time,current_time
1,0.44808424,7.877857208251953,2024-03-06 10:21:50.778407
2,0.44808424,5.90718674659729,2024-03-06 10:21:56.722541
3,0.44808424,5.630834341049194,2024-03-06 10:22:02.354592
4,0.44808424,5.619255542755127,2024-03-06 10:22:07.974824
5,0.44808424,5.72020149230957,2024-03-06 10:22:13.695762
6,0.44808424,6.004638433456421,2024-03-06 10:22:19.701098
7,0.5917113,5.72544264793396,2024-03-06 10:22:25.427520
8,0.65880984,5.849579334259033,2024-03-06 10:22:31.278118
9,0.65880984,5.532758951187134,2024-03-06 10:22:36.811602
10,0.65880984,5.43412971496582,2024-03-06 10:22:42.246472
11,0.65880984,6.115630865097046,2024-03-06 10:22:48.363135
12,0.65880984,6.607189655303955,2024-03-06 10:22:54.971433
13,0.65880984,6.985056400299072,2024-03-06 10:23:01.957520
14,0.65880984,6.686321258544922,2024-03-06 10:23:08.644734
15,0.65880984,7.478550910949707,2024-03-06 10:23:16.124410
16,1.1201261,7.668806314468384,2024-03-06 10:23:23.794337
17,1.1201261,6.332634210586548,2024-03-06 10:23:30.128197
18,1.1201261,5.805923700332642,2024-03-06 10:23:35.935163
19,1.1201261,7.629664421081543,2024-03-06 10:23:43.565820
20,1.1201261,6.5290844440460205,2024-03-06 10:23:50.095606
