iteration,max_fitness,coverage1,coverage2,coverage3,time,current_time
1,0.45302635,2.4414062,1.6601562,1.7578125,7.624935865402222,2024-04-11 12:22:44.229665
2,0.6882617,2.6367188,1.6601562,2.2460938,6.687762975692749,2024-04-11 12:22:50.917795
3,0.6882617,3.125,1.953125,2.34375,6.5524961948394775,2024-04-11 12:22:57.470925
4,0.8539809,3.3203125,1.7578125,2.5390625,6.554936647415161,2024-04-11 12:23:04.026295
5,0.8539809,3.7109375,1.953125,2.734375,6.575970649719238,2024-04-11 12:23:10.602713
6,0.8539809,3.7109375,2.0507812,2.734375,6.833993196487427,2024-04-11 12:23:17.437209
7,1.114765,3.8085938,2.1484375,2.8320312,6.842551231384277,2024-04-11 12:23:24.280382
8,1.114765,3.90625,2.0507812,2.9296875,6.4697654247283936,2024-04-11 12:23:30.750596
9,1.114765,3.90625,2.0507812,2.9296875,6.703167200088501,2024-04-11 12:23:37.454373
10,1.114765,4.296875,2.2460938,3.2226562,6.502267837524414,2024-04-11 12:23:43.957101
11,2.1328647,4.4921875,2.34375,3.125,6.570575475692749,2024-04-11 12:23:50.528055
12,2.1328647,4.7851562,2.4414062,3.3203125,6.6827075481414795,2024-04-11 12:23:57.211210
13,2.1328647,4.6875,2.34375,3.2226562,6.660812139511108,2024-04-11 12:24:03.872603
14,2.1328647,4.7851562,2.4414062,3.4179688,6.299386024475098,2024-04-11 12:24:10.172428
15,2.1328647,4.9804688,2.5390625,3.6132812,6.459527969360352,2024-04-11 12:24:16.632367
16,2.1328647,4.7851562,2.6367188,3.515625,6.721189022064209,2024-04-11 12:24:23.354218
17,2.1328647,4.9804688,2.8320312,3.8085938,6.667196273803711,2024-04-11 12:24:30.021814
18,2.1328647,5.2734375,2.8320312,3.7109375,6.767929792404175,2024-04-11 12:24:36.790243
19,2.1328647,5.2734375,2.8320312,3.90625,6.61626410484314,2024-04-11 12:24:43.406942
20,2.1328647,5.3710938,2.9296875,3.90625,6.808547019958496,2024-04-11 12:24:50.215900
21,2.1328647,5.46875,3.125,4.1015625,6.7980241775512695,2024-04-11 12:24:57.014513
22,2.1328647,5.7617188,3.125,4.296875,6.449731111526489,2024-04-11 12:25:03.464652
23,2.1328647,5.6640625,3.2226562,4.296875,6.651811361312866,2024-04-11 12:25:10.117134
24,2.1328647,5.5664062,3.3203125,4.4921875,6.489771842956543,2024-04-11 12:25:16.607284
25,2.2149117,5.6640625,3.2226562,4.5898438,6.4334657192230225,2024-04-11 12:25:23.041168
26,2.2149117,5.6640625,3.125,4.6875,6.627050161361694,2024-04-11 12:25:29.668675
27,2.2149117,5.7617188,3.125,4.9804688,6.55640435218811,2024-04-11 12:25:36.225464
28,2.396262,5.7617188,3.2226562,4.9804688,6.602924108505249,2024-04-11 12:25:42.828772
29,2.396262,5.859375,3.3203125,5.078125,6.6537697315216064,2024-04-11 12:25:49.483170
30,2.396262,5.859375,3.3203125,5.1757812,6.599195957183838,2024-04-11 12:25:56.082723
31,2.516247,5.6640625,3.125,5.3710938,6.725080251693726,2024-04-11 12:26:02.808203
32,2.516247,5.6640625,3.0273438,5.3710938,6.573944091796875,2024-04-11 12:26:09.382798
33,2.516247,5.5664062,3.2226562,5.46875,6.63783597946167,2024-04-11 12:26:16.021175
34,2.5261822,5.6640625,3.2226562,5.46875,6.622165203094482,2024-04-11 12:26:22.643758
35,2.5261822,5.6640625,3.2226562,5.46875,6.633712291717529,2024-04-11 12:26:29.278042
36,2.5261822,5.859375,3.125,5.46875,6.7555999755859375,2024-04-11 12:26:36.034095
37,2.5261822,5.9570312,3.125,5.46875,6.669543981552124,2024-04-11 12:26:42.704144
38,2.5261822,5.859375,3.2226562,5.3710938,6.697964906692505,2024-04-11 12:26:49.402773
39,2.5261822,5.6640625,3.3203125,5.5664062,6.647174596786499,2024-04-11 12:26:56.050342
40,2.5261822,5.5664062,3.4179688,5.3710938,6.754993915557861,2024-04-11 12:27:02.805762
41,2.5261822,5.5664062,3.4179688,5.3710938,6.645142078399658,2024-04-11 12:27:09.451242
42,2.5261822,5.7617188,3.4179688,5.2734375,6.608110189437866,2024-04-11 12:27:16.059913
43,2.5261822,5.859375,3.4179688,5.2734375,6.678458213806152,2024-04-11 12:27:22.738803
44,2.5261822,5.9570312,3.4179688,5.3710938,6.505274295806885,2024-04-11 12:27:29.244460
45,2.5261822,6.0546875,3.4179688,5.6640625,6.634864807128906,2024-04-11 12:27:35.879702
46,2.5261822,6.25,3.515625,5.9570312,6.622283697128296,2024-04-11 12:27:42.502611
47,2.5261822,6.25,3.515625,5.7617188,6.46735692024231,2024-04-11 12:27:48.970400
48,2.5261822,6.25,3.515625,5.6640625,6.595392942428589,2024-04-11 12:27:55.566231
49,2.5261822,6.3476562,3.6132812,5.6640625,6.537264108657837,2024-04-11 12:28:02.104011
50,2.5261822,6.4453125,3.6132812,5.6640625,6.562536001205444,2024-04-11 12:28:08.666918
51,2.8097172,6.3476562,3.7109375,5.5664062,6.626062870025635,2024-04-11 12:28:15.293337
52,2.8097172,6.5429688,3.7109375,5.5664062,6.598211288452148,2024-04-11 12:28:21.891953
53,2.8097172,6.5429688,3.7109375,5.5664062,6.761055946350098,2024-04-11 12:28:28.653417
54,2.8097172,6.640625,3.6132812,5.5664062,6.62806248664856,2024-04-11 12:28:35.281912
55,2.8097172,6.640625,3.6132812,5.5664062,6.6762535572052,2024-04-11 12:28:41.958717
56,2.8097172,6.7382812,3.7109375,5.5664062,6.609229564666748,2024-04-11 12:28:48.568399
57,2.8097172,6.7382812,3.7109375,5.5664062,6.6607887744903564,2024-04-11 12:28:55.229618
58,2.8097172,6.8359375,3.7109375,5.5664062,6.490124225616455,2024-04-11 12:29:01.720406
59,2.9714918,6.8359375,3.8085938,5.6640625,6.538264274597168,2024-04-11 12:29:08.259054
60,2.9714918,6.9335938,3.8085938,5.6640625,6.7307655811309814,2024-04-11 12:29:14.990416
61,2.9714918,6.7382812,3.7109375,5.46875,6.740429162979126,2024-04-11 12:29:21.731321
62,2.9714918,6.640625,3.7109375,5.3710938,6.602419853210449,2024-04-11 12:29:28.334353
63,2.9714918,6.640625,3.8085938,5.46875,6.529294967651367,2024-04-11 12:29:34.864301
64,2.9714918,6.7382812,3.8085938,5.46875,6.5625269412994385,2024-04-11 12:29:41.427197
65,2.9714918,6.8359375,3.8085938,5.5664062,6.596707344055176,2024-04-11 12:29:48.024332
66,2.9714918,6.8359375,3.8085938,5.5664062,6.56711220741272,2024-04-11 12:29:54.591964
67,2.9714918,6.8359375,3.8085938,5.5664062,6.574839353561401,2024-04-11 12:30:01.167174
68,2.9714918,6.8359375,3.8085938,5.5664062,6.468194484710693,2024-04-11 12:30:07.635740
69,2.9714918,6.7382812,3.7109375,5.6640625,6.622888803482056,2024-04-11 12:30:14.259013
70,2.9714918,6.8359375,3.6132812,5.46875,6.538666725158691,2024-04-11 12:30:20.798076
71,2.9714918,6.7382812,3.6132812,5.5664062,6.515342712402344,2024-04-11 12:30:27.313884
72,2.9714918,6.640625,3.6132812,5.7617188,6.445160865783691,2024-04-11 12:30:33.759648
73,2.9714918,6.7382812,3.8085938,6.0546875,6.534318447113037,2024-04-11 12:30:40.294361
74,2.9714918,6.640625,3.8085938,6.0546875,6.670919179916382,2024-04-11 12:30:46.965861
75,2.9714918,6.640625,3.7109375,6.0546875,6.4371044635772705,2024-04-11 12:30:53.403380
76,3.0171537,6.7382812,3.6132812,6.1523438,6.666585683822632,2024-04-11 12:31:00.070344
77,3.0171537,7.03125,3.515625,6.1523438,6.592006206512451,2024-04-11 12:31:06.663000
78,3.0171537,7.03125,3.515625,6.1523438,6.535691499710083,2024-04-11 12:31:13.199151
79,3.0171537,7.03125,3.6132812,6.25,6.592127799987793,2024-04-11 12:31:19.791684
80,3.0171537,7.1289062,3.6132812,6.3476562,6.599520683288574,2024-04-11 12:31:26.391566
81,3.0171537,7.2265625,3.6132812,6.3476562,6.612281322479248,2024-04-11 12:31:33.004324
82,3.0171537,7.3242188,3.6132812,6.3476562,6.657762765884399,2024-04-11 12:31:39.662677
83,3.0171537,7.3242188,3.6132812,6.4453125,6.583893299102783,2024-04-11 12:31:46.247207
84,3.0171537,7.421875,3.8085938,6.5429688,6.464584589004517,2024-04-11 12:31:52.712204
85,3.0171537,7.421875,3.8085938,6.640625,6.68336820602417,2024-04-11 12:31:59.396149
86,3.1685724,7.421875,3.8085938,6.640625,6.662444591522217,2024-04-11 12:32:06.059242
87,3.1685724,7.421875,3.8085938,6.640625,6.462916851043701,2024-04-11 12:32:12.522548
88,3.1685724,7.421875,3.7109375,6.5429688,6.825349569320679,2024-04-11 12:32:19.348333
89,3.1685724,7.5195312,3.6132812,6.4453125,6.604191541671753,2024-04-11 12:32:25.952930
90,3.1685724,7.5195312,3.6132812,6.4453125,6.6111931800842285,2024-04-11 12:32:32.564506
91,3.1685724,7.5195312,3.6132812,6.4453125,6.600899696350098,2024-04-11 12:32:39.165806
92,3.1685724,7.5195312,3.6132812,6.640625,6.626959562301636,2024-04-11 12:32:45.793277
93,3.2368486,7.421875,3.6132812,6.7382812,6.572926998138428,2024-04-11 12:32:52.366872
94,3.2368486,7.421875,3.6132812,6.7382812,6.6202757358551025,2024-04-11 12:32:58.987679
95,3.2368486,7.421875,3.6132812,6.9335938,6.681366205215454,2024-04-11 12:33:05.669427
96,3.2368486,7.421875,3.6132812,6.9335938,6.557283878326416,2024-04-11 12:33:12.227149
97,3.2368486,7.2265625,3.6132812,6.8359375,6.474802255630493,2024-04-11 12:33:18.702381
98,3.2368486,7.1289062,3.6132812,6.7382812,6.535824298858643,2024-04-11 12:33:25.238804
99,3.2368486,7.1289062,3.6132812,6.7382812,6.714427947998047,2024-04-11 12:33:31.953623
100,3.2368486,7.03125,3.6132812,6.7382812,6.689520835876465,2024-04-11 12:33:38.643764
101,3.2368486,6.9335938,3.6132812,6.7382812,6.548441648483276,2024-04-11 12:33:45.192569
102,3.2368486,6.9335938,3.515625,6.7382812,6.603323221206665,2024-04-11 12:33:51.796342
103,3.2368486,6.9335938,3.6132812,6.640625,6.528852224349976,2024-04-11 12:33:58.325640
104,3.2368486,6.9335938,3.6132812,6.640625,6.631948471069336,2024-04-11 12:34:04.958039
105,3.2368486,6.9335938,3.7109375,6.640625,6.5752739906311035,2024-04-11 12:34:11.533710
106,3.2368486,6.9335938,3.7109375,6.640625,6.64399528503418,2024-04-11 12:34:18.178186
107,3.2368486,6.9335938,3.7109375,6.640625,6.561944007873535,2024-04-11 12:34:24.740549
108,3.2368486,6.8359375,3.7109375,6.640625,6.5755085945129395,2024-04-11 12:34:31.316619
109,3.2368486,6.8359375,3.7109375,6.640625,6.621568441390991,2024-04-11 12:34:37.938844
110,3.2368486,6.8359375,3.7109375,6.640625,6.643458604812622,2024-04-11 12:34:44.582945
111,3.2368486,6.8359375,3.7109375,6.640625,6.553420066833496,2024-04-11 12:34:51.136727
112,3.2368486,6.8359375,3.6132812,6.5429688,6.570567846298218,2024-04-11 12:34:57.707763
113,3.2368486,6.9335938,3.6132812,6.4453125,6.610640525817871,2024-04-11 12:35:04.318819
114,3.2368486,7.03125,3.6132812,6.3476562,6.577863454818726,2024-04-11 12:35:10.897151
115,3.2368486,6.9335938,3.6132812,6.4453125,6.690873622894287,2024-04-11 12:35:17.588671
116,3.2368486,6.9335938,3.6132812,6.640625,6.462738752365112,2024-04-11 12:35:24.051817
117,3.2368486,6.9335938,3.6132812,6.7382812,6.668663024902344,2024-04-11 12:35:30.720880
118,3.2368486,6.8359375,3.6132812,6.8359375,6.696788787841797,2024-04-11 12:35:37.418072
119,3.2368486,6.7382812,3.6132812,6.8359375,6.7153332233428955,2024-04-11 12:35:44.133824
120,3.2368486,6.7382812,3.6132812,6.8359375,6.675956726074219,2024-04-11 12:35:50.810197
121,3.2368486,6.640625,3.7109375,7.03125,6.538778066635132,2024-04-11 12:35:57.349465
122,3.2368486,6.4453125,3.6132812,7.03125,6.632978677749634,2024-04-11 12:36:03.983107
123,3.2368486,6.4453125,3.6132812,7.1289062,6.536276817321777,2024-04-11 12:36:10.519751
124,3.2368486,6.3476562,3.6132812,7.1289062,6.603025197982788,2024-04-11 12:36:17.123431
125,3.2368486,6.3476562,3.6132812,7.1289062,6.633483648300171,2024-04-11 12:36:23.757356
126,3.2368486,6.4453125,3.7109375,7.2265625,6.466264724731445,2024-04-11 12:36:30.224086
127,3.2368486,6.4453125,3.7109375,7.2265625,6.630568981170654,2024-04-11 12:36:36.855306
128,3.2368486,6.4453125,3.7109375,7.1289062,6.490671873092651,2024-04-11 12:36:43.346460
129,3.2368486,6.640625,3.7109375,7.1289062,6.629791975021362,2024-04-11 12:36:49.976912
130,3.2368486,6.640625,3.7109375,7.1289062,6.779529809951782,2024-04-11 12:36:56.756938
131,3.2368486,6.640625,3.7109375,7.1289062,6.699321269989014,2024-04-11 12:37:03.456619
132,3.2368486,6.640625,3.7109375,7.1289062,6.619089603424072,2024-04-11 12:37:10.076377
133,3.2368486,6.640625,3.7109375,7.2265625,6.563125133514404,2024-04-11 12:37:16.639925
134,3.2368486,6.640625,3.7109375,7.2265625,6.563082456588745,2024-04-11 12:37:23.203450
135,3.2368486,6.640625,3.7109375,7.2265625,6.626163959503174,2024-04-11 12:37:29.829989
136,3.2368486,6.640625,3.8085938,7.2265625,6.764726161956787,2024-04-11 12:37:36.595420
137,3.2368486,6.640625,3.8085938,7.2265625,6.623634099960327,2024-04-11 12:37:43.219638
138,3.2368486,6.640625,3.8085938,7.2265625,6.6051344871521,2024-04-11 12:37:49.825337
139,3.2368486,6.640625,3.8085938,7.2265625,6.544574975967407,2024-04-11 12:37:56.370292
140,3.2368486,6.640625,3.8085938,7.2265625,6.475950241088867,2024-04-11 12:38:02.846619
141,3.2368486,6.7382812,3.8085938,7.3242188,6.698946475982666,2024-04-11 12:38:09.546191
142,3.2368486,6.8359375,3.8085938,7.5195312,6.487288951873779,2024-04-11 12:38:16.033992
143,3.2368486,6.8359375,3.8085938,7.5195312,6.49922776222229,2024-04-11 12:38:22.533817
144,3.2368486,6.8359375,3.8085938,7.6171875,6.590811491012573,2024-04-11 12:38:29.125270
145,3.2368486,6.7382812,3.7109375,7.6171875,6.60236930847168,2024-04-11 12:38:35.728021
146,3.2368486,6.9335938,3.8085938,7.7148438,6.753367185592651,2024-04-11 12:38:42.482057
147,3.2368486,7.1289062,3.8085938,7.7148438,6.523711919784546,2024-04-11 12:38:49.006376
148,3.2368486,7.03125,3.8085938,7.7148438,6.582204580307007,2024-04-11 12:38:55.588985
149,3.4182072,7.1289062,3.8085938,7.8125,6.498325824737549,2024-04-11 12:39:02.087690
150,3.4182072,7.2265625,3.8085938,7.8125,6.558034896850586,2024-04-11 12:39:08.646220
151,3.6036499,7.1289062,3.8085938,7.6171875,6.522868871688843,2024-04-11 12:39:15.169527
152,3.6036499,7.2265625,3.8085938,7.6171875,6.48809289932251,2024-04-11 12:39:21.658215
153,3.6036499,7.421875,3.90625,7.8125,6.662600755691528,2024-04-11 12:39:28.321314
154,3.6036499,7.421875,3.8085938,8.0078125,6.5316243171691895,2024-04-11 12:39:34.853385
155,3.6036499,7.421875,3.8085938,7.9101562,6.637938022613525,2024-04-11 12:39:41.491960
156,3.6036499,7.421875,3.8085938,8.0078125,6.618513107299805,2024-04-11 12:39:48.111050
157,3.6036499,7.421875,3.8085938,8.0078125,6.5464723110198975,2024-04-11 12:39:54.657980
158,3.6036499,7.421875,3.8085938,8.0078125,6.565423965454102,2024-04-11 12:40:01.224006
159,3.6036499,7.5195312,4.0039062,8.0078125,6.513732433319092,2024-04-11 12:40:07.738179
160,3.6036499,7.5195312,4.0039062,8.0078125,6.452338933944702,2024-04-11 12:40:14.190957
161,3.6036499,7.6171875,4.0039062,8.105469,6.535187244415283,2024-04-11 12:40:20.726548
162,3.6036499,7.6171875,4.0039062,8.105469,6.531192302703857,2024-04-11 12:40:27.258302
163,3.6036499,7.6171875,4.1015625,8.0078125,6.532290935516357,2024-04-11 12:40:33.791219
164,3.6036499,7.7148438,4.1015625,8.105469,6.561645984649658,2024-04-11 12:40:40.353267
