iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time
1,1.0614798,-1.8835009,4.22237,-2.062981,6.640625,3.2226562,4.9804688,12.257832050323486,2024-03-29 03:00:56.064193
2,1.0614798,1.2604055,5.6424217,-0.37656498,8.300781,3.6132812,6.1523438,8.053709983825684,2024-03-29 03:01:04.118227
3,1.1113882,7.9692407,6.4936504,-3.1931565,10.058594,4.1015625,7.8125,8.022340774536133,2024-03-29 03:01:12.140995
4,1.1113882,6.8344126,6.9447174,-2.5877671,11.71875,4.3945312,8.886719,8.004082918167114,2024-03-29 03:01:20.145511
5,1.1113882,5.7605925,3.7704837,-0.7700629,13.0859375,4.7851562,9.863281,8.044285535812378,2024-03-29 03:01:28.190161
6,1.1113882,11.994651,8.016401,1.0673552,14.160156,4.9804688,10.7421875,8.05722951889038,2024-03-29 03:01:36.247804
7,1.1113882,12.964401,8.04674,2.4417915,15.0390625,5.2734375,11.5234375,7.897474527359009,2024-03-29 03:01:44.145633
8,1.1113882,14.987228,8.497612,4.9121842,15.8203125,5.859375,12.109375,8.063707828521729,2024-03-29 03:01:52.209696
9,1.1113882,20.879166,9.692079,6.5331225,16.601562,5.859375,13.183594,8.049508333206177,2024-03-29 03:02:00.259551
10,1.1113882,25.302792,10.9253,10.078308,17.1875,5.9570312,13.4765625,7.955718755722046,2024-03-29 03:02:08.215643
11,1.2364295,26.276718,12.487986,15.343636,17.578125,5.9570312,14.2578125,7.909414768218994,2024-03-29 03:02:16.125408
12,1.2364295,29.048906,12.905968,18.38837,17.773438,6.25,14.746094,8.180034875869751,2024-03-29 03:02:24.305828
13,1.2364295,31.186363,13.106859,18.383854,18.359375,6.25,15.4296875,8.141969919204712,2024-03-29 03:02:32.448181
14,1.2364295,33.184353,13.23307,19.008953,18.847656,6.3476562,15.8203125,8.101654291152954,2024-03-29 03:02:40.550200
15,1.2364295,36.324234,14.838941,22.002644,19.140625,6.7382812,16.210938,8.075498104095459,2024-03-29 03:02:48.626063
16,1.2364295,41.818714,15.083873,23.64576,19.335938,6.7382812,16.894531,8.151745796203613,2024-03-29 03:02:56.778166
17,1.2364295,46.04415,14.536795,25.452112,19.433594,6.9335938,17.1875,8.14519190788269,2024-03-29 03:03:04.923762
18,1.6038353,50.223732,16.15828,28.381712,19.53125,6.9335938,17.578125,7.903349161148071,2024-03-29 03:03:12.827464
19,1.6038353,52.45523,16.793993,31.814037,19.628906,6.9335938,17.96875,8.061288833618164,2024-03-29 03:03:20.889099
