iteration,max_fitness,time,current_time
1,0.1945324,6.897378921508789,2024-03-13 22:13:46.348226
2,1.3391465,6.379057884216309,2024-03-13 22:13:52.727721
3,1.3391465,6.335086345672607,2024-03-13 22:13:59.063234
4,1.3391465,6.366636037826538,2024-03-13 22:14:05.430293
5,1.3391465,6.37591552734375,2024-03-13 22:14:11.806670
6,1.3391465,6.390176773071289,2024-03-13 22:14:18.197334
7,1.3391465,6.320377349853516,2024-03-13 22:14:24.518235
8,1.3391465,6.406503677368164,2024-03-13 22:14:30.925169
9,1.3391465,6.357390880584717,2024-03-13 22:14:37.283000
10,1.3391465,6.351268768310547,2024-03-13 22:14:43.634681
11,1.3391465,6.427571535110474,2024-03-13 22:14:50.062692
12,1.3391465,6.5515453815460205,2024-03-13 22:14:56.614696
13,1.3391465,6.347523927688599,2024-03-13 22:15:02.962670
14,1.3391465,6.332042694091797,2024-03-13 22:15:09.295168
15,1.3391465,6.4372642040252686,2024-03-13 22:15:15.732853
16,1.3391465,6.384406089782715,2024-03-13 22:15:22.117788
17,1.3391465,6.415308952331543,2024-03-13 22:15:28.533554
18,1.3391465,6.308581113815308,2024-03-13 22:15:34.842723
19,1.3391465,6.365182638168335,2024-03-13 22:15:41.208355
20,1.3391465,6.38409161567688,2024-03-13 22:15:47.592863
21,1.3391465,6.409645080566406,2024-03-13 22:15:54.003030
22,1.3391465,6.355897903442383,2024-03-13 22:16:00.359347
23,1.3391465,6.3907389640808105,2024-03-13 22:16:06.750512
24,1.3391465,6.47037672996521,2024-03-13 22:16:13.221370
25,1.3391465,6.314621686935425,2024-03-13 22:16:19.536547
26,1.3391465,6.40803599357605,2024-03-13 22:16:25.945014
27,1.3391465,6.281450033187866,2024-03-13 22:16:32.226909
28,1.3391465,6.236801862716675,2024-03-13 22:16:38.464116
29,1.3391465,6.376678943634033,2024-03-13 22:16:44.841207
30,1.3391465,6.578855991363525,2024-03-13 22:16:51.420501
31,1.3391465,6.310104131698608,2024-03-13 22:16:57.731031
32,1.3391465,6.441726922988892,2024-03-13 22:17:04.173178
33,1.3391465,6.508939743041992,2024-03-13 22:17:10.682646
34,1.3391465,6.489850044250488,2024-03-13 22:17:17.172964
35,1.3391465,6.418262004852295,2024-03-13 22:17:23.591698
36,1.3391465,6.405911207199097,2024-03-13 22:17:29.998034
37,1.3391465,6.2810022830963135,2024-03-13 22:17:36.279501
38,1.3391465,6.412672758102417,2024-03-13 22:17:42.692601
39,1.3391465,6.4649763107299805,2024-03-13 22:17:49.158223
