sampler,seed,environment,brain_descriptors_0,brain_descriptors_1,body_descriptors_0,body_descriptors_1,behavior_descriptors_0,behavior_descriptors_1
all,2,HeightMaximizer-v0,-1.0,-1.0,0.550000011920929,0.49454912543296814,0.550000011920929,0.49454912543296814
all,3,BridgeWalker-v0,-1.0,-1.0,0.75,0.5555555820465088,0.75,0.5555555820465088
all,3,PlatformJumper-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,3,CaveCrawler-v0,-1.0,-1.0,0.550000011920929,0.6000000238418579,0.550000011920929,0.6000000238418579
all,3,CustomCarrier-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,3,BidirectionalWalker-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,3,CustomPusher-v0,-1.0,-1.0,0.75,0.5555555820465088,0.75,0.5555555820465088
all,3,BeamToppler-v0,-1.0,-1.0,0.5,0.5555555820465088,0.5,0.5555555820465088
all,3,Pusher-v1,0.03999999910593033,0.20000000298023224,-1.0,-1.0,-1.0,-1.0
all,3,Catcher-v0,0.019999999552965164,0.14000000059604645,-1.0,-1.0,-1.0,-1.0
all,3,UpStepper-v0,-1.0,-1.0,0.44999998807907104,0.3674280345439911,0.44999998807907104,0.3674280345439911
all,3,DownStepper-v0,-1.0,-1.0,0.8500000238418579,0.3674280345439911,0.8500000238418579,0.3674280345439911
all,3,ObstacleTraverser-v0,-1.0,-1.0,0.3499999940395355,0.45677420496940613,0.3499999940395355,0.45677420496940613
all,3,ObstacleTraverser-v1,-1.0,-1.0,0.3499999940395355,0.3674280345439911,0.3499999940395355,0.3674280345439911
all,3,Hurdler-v0,-1.0,-1.0,0.3499999940395355,0.45677420496940613,0.3499999940395355,0.45677420496940613
all,3,GapJumper-v0,-1.0,-1.0,0.6000000238418579,0.1885678917169571,0.6000000238418579,0.1885678917169571
all,3,Traverser-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,3,Flipper-v0,0.07999999821186066,0.019999999552965164,-1.0,-1.0,-1.0,-1.0
all,3,Jumper-v0,0.03999999910593033,0.18000000715255737,-1.0,-1.0,-1.0,-1.0
all,3,Balancer-v0,-1.0,-1.0,0.5,0.45677420496940613,0.5,0.45677420496940613
all,3,AreaMaximizer-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,3,AreaMinimizer-v0,0.03999999910593033,0.20000000298023224,-1.0,-1.0,-1.0,-1.0
all,3,WingspanMazimizer-v0,-1.0,-1.0,0.75,0.5151479244232178,0.75,0.5151479244232178
all,3,HeightMaximizer-v0,0.03999999910593033,0.18000000715255737,-1.0,-1.0,-1.0,-1.0
all,4,BridgeWalker-v0,0.05999999865889549,0.07999999821186066,0.800000011920929,0.2667718231678009,0.800000011920929,0.2667718231678009
all,4,PlatformJumper-v0,0.019999999552965164,0.07999999821186066,-1.0,-1.0,-1.0,-1.0
all,4,CaveCrawler-v0,0.0,0.20000000298023224,-1.0,-1.0,-1.0,-1.0
all,4,CustomCarrier-v0,-1.0,-1.0,0.44999998807907104,0.22650179266929626,0.44999998807907104,0.22650179266929626
all,4,BidirectionalWalker-v0,0.10000000149011612,0.23999999463558197,-1.0,-1.0,-1.0,-1.0
all,4,CustomPusher-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,4,BeamToppler-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,4,Pusher-v1,0.05999999865889549,0.0,-1.0,-1.0,-1.0,-1.0
all,4,Catcher-v0,0.05999999865889549,0.14000000059604645,-1.0,-1.0,-1.0,-1.0
all,4,UpStepper-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,4,DownStepper-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,4,ObstacleTraverser-v0,-1.0,-1.0,0.6499999761581421,0.3958108127117157,0.6499999761581421,0.3958108127117157
all,4,ObstacleTraverser-v1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,4,Hurdler-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,4,GapJumper-v0,-1.0,-1.0,0.8500000238418579,0.2255101501941681,0.8500000238418579,0.2255101501941681
all,4,Traverser-v0,0.019999999552965164,0.07999999821186066,-1.0,-1.0,-1.0,-1.0
all,4,Flipper-v0,0.05999999865889549,0.11999999731779099,-1.0,-1.0,-1.0,-1.0
all,4,Jumper-v0,0.05999999865889549,0.0,-1.0,-1.0,-1.0,-1.0
all,4,Balancer-v0,0.10000000149011612,0.07999999821186066,-1.0,-1.0,-1.0,-1.0
all,4,AreaMaximizer-v0,0.019999999552965164,0.11999999731779099,-1.0,-1.0,-1.0,-1.0
all,4,AreaMinimizer-v0,-1.0,-1.0,0.699999988079071,0.1781933456659317,0.699999988079071,0.1781933456659317
all,4,WingspanMazimizer-v0,0.05999999865889549,0.25999999046325684,-1.0,-1.0,-1.0,-1.0
all,4,HeightMaximizer-v0,0.019999999552965164,0.14000000059604645,-1.0,-1.0,-1.0,-1.0
all,5,BridgeWalker-v0,-1.0,-1.0,0.800000011920929,0.571868896484375,0.800000011920929,0.571868896484375
all,5,PlatformJumper-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,5,CaveCrawler-v0,0.019999999552965164,0.1599999964237213,-1.0,-1.0,-1.0,-1.0
all,5,CustomCarrier-v0,0.05999999865889549,0.07999999821186066,0.699999988079071,0.68202143907547,0.699999988079071,0.68202143907547
all,5,BidirectionalWalker-v0,0.019999999552965164,0.14000000059604645,-1.0,-1.0,-1.0,-1.0
all,5,CustomPusher-v0,-1.0,-1.0,0.4000000059604645,0.1428571492433548,0.4000000059604645,0.1428571492433548
all,5,BeamToppler-v0,0.03999999910593033,0.14000000059604645,-1.0,-1.0,-1.0,-1.0
all,5,Pusher-v1,0.019999999552965164,0.18000000715255737,-1.0,-1.0,-1.0,-1.0
all,5,Catcher-v0,-1.0,-1.0,0.75,0.4824156165122986,0.75,0.4824156165122986
all,5,UpStepper-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,5,DownStepper-v0,-1.0,-1.0,0.75,0.4824156165122986,0.75,0.4824156165122986
all,5,ObstacleTraverser-v0,-1.0,-1.0,0.4000000059604645,0.2857142984867096,0.4000000059604645,0.2857142984867096
all,5,ObstacleTraverser-v1,-1.0,-1.0,0.550000011920929,0.1428571492433548,0.550000011920929,0.1428571492433548
all,5,Hurdler-v0,-1.0,-1.0,0.4000000059604645,0.1428571492433548,0.4000000059604645,0.1428571492433548
all,5,GapJumper-v0,-1.0,-1.0,0.30000001192092896,0.1428571492433548,0.30000001192092896,0.1428571492433548
all,5,Traverser-v0,-1.0,-1.0,0.44999998807907104,0.1290305107831955,0.44999998807907104,0.1290305107831955
all,5,Flipper-v0,0.20000000298023224,0.05999999865889549,-1.0,-1.0,-1.0,-1.0
all,5,Jumper-v0,0.14000000059604645,0.05999999865889549,-1.0,-1.0,-1.0,-1.0
all,5,Balancer-v0,0.019999999552965164,0.11999999731779099,-1.0,-1.0,-1.0,-1.0
all,5,AreaMaximizer-v0,0.05999999865889549,0.019999999552965164,0.6499999761581421,0.6494178175926208,0.6499999761581421,0.6494178175926208
all,5,AreaMinimizer-v0,-1.0,-1.0,0.6499999761581421,0.4000000059604645,0.6499999761581421,0.4000000059604645
all,5,WingspanMazimizer-v0,0.11999999731779099,0.07999999821186066,-1.0,-1.0,-1.0,-1.0
all,5,HeightMaximizer-v0,-1.0,-1.0,0.800000011920929,0.4288434088230133,0.800000011920929,0.4288434088230133
all,6,BridgeWalker-v0,-1.0,-1.0,0.699999988079071,0.340465784072876,0.699999988079071,0.340465784072876
all,6,PlatformJumper-v0,0.11999999731779099,0.10000000149011612,-1.0,-1.0,-1.0,-1.0
all,6,CaveCrawler-v0,-1.0,-1.0,0.699999988079071,0.35286375880241394,0.699999988079071,0.35286375880241394
all,6,CustomCarrier-v0,0.0,0.0,0.6499999761581421,0.18885338306427002,0.6499999761581421,0.18885338306427002
all,6,BidirectionalWalker-v0,0.07999999821186066,0.03999999910593033,-1.0,-1.0,-1.0,-1.0
all,6,CustomPusher-v0,-1.0,-1.0,0.699999988079071,0.35286375880241394,0.699999988079071,0.35286375880241394
all,6,BeamToppler-v0,0.11999999731779099,0.10000000149011612,-1.0,-1.0,-1.0,-1.0
all,6,Pusher-v1,0.07999999821186066,0.019999999552965164,-1.0,-1.0,-1.0,-1.0
all,6,Catcher-v0,-1.0,-1.0,0.44999998807907104,0.3028736114501953,0.44999998807907104,0.3028736114501953
all,6,UpStepper-v0,-1.0,-1.0,0.6000000238418579,0.24186821281909943,0.6000000238418579,0.24186821281909943
all,6,DownStepper-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,6,ObstacleTraverser-v0,-1.0,-1.0,0.550000011920929,0.24186821281909943,0.550000011920929,0.24186821281909943
all,6,ObstacleTraverser-v1,0.05999999865889549,0.10000000149011612,-1.0,-1.0,-1.0,-1.0
all,6,Hurdler-v0,-1.0,-1.0,0.6000000238418579,0.24186821281909943,0.6000000238418579,0.24186821281909943
all,6,GapJumper-v0,0.05999999865889549,0.18000000715255737,-1.0,-1.0,-1.0,-1.0
all,6,Traverser-v0,0.07999999821186066,0.11999999731779099,-1.0,-1.0,-1.0,-1.0
all,6,Flipper-v0,-1.0,-1.0,0.6000000238418579,0.46602559089660645,0.6000000238418579,0.46602559089660645
all,6,Jumper-v0,0.11999999731779099,0.07999999821186066,-1.0,-1.0,-1.0,-1.0
all,6,Balancer-v0,0.11999999731779099,0.05999999865889549,-1.0,-1.0,-1.0,-1.0
all,6,AreaMaximizer-v0,0.05999999865889549,0.18000000715255737,-1.0,-1.0,-1.0,-1.0
all,6,AreaMinimizer-v0,0.07999999821186066,0.019999999552965164,-1.0,-1.0,-1.0,-1.0
all,6,WingspanMazimizer-v0,0.05999999865889549,0.18000000715255737,-1.0,-1.0,-1.0,-1.0
all,6,HeightMaximizer-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,7,BridgeWalker-v0,-1.0,-1.0,0.75,0.1633758246898651,0.75,0.1633758246898651
all,7,PlatformJumper-v0,0.0,0.1599999964237213,-1.0,-1.0,-1.0,-1.0
all,7,CaveCrawler-v0,0.03999999910593033,0.0,0.6499999761581421,0.4000000059604645,0.6499999761581421,0.4000000059604645
all,7,CustomCarrier-v0,-1.0,-1.0,0.800000011920929,0.15252205729484558,0.800000011920929,0.15252205729484558
all,7,BidirectionalWalker-v0,0.0,0.20000000298023224,-1.0,-1.0,-1.0,-1.0
all,7,CustomPusher-v0,-1.0,-1.0,0.699999988079071,0.4000000059604645,0.699999988079071,0.4000000059604645
all,7,BeamToppler-v0,-1.0,-1.0,0.75,0.30000001192092896,0.75,0.30000001192092896
all,7,Pusher-v1,0.0,0.20000000298023224,-1.0,-1.0,-1.0,-1.0
all,7,Catcher-v0,-1.0,-1.0,0.5,0.3856227397918701,0.5,0.3856227397918701
all,7,UpStepper-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,7,DownStepper-v0,0.11999999731779099,0.03999999910593033,-1.0,-1.0,-1.0,-1.0
all,7,ObstacleTraverser-v0,-1.0,-1.0,0.4000000059604645,0.2677137851715088,0.4000000059604645,0.2677137851715088
all,7,ObstacleTraverser-v1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,7,Hurdler-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,7,GapJumper-v0,-1.0,-1.0,0.699999988079071,0.4000000059604645,0.699999988079071,0.4000000059604645
all,7,Traverser-v0,0.019999999552965164,0.18000000715255737,-1.0,-1.0,-1.0,-1.0
all,7,Flipper-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,7,Jumper-v0,-1.0,-1.0,0.44999998807907104,0.498078316450119,0.44999998807907104,0.498078316450119
all,7,Balancer-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,7,AreaMaximizer-v0,-1.0,-1.0,0.8500000238418579,0.3333333432674408,0.8500000238418579,0.3333333432674408
all,7,AreaMinimizer-v0,0.0,0.1599999964237213,-1.0,-1.0,-1.0,-1.0
all,7,WingspanMazimizer-v0,-1.0,-1.0,1.0,0.3699415326118469,1.0,0.3699415326118469
all,7,HeightMaximizer-v0,0.0,0.11999999731779099,-1.0,-1.0,-1.0,-1.0
all,8,BridgeWalker-v0,-1.0,-1.0,0.550000011920929,0.22443310916423798,0.550000011920929,0.22443310916423798
all,8,PlatformJumper-v0,0.019999999552965164,0.10000000149011612,-1.0,-1.0,-1.0,-1.0
all,8,CaveCrawler-v0,-1.0,-1.0,0.30000001192092896,0.40156322717666626,0.30000001192092896,0.40156322717666626
all,8,CustomCarrier-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,8,BidirectionalWalker-v0,-1.0,-1.0,0.6499999761581421,0.4444444477558136,0.6499999761581421,0.4444444477558136
all,8,CustomPusher-v0,-1.0,-1.0,0.44999998807907104,0.14539408683776855,0.44999998807907104,0.14539408683776855
all,8,BeamToppler-v0,-1.0,-1.0,0.30000001192092896,0.4763542413711548,0.30000001192092896,0.4763542413711548
all,8,Pusher-v1,0.03999999910593033,0.019999999552965164,-1.0,-1.0,-1.0,-1.0
all,8,Catcher-v0,0.07999999821186066,0.2199999988079071,-1.0,-1.0,-1.0,-1.0
all,8,UpStepper-v0,0.03999999910593033,0.11999999731779099,-1.0,-1.0,-1.0,-1.0
all,8,DownStepper-v0,0.03999999910593033,0.11999999731779099,-1.0,-1.0,-1.0,-1.0
all,8,ObstacleTraverser-v0,0.019999999552965164,0.03999999910593033,0.6000000238418579,0.340465784072876,0.6000000238418579,0.340465784072876
all,8,ObstacleTraverser-v1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,8,Hurdler-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,8,GapJumper-v0,0.03999999910593033,0.019999999552965164,-1.0,-1.0,-1.0,-1.0
all,8,Traverser-v0,0.05999999865889549,0.019999999552965164,-1.0,-1.0,-1.0,-1.0
all,8,Flipper-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,8,Jumper-v0,0.07999999821186066,0.20000000298023224,-1.0,-1.0,-1.0,-1.0
all,8,Balancer-v0,0.0,0.11999999731779099,-1.0,-1.0,-1.0,-1.0
all,8,AreaMaximizer-v0,-1.0,-1.0,0.6499999761581421,0.4444444477558136,0.6499999761581421,0.4444444477558136
all,8,AreaMinimizer-v0,-1.0,-1.0,0.6000000238418579,0.1802332103252411,0.6000000238418579,0.1802332103252411
all,8,WingspanMazimizer-v0,0.07999999821186066,0.1599999964237213,-1.0,-1.0,-1.0,-1.0
all,8,HeightMaximizer-v0,0.03999999910593033,0.14000000059604645,-1.0,-1.0,-1.0,-1.0
all,9,BridgeWalker-v0,0.03999999910593033,0.10000000149011612,-1.0,-1.0,-1.0,-1.0
all,9,PlatformJumper-v0,-1.0,-1.0,0.6499999761581421,0.2986091077327728,0.6499999761581421,0.2986091077327728
all,9,CaveCrawler-v0,-1.0,-1.0,0.4000000059604645,0.3045336902141571,0.4000000059604645,0.3045336902141571
all,9,CustomCarrier-v0,-1.0,-1.0,0.6000000238418579,0.6495763063430786,0.6000000238418579,0.6495763063430786
all,9,BidirectionalWalker-v0,0.10000000149011612,0.23999999463558197,-1.0,-1.0,-1.0,-1.0
all,9,CustomPusher-v0,-1.0,-1.0,0.44999998807907104,0.34187519550323486,0.44999998807907104,0.34187519550323486
all,9,BeamToppler-v0,-1.0,-1.0,0.5,0.34286001324653625,0.5,0.34286001324653625
all,9,Pusher-v1,0.03999999910593033,0.0,-1.0,-1.0,-1.0,-1.0
all,9,Catcher-v0,0.07999999821186066,0.23999999463558197,-1.0,-1.0,-1.0,-1.0
all,9,UpStepper-v0,-1.0,-1.0,0.699999988079071,0.3476596474647522,0.699999988079071,0.3476596474647522
all,9,DownStepper-v0,0.019999999552965164,0.05999999865889549,-1.0,-1.0,-1.0,-1.0
all,9,ObstacleTraverser-v0,0.10000000149011612,0.10000000149011612,-1.0,-1.0,-1.0,-1.0
all,9,ObstacleTraverser-v1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,9,Hurdler-v0,-1.0,-1.0,0.6499999761581421,0.34079933166503906,0.6499999761581421,0.34079933166503906
all,9,GapJumper-v0,0.019999999552965164,0.03999999910593033,-1.0,-1.0,-1.0,-1.0
all,9,Traverser-v0,0.03999999910593033,0.14000000059604645,-1.0,-1.0,-1.0,-1.0
all,9,Flipper-v0,0.03999999910593033,0.1599999964237213,-1.0,-1.0,-1.0,-1.0
all,9,Jumper-v0,0.07999999821186066,0.03999999910593033,-1.0,-1.0,-1.0,-1.0
all,9,Balancer-v0,0.07999999821186066,0.1599999964237213,-1.0,-1.0,-1.0,-1.0
all,9,AreaMaximizer-v0,0.10000000149011612,0.11999999731779099,-1.0,-1.0,-1.0,-1.0
all,9,AreaMinimizer-v0,0.07999999821186066,0.11999999731779099,-1.0,-1.0,-1.0,-1.0
all,9,WingspanMazimizer-v0,0.03999999910593033,0.14000000059604645,-1.0,-1.0,-1.0,-1.0
all,9,HeightMaximizer-v0,0.07999999821186066,0.10000000149011612,-1.0,-1.0,-1.0,-1.0
s1,0,BridgeWalker-v0,0.1599999964237213,0.11999999731779099,-1.0,-1.0,-1.0,-1.0
s1,0,PlatformJumper-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
s1,0,CaveCrawler-v0,-1.0,-1.0,0.4000000059604645,0.48940661549568176,0.4000000059604645,0.48940661549568176
s1,0,CustomCarrier-v0,-1.0,-1.0,0.30000001192092896,0.19467642903327942,0.30000001192092896,0.19467642903327942
s1,0,BidirectionalWalker-v0,0.11999999731779099,0.18000000715255737,-1.0,-1.0,-1.0,-1.0
s1,0,CustomPusher-v0,0.14000000059604645,0.10000000149011612,0.3499999940395355,0.43906334042549133,0.3499999940395355,0.43906334042549133
s1,0,BeamToppler-v0,-1.0,-1.0,0.25,0.48940661549568176,0.25,0.48940661549568176
s1,0,Pusher-v1,-1.0,-1.0,0.30000001192092896,0.3281472325325012,0.30000001192092896,0.3281472325325012
s1,0,Catcher-v0,-1.0,-1.0,0.4000000059604645,0.2339712381362915,0.4000000059604645,0.2339712381362915
s1,0,UpStepper-v0,0.1599999964237213,0.05999999865889549,-1.0,-1.0,-1.0,-1.0
s1,0,DownStepper-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
s1,0,ObstacleTraverser-v0,-1.0,-1.0,0.5,0.35851913690567017,0.5,0.35851913690567017
s1,0,ObstacleTraverser-v1,-1.0,-1.0,0.4000000059604645,0.5285679697990417,0.4000000059604645,0.5285679697990417
s1,0,Hurdler-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
s1,0,GapJumper-v0,-1.0,-1.0,0.25,0.5206623673439026,0.25,0.5206623673439026
s1,0,Traverser-v0,0.019999999552965164,0.03999999910593033,-1.0,-1.0,-1.0,-1.0
s1,0,Flipper-v0,-1.0,-1.0,0.30000001192092896,0.47656014561653137,0.30000001192092896,0.47656014561653137
s1,0,Jumper-v0,-1.0,-1.0,0.30000001192092896,0.3281472325325012,0.30000001192092896,0.3281472325325012
s1,0,Balancer-v0,-1.0,-1.0,0.6499999761581421,0.25,0.6499999761581421,0.25
s1,0,AreaMaximizer-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
s1,0,AreaMinimizer-v0,-1.0,-1.0,0.6499999761581421,0.25,0.6499999761581421,0.25
s1,0,WingspanMazimizer-v0,-1.0,-1.0,0.6000000238418579,0.4978277087211609,0.6000000238418579,0.4978277087211609
s1,0,HeightMaximizer-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
s1,1,BridgeWalker-v0,0.07999999821186066,0.1599999964237213,0.75,0.48940661549568176,0.75,0.48940661549568176
s1,1,PlatformJumper-v0,-1.0,-1.0,0.800000011920929,0.4444444477558136,0.800000011920929,0.4444444477558136
s1,1,CaveCrawler-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
s1,1,CustomCarrier-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
s1,1,BidirectionalWalker-v0,-1.0,-1.0,0.75,0.35286375880241394,0.75,0.35286375880241394
s1,1,CustomPusher-v0,0.07999999821186066,0.11999999731779099,-1.0,-1.0,-1.0,-1.0
s1,1,BeamToppler-v0,0.05999999865889549,0.23999999463558197,-1.0,-1.0,-1.0,-1.0
s1,1,Pusher-v1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
