iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time
1,0.4557165,-8.335715,-65.94226,-38.14665,1.7578125,6.5429688,4.5898438,20.582229614257812,2024-05-18 11:39:44.953373
2,0.4557165,-7.2533617,-89.31961,-43.30572,2.0507812,8.984375,5.5664062,10.286300659179688,2024-05-18 11:39:55.240034
3,0.4557165,-9.644885,-113.10334,-41.54239,2.2460938,10.7421875,5.9570312,10.449745416641235,2024-05-18 11:40:05.690156
4,0.4557165,-7.7844934,-126.80042,-40.64007,2.34375,12.3046875,6.3476562,10.579439878463745,2024-05-18 11:40:16.270174
5,0.4557165,-10.0537405,-128.0248,-46.412766,2.5390625,13.671875,6.640625,10.605779886245728,2024-05-18 11:40:26.876348
6,0.4734826,-9.547001,-122.82878,-46.464046,2.6367188,14.2578125,6.9335938,10.64458179473877,2024-05-18 11:40:37.521325
7,0.4734826,-7.2223115,-118.055176,-38.280933,2.8320312,14.746094,6.9335938,10.103411436080933,2024-05-18 11:40:47.625140
8,0.8280782,-4.5961056,-122.81158,-39.617752,2.8320312,15.136719,7.1289062,10.307722091674805,2024-05-18 11:40:57.933269
9,0.8280782,-3.9710648,-120.4868,-30.649647,2.9296875,15.625,7.3242188,10.14329481124878,2024-05-18 11:41:08.076968
10,0.8280782,-1.9099424,-123.931015,-29.414595,3.125,16.015625,7.5195312,10.289342641830444,2024-05-18 11:41:18.366863
11,0.8280782,1.0333743,-127.83506,-29.227964,3.4179688,16.503906,8.0078125,10.520473957061768,2024-05-18 11:41:28.887702
12,0.8280782,1.4911232,-122.90107,-27.873383,3.515625,16.699219,8.105469,10.456068277359009,2024-05-18 11:41:39.344133
13,0.8280782,0.94086766,-118.93905,-25.67091,3.7109375,16.992188,8.105469,10.431192398071289,2024-05-18 11:41:49.775688
14,0.8280782,1.3363353,-118.606705,-24.763683,4.1015625,17.285156,8.105469,10.505093812942505,2024-05-18 11:42:00.281287
15,0.8280782,-0.24800205,-123.04016,-27.515667,4.296875,17.96875,8.203125,10.499743461608887,2024-05-18 11:42:10.781435
16,0.8280782,0.28108066,-126.16448,-29.236666,4.5898438,18.359375,8.3984375,10.331565856933594,2024-05-18 11:42:21.113424
17,0.8280782,0.472018,-121.86355,-29.100765,4.7851562,18.554688,8.3984375,10.428894758224487,2024-05-18 11:42:31.542789
18,0.8280782,1.6525526,-123.06981,-30.49242,4.8828125,18.75,8.59375,10.456624984741211,2024-05-18 11:42:42.000192
19,0.8280782,1.9297016,-126.01014,-34.069176,4.8828125,19.335938,8.886719,10.476082801818848,2024-05-18 11:42:52.476771
20,0.8280782,0.3304987,-121.01144,-33.83242,4.9804688,19.433594,8.886719,10.225613355636597,2024-05-18 11:43:02.702782
21,0.8280782,-2.2649481,-121.1221,-38.411507,5.1757812,19.628906,9.277344,10.359913110733032,2024-05-18 11:43:13.063104
22,0.8280782,-2.3006344,-118.11963,-38.405754,5.2734375,20.019531,9.375,10.337490558624268,2024-05-18 11:43:23.400953
23,0.8280782,-3.916682,-117.875946,-36.022377,5.5664062,20.3125,9.375,10.394487380981445,2024-05-18 11:43:33.795841
24,0.8280782,-3.6142411,-114.80643,-35.787838,5.5664062,20.703125,9.375,10.445469856262207,2024-05-18 11:43:44.241879
25,0.8280782,-3.5057688,-114.746994,-35.89653,5.5664062,20.800781,9.472656,10.21432375907898,2024-05-18 11:43:54.456780
26,0.8280782,-1.7546663,-110.77838,-36.148174,5.6640625,20.898438,9.5703125,10.353169679641724,2024-05-18 11:44:04.810647
27,0.8280782,2.0507307,-110.7365,-35.420567,5.6640625,21.191406,9.5703125,10.313327074050903,2024-05-18 11:44:15.124436
28,0.8280782,3.202389,-107.40593,-38.754414,5.6640625,21.386719,9.765625,10.542834281921387,2024-05-18 11:44:25.667885
29,0.8280782,3.518252,-108.486885,-38.349712,5.6640625,21.679688,9.765625,10.271771430969238,2024-05-18 11:44:35.940089
30,0.8280782,1.7258825,-106.45565,-37.90847,5.859375,21.679688,9.765625,10.440494298934937,2024-05-18 11:44:46.381071
31,0.8280782,-2.924546,-110.49878,-39.763626,6.1523438,22.070312,9.863281,10.554591655731201,2024-05-18 11:44:56.936062
32,0.8280782,-1.324585,-96.33256,-36.35908,6.1523438,22.265625,9.9609375,10.217814207077026,2024-05-18 11:45:07.154357
33,0.8280782,-1.7428949,-95.43978,-34.897797,6.25,22.265625,10.058594,10.443604707717896,2024-05-18 11:45:17.598367
34,0.8280782,1.257363,-88.57855,-34.62167,6.25,22.460938,10.058594,10.562095165252686,2024-05-18 11:45:28.161044
35,0.8280782,1.5088309,-84.59981,-34.285744,6.3476562,22.558594,10.058594,10.37860631942749,2024-05-18 11:45:38.540064
36,0.8280782,-1.2111883,-84.07544,-34.773643,6.640625,22.65625,10.253906,10.06456184387207,2024-05-18 11:45:48.605059
37,0.8280782,2.0430446,-81.99999,-34.609863,6.640625,22.65625,10.253906,10.297589778900146,2024-05-18 11:45:58.903056
38,0.8280782,2.099965,-83.60182,-36.835697,6.640625,22.753906,10.3515625,10.4833505153656,2024-05-18 11:46:09.387071
39,0.8280782,2.217157,-83.35484,-39.227306,6.7382812,22.949219,10.449219,10.370724201202393,2024-05-18 11:46:19.758165
40,0.8280782,2.3304677,-85.7987,-39.15706,6.8359375,23.144531,10.449219,10.426399946212769,2024-05-18 11:46:30.184927
41,0.8280782,4.6508355,-84.38466,-41.2023,6.9335938,23.4375,10.546875,10.406699180603027,2024-05-18 11:46:40.592025
42,0.8280782,5.8718514,-82.55027,-44.29775,6.9335938,23.535156,10.7421875,10.322338342666626,2024-05-18 11:46:50.914726
43,0.8280782,4.0833154,-85.430626,-47.118114,7.03125,23.730469,10.9375,10.372961044311523,2024-05-18 11:47:01.288080
44,0.8280782,4.0934334,-83.68886,-47.24574,7.03125,23.925781,11.035156,10.523483753204346,2024-05-18 11:47:11.812191
45,0.8280782,4.133377,-83.0226,-47.19188,7.03125,23.925781,11.035156,10.54052186012268,2024-05-18 11:47:22.353075
46,0.8280782,4.133377,-82.44829,-47.679222,7.03125,24.023438,11.230469,10.404122352600098,2024-05-18 11:47:32.757593
47,0.8280782,4.4561763,-78.81861,-47.192177,7.03125,24.023438,11.230469,10.558135747909546,2024-05-18 11:47:43.316326
48,0.8280782,5.7633166,-75.086914,-49.781975,7.03125,24.023438,11.425781,10.479686498641968,2024-05-18 11:47:53.796401
49,0.8280782,5.866,-73.37192,-49.43167,7.1289062,24.023438,11.425781,10.571516036987305,2024-05-18 11:48:04.368374
50,0.8280782,4.345229,-71.84907,-49.90979,7.3242188,24.023438,11.621094,10.338881731033325,2024-05-18 11:48:14.707655
51,0.8280782,5.7037277,-71.08762,-51.774124,7.3242188,24.023438,11.71875,10.29211950302124,2024-05-18 11:48:25.000230
52,0.8280782,6.6994705,-67.6771,-50.9268,7.3242188,24.023438,11.816406,10.299942970275879,2024-05-18 11:48:35.300717
53,0.8280782,7.955696,-67.60323,-51.03282,7.3242188,24.023438,11.9140625,9.804283857345581,2024-05-18 11:48:45.105410
54,0.8280782,8.883081,-67.01749,-50.58167,7.3242188,24.023438,11.9140625,10.448308944702148,2024-05-18 11:48:55.554136
55,0.8280782,10.146456,-62.002197,-50.328915,7.421875,24.121094,12.011719,10.185524702072144,2024-05-18 11:49:05.740025
56,0.8280782,10.376133,-61.09211,-53.02066,7.421875,24.121094,12.109375,10.360586881637573,2024-05-18 11:49:16.101203
57,1.2026464,11.585217,-57.067482,-55.64167,7.5195312,24.21875,12.3046875,10.073487997055054,2024-05-18 11:49:26.175088
58,1.2026464,12.272552,-60.29777,-55.456512,7.6171875,24.414062,12.3046875,10.153971910476685,2024-05-18 11:49:36.329623
59,1.2026464,12.313362,-59.265617,-55.33152,7.6171875,24.511719,12.3046875,10.369950771331787,2024-05-18 11:49:46.699982
60,1.2026464,9.566527,-58.660587,-55.26645,7.7148438,24.511719,12.3046875,10.678900241851807,2024-05-18 11:49:57.379243
61,1.2026464,9.834989,-56.759037,-54.374294,7.7148438,24.609375,12.402344,10.38906717300415,2024-05-18 11:50:07.768805
62,1.2026464,10.047589,-57.75243,-54.266434,7.7148438,24.707031,12.402344,10.599301099777222,2024-05-18 11:50:18.368512
63,1.2026464,10.627372,-57.29789,-58.02456,7.7148438,24.707031,12.597656,10.639209747314453,2024-05-18 11:50:29.008155
64,1.2026464,10.839765,-57.070625,-56.401237,7.7148438,24.707031,12.597656,10.19439697265625,2024-05-18 11:50:39.203352
65,1.2026464,10.844589,-55.37661,-52.935867,7.9101562,24.707031,12.597656,10.421203136444092,2024-05-18 11:50:49.624918
66,1.2357557,11.527926,-54.248024,-54.44399,7.9101562,24.902344,12.792969,10.295697927474976,2024-05-18 11:50:59.921034
67,1.2357557,9.130568,-54.3956,-57.607674,8.105469,25.0,12.988281,10.136702060699463,2024-05-18 11:51:10.058139
68,1.2659371,10.521231,-52.840252,-57.25126,8.105469,25.0,12.988281,10.433456182479858,2024-05-18 11:51:20.492161
69,1.2659371,10.483145,-52.288322,-57.25126,8.203125,25.097656,12.988281,10.34022331237793,2024-05-18 11:51:30.832806
70,1.2659371,7.68038,-53.591667,-57.20701,8.300781,25.292969,12.988281,10.24740481376648,2024-05-18 11:51:41.080616
