iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time
1,0.85527253,-0.0030162334,5.5038357,-0.4757982,1.3671875,1.8554688,1.0742188,19.02723503112793,2024-04-17 09:28:27.600189
2,0.85527253,1.1971719,6.6688614,-0.26331186,1.4648438,2.34375,1.171875,8.685993194580078,2024-04-17 09:28:36.286481
3,0.85527253,1.5264719,7.583437,0.18657207,1.4648438,2.34375,1.171875,8.479140281677246,2024-04-17 09:28:44.766205
4,0.85527253,1.779206,8.3948345,0.358611,1.4648438,2.34375,1.3671875,8.857441186904907,2024-04-17 09:28:53.624000
5,0.85527253,5.4945936,9.486374,0.4075662,1.4648438,2.4414062,1.3671875,9.101180791854858,2024-04-17 09:29:02.725521
6,0.85527253,5.5588107,10.103128,0.61181164,1.5625,2.5390625,1.4648438,8.978525161743164,2024-04-17 09:29:11.704435
7,0.96472603,5.69468,11.179906,0.7185676,1.6601562,2.5390625,1.5625,9.12183141708374,2024-04-17 09:29:20.826648
8,0.96472603,5.4403834,11.265603,1.0838852,1.8554688,2.5390625,1.7578125,8.550820112228394,2024-04-17 09:29:29.377801
9,0.96472603,6.6790075,12.337651,1.1349654,2.0507812,2.5390625,1.7578125,8.664514064788818,2024-04-17 09:29:38.042685
10,1.4569726,8.088186,13.611991,1.6899897,2.1484375,2.5390625,1.7578125,8.830973625183105,2024-04-17 09:29:46.874139
11,1.8198484,8.8107395,15.373808,2.0919387,2.1484375,2.5390625,1.7578125,8.780115365982056,2024-04-17 09:29:55.654589
12,1.8198484,9.311204,15.785886,2.2724757,2.34375,2.5390625,1.7578125,8.404844522476196,2024-04-17 09:30:04.059781
13,1.8198484,9.886946,15.927185,2.3340733,2.4414062,2.5390625,1.7578125,8.983357667922974,2024-04-17 09:30:13.043477
14,1.8198484,10.278343,15.927185,2.4079142,2.4414062,2.5390625,1.7578125,8.95077133178711,2024-04-17 09:30:21.994591
15,1.8198484,11.192066,16.509718,2.635369,2.6367188,2.5390625,1.7578125,8.6956467628479,2024-04-17 09:30:30.690586
16,1.8198484,11.270517,17.647013,2.6619258,2.6367188,2.5390625,1.7578125,8.44674277305603,2024-04-17 09:30:39.137844
17,1.8198484,12.627315,17.91691,2.7756233,2.6367188,2.5390625,1.7578125,8.743175029754639,2024-04-17 09:30:47.881488
18,1.8198484,13.68079,17.91691,2.8876386,2.9296875,2.5390625,1.7578125,8.846730709075928,2024-04-17 09:30:56.728654
19,1.8198484,13.729492,18.352701,2.910227,2.9296875,2.5390625,1.7578125,8.866313219070435,2024-04-17 09:31:05.595401
20,1.8198484,13.978943,18.783834,2.910227,3.0273438,2.6367188,1.7578125,8.636163234710693,2024-04-17 09:31:14.231905
21,1.8198484,13.926947,18.832645,2.910227,3.3203125,2.6367188,1.7578125,8.821455240249634,2024-04-17 09:31:23.053747
22,1.8198484,12.90313,19.390118,3.5121944,3.6132812,2.6367188,1.7578125,8.748982191085815,2024-04-17 09:31:31.803097
23,1.8198484,13.86845,19.451344,3.513095,3.7109375,2.6367188,1.7578125,8.78548002243042,2024-04-17 09:31:40.588964
24,1.8198484,14.355911,20.029308,3.696819,3.7109375,2.6367188,1.7578125,8.909121990203857,2024-04-17 09:31:49.498748
25,1.8198484,14.372021,20.295712,3.698872,3.90625,2.6367188,1.7578125,8.420888185501099,2024-04-17 09:31:57.920109
26,1.8198484,15.044891,20.377834,3.698872,3.90625,2.6367188,1.7578125,8.904701471328735,2024-04-17 09:32:06.825151
