iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time,invalid_individuals
1,1.1193199,5.117566,-0.5386354,3.9708767,1.2695312,6.25,1.6601562,20.158243894577026,2024-06-11 21:06:58.011902,0
2,1.1193199,5.8790636,0.9983653,4.0323696,1.5625,8.105469,1.953125,10.028136014938354,2024-06-11 21:07:08.040540,0
3,1.1193199,6.266436,1.1439545,2.405907,1.5625,10.253906,2.2460938,10.122132301330566,2024-06-11 21:07:18.163142,0
4,1.1193199,6.665601,3.6022964,2.8220754,1.7578125,11.9140625,2.6367188,10.214009761810303,2024-06-11 21:07:28.377657,0
5,1.1193199,7.143763,2.1688924,3.167162,1.8554688,13.671875,2.9296875,9.915655851364136,2024-06-11 21:07:38.293881,0
6,1.1193199,7.5196323,6.014411,3.9974442,1.953125,14.550781,3.125,10.238776922225952,2024-06-11 21:07:48.533056,0
7,1.1193199,7.955957,8.999944,2.684901,2.0507812,15.332031,3.515625,10.115533590316772,2024-06-11 21:07:58.648956,0
8,1.1193199,8.297754,10.463483,2.5023084,2.0507812,15.917969,3.6132812,10.037194728851318,2024-06-11 21:08:08.686519,0
9,1.1193199,8.425196,12.863909,-0.056652665,2.0507812,16.699219,3.90625,10.109771966934204,2024-06-11 21:08:18.796936,0
10,1.1193199,8.638569,14.882514,-3.149712,2.1484375,16.894531,4.1015625,10.220738410949707,2024-06-11 21:08:29.018100,0
11,1.4862871,9.687656,18.641867,-2.2023365,2.1484375,17.480469,4.1992188,10.253224611282349,2024-06-11 21:08:39.271840,0
12,1.4862871,9.651708,19.390295,-2.21529,2.34375,18.066406,4.296875,9.785348176956177,2024-06-11 21:08:49.057642,0
13,1.4862871,10.133423,20.363464,-2.5360024,2.5390625,18.457031,4.3945312,9.876628160476685,2024-06-11 21:08:58.934734,0
14,1.4862871,7.5358143,24.183796,-1.9211345,2.6367188,18.75,4.4921875,10.086047649383545,2024-06-11 21:09:09.021304,0
15,1.4862871,7.865325,26.949242,-1.5042396,2.6367188,19.140625,4.4921875,10.19041132926941,2024-06-11 21:09:19.212149,0
16,1.4862871,6.9798617,25.766022,-0.7914109,2.734375,19.824219,4.6875,9.907734632492065,2024-06-11 21:09:29.120471,0
17,1.4862871,8.962816,27.073265,-0.78171444,2.734375,20.605469,4.6875,10.120872974395752,2024-06-11 21:09:39.241708,0
18,1.4862871,9.614958,28.456448,-0.8990078,2.9296875,21.289062,4.7851562,10.350537300109863,2024-06-11 21:09:49.592654,0
19,1.4862871,9.051987,31.04712,-0.83895445,3.0273438,21.679688,4.8828125,10.031564712524414,2024-06-11 21:09:59.624828,0
20,1.4862871,6.0519867,33.336704,-6.251701,3.125,21.777344,5.1757812,10.049622297286987,2024-06-11 21:10:09.675054,0
21,1.4862871,6.0519867,36.214874,-5.5536036,3.125,21.972656,5.2734375,9.859920263290405,2024-06-11 21:10:19.535376,0
22,1.4862871,8.046258,39.75412,-2.7884212,3.125,22.167969,5.2734375,10.189857482910156,2024-06-11 21:10:29.725752,0
23,1.4862871,8.107524,42.46567,-1.936246,3.125,22.460938,5.3710938,10.234689474105835,2024-06-11 21:10:39.960855,0
24,1.4862871,8.189454,43.99829,-1.9359504,3.125,22.558594,5.46875,10.205971240997314,2024-06-11 21:10:50.167396,0
25,1.4862871,8.595678,38.80012,-0.7142223,3.125,23.339844,5.46875,10.080864429473877,2024-06-11 21:11:00.248834,0
26,1.6360589,9.71419,43.81148,1.5169772,3.125,23.730469,5.5664062,9.820537090301514,2024-06-11 21:11:10.069867,0
27,1.6360589,9.71419,46.90853,3.8837018,3.125,24.023438,5.5664062,10.112185955047607,2024-06-11 21:11:20.182465,0
28,2.8565946,10.934725,51.26436,6.617265,3.125,24.609375,5.859375,10.060120582580566,2024-06-11 21:11:30.243040,0
29,2.8565946,10.934725,52.39894,4.7300253,3.125,25.0,6.1523438,10.137172937393188,2024-06-11 21:11:40.380571,0
30,2.8565946,10.934725,58.651825,5.993393,3.125,25.0,6.25,9.986810684204102,2024-06-11 21:11:50.367953,0
31,2.8565946,10.934725,58.4059,5.993393,3.125,25.097656,6.25,10.039117097854614,2024-06-11 21:12:00.407492,0
32,2.8565946,10.957679,62.290947,6.3638573,3.125,25.195312,6.25,10.00519323348999,2024-06-11 21:12:10.413170,0
33,2.8565946,11.063106,63.19245,6.6798506,3.2226562,25.488281,6.25,10.321231126785278,2024-06-11 21:12:20.734811,0
34,2.8565946,11.063106,66.21177,7.3317575,3.2226562,25.78125,6.3476562,10.204533576965332,2024-06-11 21:12:30.939758,0
35,2.8565946,11.063106,66.62174,7.3317575,3.2226562,25.878906,6.3476562,10.283437490463257,2024-06-11 21:12:41.223663,0
36,2.8565946,10.467272,69.987946,8.138137,3.3203125,26.171875,6.3476562,10.200244665145874,2024-06-11 21:12:51.424617,0
37,2.8565946,10.467272,70.378784,8.138137,3.3203125,26.171875,6.3476562,10.051698684692383,2024-06-11 21:13:01.476868,0
38,2.8565946,10.533312,77.71057,10.700586,3.3203125,26.171875,6.4453125,10.216445207595825,2024-06-11 21:13:11.693668,0
39,2.8565946,10.533312,78.597946,10.700586,3.3203125,26.367188,6.4453125,10.118410348892212,2024-06-11 21:13:21.812483,0
40,2.8565946,11.332436,80.14552,10.074909,3.4179688,26.5625,6.5429688,10.037209510803223,2024-06-11 21:13:31.850389,0
41,2.8565946,11.864434,82.22656,12.904706,3.515625,26.660156,6.640625,10.324783563613892,2024-06-11 21:13:42.175833,0
