iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time
1,0.5278628,2.5569682,0.64267486,2.1822202,1.7578125,7.03125,2.4414062,20.337661743164062,2024-05-06 22:17:33.202575
2,0.5278628,3.3600414,3.3486738,3.5867913,1.8554688,8.59375,2.9296875,10.484243869781494,2024-05-06 22:17:43.687266
3,0.7755454,4.2458143,8.01866,4.6493607,1.8554688,10.253906,3.3203125,10.253709077835083,2024-05-06 22:17:53.941649
4,0.7755454,4.9247265,10.494634,2.1978528,1.953125,11.5234375,3.7109375,9.934453248977661,2024-05-06 22:18:03.876526
5,0.7755454,5.364845,12.560602,-0.8382174,1.953125,12.5,3.90625,10.272436618804932,2024-05-06 22:18:14.149390
6,2.1322296,6.836895,17.676607,-1.1503108,2.0507812,13.8671875,4.1015625,9.874963283538818,2024-05-06 22:18:24.024919
7,2.1322296,8.131175,13.618316,-0.7079623,2.1484375,14.550781,4.1015625,9.722982168197632,2024-05-06 22:18:33.748310
8,2.2585447,10.171118,14.2478695,1.8349297,2.2460938,15.722656,4.296875,9.944414377212524,2024-05-06 22:18:43.693115
9,2.2585447,10.652832,12.470671,3.7265277,2.2460938,16.796875,4.3945312,9.971250772476196,2024-05-06 22:18:53.664779
10,2.2585447,10.289428,21.838364,4.3557177,2.34375,17.285156,4.4921875,10.253402709960938,2024-05-06 22:19:03.918782
11,2.2585447,10.452545,25.711449,6.640424,2.34375,17.871094,4.5898438,10.100021839141846,2024-05-06 22:19:14.019178
12,2.2585447,11.054472,27.345957,6.3675156,2.34375,18.359375,4.6875,9.618226289749146,2024-05-06 22:19:23.638019
13,2.2585447,11.247873,32.28729,6.7049856,2.34375,18.75,4.7851562,10.316699266433716,2024-05-06 22:19:33.955091
14,2.2585447,10.950734,33.932613,6.7194824,2.4414062,19.433594,4.7851562,10.145458936691284,2024-05-06 22:19:44.100913
15,2.2585447,10.950734,38.71633,6.813298,2.4414062,19.433594,4.8828125,10.228294134140015,2024-05-06 22:19:54.329610
16,2.2585447,11.763955,40.884148,8.1216545,2.6367188,19.921875,5.078125,10.197855472564697,2024-05-06 22:20:04.527875
17,2.2585447,11.975771,42.511887,8.395194,2.8320312,20.410156,5.1757812,10.230916023254395,2024-05-06 22:20:14.759150
18,2.2585447,11.975771,46.316628,8.85163,2.8320312,20.605469,5.1757812,10.215367317199707,2024-05-06 22:20:24.974884
19,2.2585447,12.188608,50.259117,11.162242,2.8320312,21.09375,5.3710938,10.050856590270996,2024-05-06 22:20:35.026101
20,2.2585447,12.188608,50.984535,11.324436,2.8320312,21.386719,5.46875,9.98064374923706,2024-05-06 22:20:45.007184
21,2.2585447,12.188608,52.460243,11.4331665,2.8320312,21.875,5.46875,10.165684700012207,2024-05-06 22:20:55.173358
22,2.2585447,13.001566,56.59192,12.078558,2.8320312,22.070312,5.46875,10.12656307220459,2024-05-06 22:21:05.300383
23,2.2585447,13.484725,55.367455,12.173976,2.8320312,22.363281,5.6640625,9.819463968276978,2024-05-06 22:21:15.120297
24,2.2585447,14.633948,58.28171,12.488524,2.8320312,22.363281,5.6640625,9.912545919418335,2024-05-06 22:21:25.033241
25,2.2585447,14.633948,59.096474,12.933917,2.8320312,22.65625,5.859375,10.492524862289429,2024-05-06 22:21:35.526173
26,2.2585447,14.979053,60.543625,12.933917,2.8320312,23.046875,5.859375,10.076375484466553,2024-05-06 22:21:45.602909
27,2.2585447,14.979053,62.39583,10.464628,2.8320312,23.046875,6.0546875,10.136104822158813,2024-05-06 22:21:55.739385
28,2.2585447,15.134185,64.746056,11.281387,2.8320312,23.339844,6.0546875,10.178335428237915,2024-05-06 22:22:05.918112
29,2.2585447,15.134185,66.55824,11.989388,2.8320312,23.4375,6.0546875,10.303003072738647,2024-05-06 22:22:16.221486
30,2.2585447,15.205929,68.752,12.191715,2.8320312,23.632812,6.0546875,10.050119638442993,2024-05-06 22:22:26.272024
31,2.2585447,15.205929,69.84134,12.496513,2.8320312,23.925781,6.1523438,10.04916787147522,2024-05-06 22:22:36.321607
32,2.2585447,14.520981,70.63089,12.07201,2.9296875,24.121094,6.3476562,10.287250280380249,2024-05-06 22:22:46.609261
33,2.2585447,14.547588,71.96741,12.163135,3.0273438,24.316406,6.3476562,10.289084196090698,2024-05-06 22:22:56.898754
34,2.2585447,14.592774,73.56086,12.942651,3.0273438,24.511719,6.5429688,10.11386227607727,2024-05-06 22:23:07.012981
35,2.2585447,14.400423,71.416115,12.942651,3.125,25.0,6.5429688,10.134090423583984,2024-05-06 22:23:17.147485
36,2.2585447,14.400423,72.26817,12.942651,3.125,25.097656,6.5429688,10.239623069763184,2024-05-06 22:23:27.387681
