iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time,invalid_individuals
1,1.3439338,4.4089723,-8.887893,-6.0801773,1.171875,6.640625,2.34375,25.115023851394653,2024-07-13 01:11:25.926734,0
2,1.3439338,5.0844526,-9.869602,-9.411792,1.171875,8.7890625,3.2226562,14.668520212173462,2024-07-13 01:11:40.595589,0
3,1.3439338,5.305874,-4.773583,-8.381996,1.3671875,10.3515625,3.3203125,14.411649703979492,2024-07-13 01:11:55.007811,0
4,1.3439338,6.122423,-0.9349141,-10.309303,1.5625,11.816406,3.6132812,14.555116415023804,2024-07-13 01:12:09.563698,0
5,1.3439338,7.366396,3.0465214,-14.372373,1.5625,13.183594,4.0039062,14.487442255020142,2024-07-13 01:12:24.051619,0
6,1.3439338,7.366396,8.30374,-17.272509,1.5625,14.160156,4.4921875,14.689699411392212,2024-07-13 01:12:38.741749,0
7,1.3439338,7.39841,12.8878,-20.453405,1.5625,15.234375,4.6875,14.09056305885315,2024-07-13 01:12:52.832866,0
8,1.3439338,8.415875,18.644169,-22.10918,1.7578125,15.8203125,4.7851562,14.542958498001099,2024-07-13 01:13:07.376352,0
9,1.3439338,9.141022,25.096397,-21.638744,1.7578125,16.40625,4.7851562,14.514315843582153,2024-07-13 01:13:21.891039,0
10,1.3439338,9.141022,29.14433,-22.675686,1.7578125,17.1875,4.9804688,14.305629253387451,2024-07-13 01:13:36.197170,0
11,1.3439338,9.141022,32.51518,-22.812288,1.7578125,17.773438,5.2734375,14.664356470108032,2024-07-13 01:13:50.862077,0
12,1.3439338,9.66024,36.286568,-23.293285,1.8554688,18.164062,5.5664062,14.602668762207031,2024-07-13 01:14:05.465223,0
13,1.3439338,9.66024,36.456665,-25.791555,1.8554688,18.945312,5.7617188,14.318056583404541,2024-07-13 01:14:19.783702,0
14,1.3439338,10.07256,42.643738,-27.802097,2.0507812,19.140625,6.0546875,14.35714054107666,2024-07-13 01:14:34.141351,0
15,1.3439338,10.07256,43.164818,-33.32614,2.0507812,19.433594,6.3476562,14.142760038375854,2024-07-13 01:14:48.284537,0
16,1.3439338,10.105597,44.966797,-35.236443,2.0507812,19.433594,6.4453125,14.560513734817505,2024-07-13 01:15:02.845497,0
17,1.3439338,10.670783,47.836052,-34.91485,2.1484375,20.019531,6.4453125,14.360971212387085,2024-07-13 01:15:17.206971,0
18,1.3439338,11.04603,47.54312,-38.6295,2.1484375,20.996094,6.7382812,14.426753759384155,2024-07-13 01:15:31.634214,0
19,1.3439338,11.04616,49.2442,-39.30681,2.1484375,21.191406,6.9335938,13.881767511367798,2024-07-13 01:15:45.516553,0
20,1.3439338,11.04616,51.423317,-38.041473,2.1484375,21.679688,7.03125,14.376525163650513,2024-07-13 01:15:59.893450,0
21,1.3439338,11.13249,56.06804,-37.979786,2.2460938,21.875,7.03125,14.12590217590332,2024-07-13 01:16:14.019941,0
22,1.3439338,11.136722,57.261963,-40.99334,2.2460938,22.167969,7.2265625,14.005772113800049,2024-07-13 01:16:28.026178,0
23,1.3439338,11.375661,60.035095,-40.312443,2.2460938,22.363281,7.2265625,14.634222507476807,2024-07-13 01:16:42.660958,0
24,1.3439338,11.400735,62.354767,-41.0363,2.2460938,22.558594,7.421875,14.495889902114868,2024-07-13 01:16:57.157253,0
25,1.3439338,11.400735,63.008896,-40.720047,2.2460938,22.753906,7.421875,14.336029291152954,2024-07-13 01:17:11.493701,0
26,1.3439338,11.84063,65.13266,-40.507378,2.34375,22.851562,7.421875,14.50777530670166,2024-07-13 01:17:26.001885,0
27,1.3439338,11.84063,68.482605,-40.2719,2.34375,23.242188,7.421875,14.365885257720947,2024-07-13 01:17:40.368179,0
28,1.3439338,12.28672,69.91408,-41.2789,2.4414062,23.632812,7.6171875,14.540497779846191,2024-07-13 01:17:54.909207,0
29,1.3439338,12.28672,73.537735,-42.20266,2.4414062,23.925781,7.7148438,14.283314228057861,2024-07-13 01:18:09.192940,0
30,1.3439338,12.28672,73.826965,-43.54917,2.4414062,24.316406,7.8125,14.763011932373047,2024-07-13 01:18:23.956327,0
31,1.3439338,12.381446,76.018326,-44.35535,2.5390625,24.902344,8.0078125,14.591897010803223,2024-07-13 01:18:38.548592,0
32,1.3439338,13.287634,77.80359,-44.297302,2.5390625,25.097656,8.105469,14.610949516296387,2024-07-13 01:18:53.159909,0
33,1.3439338,13.768253,78.655396,-43.532715,2.6367188,25.195312,8.105469,14.189475536346436,2024-07-13 01:19:07.349843,0
34,1.3439338,13.96829,80.79275,-44.626503,2.6367188,25.488281,8.203125,14.408482551574707,2024-07-13 01:19:21.758735,0
