iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time
1,0.48064065,-1.4806783,-6.7184696,-1.4893768,1.3671875,6.5429688,1.4648438,19.878967761993408,2024-04-19 22:47:10.973418
2,0.6089188,2.814331,-1.691608,-1.0074372,1.5625,8.203125,1.4648438,10.162421703338623,2024-04-19 22:47:21.136267
3,1.0013912,4.0082335,4.718527,-0.07628608,1.8554688,9.375,1.6601562,10.413108110427856,2024-04-19 22:47:31.549803
4,1.0013912,5.312909,6.177969,0.24005294,2.0507812,10.644531,1.6601562,10.373075246810913,2024-04-19 22:47:41.923335
5,1.0013912,3.3253136,7.9603434,-2.678483,2.8320312,11.9140625,1.7578125,10.25609827041626,2024-04-19 22:47:52.179970
6,1.0013912,7.8290286,9.210131,-2.3351622,3.2226562,12.6953125,1.8554688,10.242616891860962,2024-04-19 22:48:02.423276
7,1.0013912,9.410733,12.072087,-2.178066,3.515625,13.671875,1.8554688,10.252309799194336,2024-04-19 22:48:12.676179
8,1.0013912,10.149113,16.215683,-2.0692084,3.7109375,14.453125,1.8554688,10.307836294174194,2024-04-19 22:48:22.984478
9,1.0013912,12.164007,17.822477,-2.0692084,4.1992188,15.332031,1.8554688,10.347231388092041,2024-04-19 22:48:33.332154
10,1.0013912,14.0652685,20.060368,-2.0692084,4.296875,15.625,1.8554688,10.28850245475769,2024-04-19 22:48:43.621083
11,1.0013912,14.998919,26.004122,-2.3460708,4.6875,15.8203125,1.953125,10.382295370101929,2024-04-19 22:48:54.003825
12,1.0013912,15.725006,27.863615,-3.7649298,4.9804688,16.210938,2.0507812,10.30466103553772,2024-04-19 22:49:04.308931
13,1.0013912,16.6123,34.303253,-3.6429582,5.1757812,16.503906,2.0507812,10.42752456665039,2024-04-19 22:49:14.736946
14,1.0013912,16.91494,35.836224,-3.519628,5.1757812,16.796875,2.0507812,10.565097093582153,2024-04-19 22:49:25.302491
15,1.0013912,17.782597,38.14489,-2.4643846,5.2734375,16.796875,2.0507812,10.356056928634644,2024-04-19 22:49:35.659253
16,1.0013912,18.928783,40.316906,-2.2418234,5.46875,16.992188,2.0507812,10.650402784347534,2024-04-19 22:49:46.310115
17,1.0013912,19.776726,41.46136,-4.2377415,5.7617188,17.382812,2.1484375,10.245116233825684,2024-04-19 22:49:56.555764
18,1.0013912,20.723919,42.750637,-4.1381073,5.859375,17.871094,2.1484375,10.363590478897095,2024-04-19 22:50:06.919795
19,1.0013912,20.89732,43.06573,-4.1381073,5.9570312,18.066406,2.1484375,10.159714698791504,2024-04-19 22:50:17.080267
20,1.0013912,21.657684,43.878883,-3.7390141,6.0546875,18.359375,2.1484375,10.323429822921753,2024-04-19 22:50:27.404153
21,1.0013912,22.201239,44.75495,-3.7390141,6.1523438,18.652344,2.1484375,10.42100715637207,2024-04-19 22:50:37.825907
22,1.0013912,23.393534,46.498928,-2.8705368,6.640625,18.75,2.1484375,10.197126865386963,2024-04-19 22:50:48.023494
23,1.0013912,22.667843,48.290245,-2.6053238,6.8359375,18.75,2.1484375,10.176866292953491,2024-04-19 22:50:58.200841
24,1.0013912,24.230059,50.937267,-1.5213984,7.1289062,18.847656,2.2460938,10.225292682647705,2024-04-19 22:51:08.426832
25,1.177273,25.688553,52.565605,-1.2812066,7.1289062,18.945312,2.2460938,10.484261274337769,2024-04-19 22:51:18.911551
