iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time
1,0.49332333,-0.51180243,-16.204369,-0.35065103,1.3671875,5.7617188,2.6367188,21.612616539001465,2024-05-05 10:10:37.029254
2,0.49332333,-0.2247734,-3.2872427,0.31528318,1.5625,7.6171875,3.2226562,11.573888540267944,2024-05-05 10:10:48.603570
3,0.49332333,-0.2247734,-1.3565149,1.3316661,1.5625,8.7890625,3.515625,11.477718591690063,2024-05-05 10:11:00.081794
4,0.49332333,-0.2247734,0.6147171,1.7307764,1.5625,10.058594,3.515625,11.270254373550415,2024-05-05 10:11:11.352551
5,0.74816114,0.517225,3.417073,3.3561926,1.5625,10.546875,3.515625,11.411839723587036,2024-05-05 10:11:22.765022
6,0.74816114,0.62813973,1.4480016,4.036989,1.6601562,11.035156,3.8085938,11.257118225097656,2024-05-05 10:11:34.022631
7,0.74816114,3.4869194,2.0218115,4.301201,1.6601562,12.011719,3.90625,11.74008321762085,2024-05-05 10:11:45.763370
8,1.0421598,3.7809181,4.3562717,5.744952,1.6601562,12.207031,3.90625,11.297406196594238,2024-05-05 10:11:57.061422
9,1.0421598,3.796262,5.8903375,6.833948,1.6601562,12.988281,4.0039062,11.687894105911255,2024-05-05 10:12:08.749804
10,1.307912,4.0620146,11.111227,9.218876,1.6601562,13.4765625,4.1015625,11.289407730102539,2024-05-05 10:12:20.039796
11,1.307912,4.497485,13.588383,10.428728,1.6601562,14.0625,4.1015625,11.382335186004639,2024-05-05 10:12:31.422611
12,1.307912,4.822112,14.535203,12.812199,1.6601562,14.2578125,4.296875,10.9583261013031,2024-05-05 10:12:42.381576
13,1.307912,5.039549,16.404417,10.079359,1.6601562,14.6484375,4.3945312,11.097676515579224,2024-05-05 10:12:53.480065
14,1.307912,5.044087,17.726738,11.280392,1.7578125,14.941406,4.4921875,11.255842208862305,2024-05-05 10:13:04.736366
15,1.307912,5.044087,20.736872,11.555473,1.7578125,15.332031,4.8828125,11.333895921707153,2024-05-05 10:13:16.070737
16,1.307912,5.044087,24.90265,11.659487,1.7578125,15.722656,4.8828125,11.119853258132935,2024-05-05 10:13:27.191107
17,1.307912,5.0675526,26.398033,10.9062195,1.7578125,15.917969,5.2734375,10.864516973495483,2024-05-05 10:13:38.056085
18,1.307912,5.073202,27.574463,11.625441,1.8554688,16.015625,5.46875,11.499265193939209,2024-05-05 10:13:49.555847
