iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time,invalid_individuals
1,1.337038,2.0484152,-23.532112,-25.095392,1.4648438,6.4453125,2.5390625,23.988237619400024,2024-06-21 01:32:36.888880,0
2,1.337038,2.1432552,-10.493516,-27.735153,1.6601562,8.59375,2.9296875,15.198649644851685,2024-06-21 01:32:52.088105,0
3,1.337038,2.5781474,-1.1029624,-30.761906,1.7578125,10.253906,3.3203125,15.45542287826538,2024-06-21 01:33:07.543985,0
4,1.337038,6.714534,-7.6112895,-34.15018,1.7578125,11.71875,3.90625,15.15085244178772,2024-06-21 01:33:22.695293,0
5,1.337038,7.157943,-13.684317,-37.04455,1.7578125,13.28125,4.1015625,15.27166748046875,2024-06-21 01:33:37.967416,0
6,1.337038,8.389866,-10.095483,-40.0814,1.8554688,13.964844,4.1992188,15.334324836730957,2024-06-21 01:33:53.302203,0
7,1.337038,8.424366,-9.09107,-39.403038,1.8554688,14.550781,4.3945312,15.166765213012695,2024-06-21 01:34:08.469387,0
8,1.337038,8.424366,-7.6449327,-43.215397,1.8554688,14.84375,4.6875,15.57972502708435,2024-06-21 01:34:24.049661,0
9,1.337038,8.424366,-5.1990643,-49.718063,1.8554688,15.527344,4.9804688,14.658746242523193,2024-06-21 01:34:38.709068,0
10,1.467677,10.526371,0.19050503,-46.78205,1.8554688,15.8203125,5.1757812,15.796608686447144,2024-06-21 01:34:54.506106,0
11,1.467677,10.885521,6.474333,-50.490456,1.8554688,16.113281,5.2734375,15.070529699325562,2024-06-21 01:35:09.577205,0
12,1.467677,11.025185,12.092373,-53.469322,1.953125,16.699219,5.3710938,15.816189527511597,2024-06-21 01:35:25.393809,0
13,1.467677,11.07967,17.697388,-54.907093,1.953125,17.1875,5.46875,14.922151803970337,2024-06-21 01:35:40.316622,0
14,1.467677,11.07967,7.382129,-50.48912,1.953125,17.675781,5.46875,15.545376777648926,2024-06-21 01:35:55.862609,0
15,1.467677,10.843309,15.405275,-50.432552,2.0507812,17.96875,5.5664062,14.843364238739014,2024-06-21 01:36:10.706589,0
16,1.467677,10.843309,16.746502,-58.16575,2.0507812,18.359375,5.7617188,14.948534965515137,2024-06-21 01:36:25.655543,0
17,1.467677,11.24658,23.007893,-57.968445,2.0507812,18.945312,5.7617188,14.951142311096191,2024-06-21 01:36:40.607248,0
18,1.467677,11.3033905,20.26005,-61.250725,2.1484375,19.335938,5.859375,15.185912132263184,2024-06-21 01:36:55.793605,0
19,1.467677,11.3033905,24.61755,-61.00559,2.1484375,19.53125,5.859375,15.260042905807495,2024-06-21 01:37:11.054094,0
20,1.467677,11.3033905,29.729181,-64.31598,2.1484375,19.726562,6.0546875,15.172168493270874,2024-06-21 01:37:26.226677,0
21,1.467677,11.83444,36.319283,-67.28935,2.1484375,20.019531,6.25,14.998449802398682,2024-06-21 01:37:41.225645,0
22,1.467677,11.874413,39.49678,-66.87317,2.1484375,20.117188,6.25,16.0498309135437,2024-06-21 01:37:57.275898,0
23,1.467677,11.990826,41.046265,-66.30988,2.1484375,20.507812,6.25,15.348156213760376,2024-06-21 01:38:12.624500,0
24,1.9717522,13.255981,45.955585,-64.72017,2.1484375,20.996094,6.25,15.068840265274048,2024-06-21 01:38:27.694014,0
25,1.9717522,13.440863,48.450024,-64.33234,2.34375,21.09375,6.25,14.746934175491333,2024-06-21 01:38:42.441789,0
26,1.9717522,13.440863,49.730698,-67.74387,2.34375,21.386719,6.4453125,15.74589228630066,2024-06-21 01:38:58.188099,0
27,1.9717522,14.237392,48.08862,-68.532684,2.4414062,21.972656,6.5429688,15.110353469848633,2024-06-21 01:39:13.298966,0
28,1.9717522,14.303429,45.0287,-64.203995,2.5390625,22.265625,6.5429688,13.965609073638916,2024-06-21 01:39:27.265031,0
29,1.9717522,14.424182,47.1839,-71.272484,2.5390625,22.558594,6.7382812,14.208963394165039,2024-06-21 01:39:41.474406,0
30,1.9717522,14.468553,51.7808,-71.272484,2.5390625,22.65625,6.7382812,15.62590742111206,2024-06-21 01:39:57.100986,0
31,1.9717522,14.50094,57.055794,-71.45658,2.5390625,22.753906,6.9335938,14.988988876342773,2024-06-21 01:40:12.090625,0
32,1.9717522,14.708393,58.95318,-69.61602,2.5390625,23.046875,7.03125,15.725228548049927,2024-06-21 01:40:27.816301,0
33,1.9717522,14.554804,59.990524,-69.55473,2.6367188,23.242188,7.03125,15.628624677658081,2024-06-21 01:40:43.445386,0
34,1.9717522,14.554804,61.511726,-69.55473,2.6367188,23.339844,7.03125,14.563090562820435,2024-06-21 01:40:58.009229,0
35,1.9717522,14.849066,62.756577,-73.51926,2.6367188,23.4375,7.1289062,14.96224856376648,2024-06-21 01:41:12.972133,0
36,1.9717522,14.849066,60.214066,-73.48285,2.6367188,23.828125,7.1289062,15.204792261123657,2024-06-21 01:41:28.177375,0
37,1.9717522,14.656044,61.425552,-75.06073,2.734375,23.925781,7.2265625,15.349650144577026,2024-06-21 01:41:43.527581,0
38,1.9717522,14.956008,62.9134,-74.51262,2.734375,24.121094,7.3242188,15.209678411483765,2024-06-21 01:41:58.737733,0
39,1.9717522,14.956008,65.00739,-73.729996,2.734375,24.511719,7.421875,16.261913299560547,2024-06-21 01:42:15.000155,0
40,1.9717522,14.961571,62.61371,-72.8204,2.734375,24.707031,7.5195312,16.0137619972229,2024-06-21 01:42:31.014369,0
41,1.9717522,15.705661,64.503204,-72.8204,2.734375,24.804688,7.5195312,15.21918773651123,2024-06-21 01:42:46.234202,0
42,1.9717522,15.820875,66.91466,-72.8204,2.8320312,25.097656,7.5195312,15.944881439208984,2024-06-21 01:43:02.179503,0
43,1.9717522,15.828685,71.970314,-77.30443,2.8320312,25.292969,7.6171875,15.29607605934143,2024-06-21 01:43:17.476046,0
44,1.9717522,16.582052,72.312775,-77.30443,2.9296875,25.488281,7.6171875,15.428858757019043,2024-06-21 01:43:32.905371,0
45,1.9717522,16.582052,68.90079,-84.608604,2.9296875,25.683594,7.8125,15.190725326538086,2024-06-21 01:43:48.096505,0
46,1.9717522,16.664099,71.01982,-83.78137,3.0273438,25.683594,7.9101562,15.262829303741455,2024-06-21 01:44:03.359789,0
47,1.9717522,16.664099,73.24573,-84.29213,3.0273438,25.878906,8.0078125,15.139491558074951,2024-06-21 01:44:18.499737,0
48,1.9717522,17.036558,73.24924,-85.69112,3.0273438,26.074219,8.105469,14.720256090164185,2024-06-21 01:44:33.220445,0
49,1.9717522,17.489838,75.556435,-85.36258,3.125,26.074219,8.203125,14.635434865951538,2024-06-21 01:44:47.856345,0
50,1.9717522,17.489838,77.25846,-85.36139,3.125,26.171875,8.203125,15.04557752609253,2024-06-21 01:45:02.902795,0
51,1.9717522,17.587275,81.26767,-87.58595,3.125,26.269531,8.300781,15.31762433052063,2024-06-21 01:45:18.221070,0
52,1.9717522,17.587275,83.60556,-86.2755,3.125,26.464844,8.300781,15.253843784332275,2024-06-21 01:45:33.475508,0
53,1.9717522,17.587275,84.007904,-85.64578,3.125,26.5625,8.300781,15.198219537734985,2024-06-21 01:45:48.674193,0
