iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time,invalid_individuals
1,0.36624476,-8.504951,-35.583714,-49.46955,1.2695312,6.25,2.9296875,19.023911714553833,2024-06-10 15:13:48.676599,0
2,1.0240129,-3.6593132,-22.749056,-51.601143,1.2695312,8.300781,3.125,9.610119581222534,2024-06-10 15:13:58.287160,0
3,1.0240129,-3.6519837,-21.598122,-53.684883,1.5625,9.667969,3.3203125,9.51786994934082,2024-06-10 15:14:07.805514,0
4,1.0240129,-3.556839,-20.448605,-63.87996,1.6601562,10.7421875,3.7109375,8.903860569000244,2024-06-10 15:14:16.709952,0
5,1.0240129,-3.5974388,-21.736568,-64.54285,1.7578125,11.71875,4.0039062,9.937771558761597,2024-06-10 15:14:26.648189,0
6,1.0240129,-3.209022,-20.187231,-65.63214,1.7578125,12.5,4.1992188,9.648574113845825,2024-06-10 15:14:36.297129,0
7,1.0240129,-3.2677927,-15.034721,-71.59119,1.8554688,13.183594,4.5898438,9.54510498046875,2024-06-10 15:14:45.842643,0
8,1.0240129,-3.0834801,-12.163418,-80.55626,1.953125,13.964844,4.8828125,9.463451385498047,2024-06-10 15:14:55.306471,0
9,1.0240129,-1.8731022,-5.8240876,-80.22818,2.1484375,14.453125,5.078125,9.353867530822754,2024-06-10 15:15:04.660917,0
10,1.0240129,-1.5920553,-3.7605052,-82.04848,2.1484375,14.6484375,5.1757812,8.818596363067627,2024-06-10 15:15:13.479898,0
11,1.0240129,-1.5920553,1.0342867,-88.343544,2.1484375,15.0390625,5.46875,9.145399570465088,2024-06-10 15:15:22.625808,0
12,1.0240129,-1.462122,4.142266,-88.396225,2.2460938,15.722656,5.5664062,9.08090615272522,2024-06-10 15:15:31.707318,0
13,1.0240129,-1.1378865,10.56777,-92.08655,2.34375,16.601562,5.6640625,9.544015645980835,2024-06-10 15:15:41.251708,0
14,1.0240129,-0.90921426,8.2794,-91.94675,2.4414062,17.285156,5.6640625,9.024330139160156,2024-06-10 15:15:50.276410,0
15,1.0240129,-0.03314805,8.634328,-94.8555,2.4414062,17.773438,5.7617188,9.002683162689209,2024-06-10 15:15:59.279506,0
16,1.0240129,0.04569745,14.801167,-93.13199,2.6367188,17.96875,5.859375,9.311001539230347,2024-06-10 15:16:08.591203,0
17,1.0240129,0.42839384,16.49245,-93.13199,2.6367188,18.359375,5.859375,10.006330728530884,2024-06-10 15:16:18.597904,0
18,1.0240129,0.5323098,17.82038,-93.26454,2.6367188,19.140625,5.9570312,9.641382932662964,2024-06-10 15:16:28.239707,0
19,1.0240129,4.0751505,22.135723,-93.06886,2.734375,19.433594,5.9570312,9.247787952423096,2024-06-10 15:16:37.487961,0
20,1.4660846,4.647974,23.979588,-91.08642,2.734375,19.726562,5.9570312,9.310027360916138,2024-06-10 15:16:46.798546,0
21,1.4660846,4.647974,20.086184,-95.65721,2.734375,20.117188,6.1523438,8.942584037780762,2024-06-10 15:16:55.741529,0
22,1.4660846,5.1197114,14.831661,-95.459854,2.734375,20.605469,6.1523438,8.976890563964844,2024-06-10 15:17:04.718856,0
23,1.4660846,5.582736,12.62215,-95.32965,2.734375,20.898438,6.1523438,9.617723941802979,2024-06-10 15:17:14.337096,0
24,1.4660846,5.976708,14.94578,-93.87372,2.734375,21.09375,6.3476562,9.557548761367798,2024-06-10 15:17:23.895065,0
25,1.4660846,5.976708,16.331333,-97.943,2.734375,21.484375,6.4453125,9.425710201263428,2024-06-10 15:17:33.321140,0
