iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time
1,0.4229619,-13.311106,-93.90813,-35.09025,1.3671875,6.7382812,3.6132812,19.16481304168701,2024-05-10 13:49:09.478785
2,0.71979797,-10.278814,-119.28918,-40.668182,1.3671875,8.691406,4.4921875,8.929608345031738,2024-05-10 13:49:18.408680
3,0.71979797,-12.368221,-114.26462,-33.12961,1.4648438,9.5703125,4.8828125,8.93064260482788,2024-05-10 13:49:27.339689
4,0.71979797,-5.6676583,-116.556595,-27.965084,1.5625,10.839844,5.1757812,9.178306818008423,2024-05-10 13:49:36.518381
5,0.71979797,-6.963644,-125.09009,-26.768436,1.6601562,11.9140625,5.5664062,9.262639284133911,2024-05-10 13:49:45.781355
6,0.71979797,-9.260766,-130.38301,-27.351017,1.8554688,12.988281,6.0546875,8.895486116409302,2024-05-10 13:49:54.677251
7,0.71979797,-8.721176,-131.37527,-22.982063,1.8554688,14.0625,6.3476562,9.11103892326355,2024-05-10 13:50:03.788715
8,0.71979797,-8.075732,-116.20792,-24.084002,1.8554688,14.453125,6.4453125,9.200562238693237,2024-05-10 13:50:12.989709
9,0.71979797,-11.075732,-114.7953,-22.566368,1.953125,15.234375,6.7382812,9.230290412902832,2024-05-10 13:50:22.220363
10,0.71979797,-10.982155,-107.826614,-18.675934,1.953125,15.722656,6.7382812,9.160679340362549,2024-05-10 13:50:31.381401
11,0.71979797,-14.514851,-105.59086,-18.626373,2.1484375,16.113281,6.8359375,9.05055570602417,2024-05-10 13:50:40.432328
12,0.71979797,-11.419854,-110.756836,-17.463257,2.1484375,17.089844,7.03125,8.915042161941528,2024-05-10 13:50:49.347731
13,0.71979797,-10.889806,-109.273346,-13.802204,2.2460938,18.066406,7.03125,9.156813621520996,2024-05-10 13:50:58.504866
14,0.71979797,-13.574123,-105.07548,-13.440151,2.34375,18.75,7.3242188,9.306138277053833,2024-05-10 13:51:07.811372
15,0.71979797,-18.3301,-101.10285,-12.7032585,2.5390625,19.238281,7.3242188,8.963280200958252,2024-05-10 13:51:16.775001
16,0.71979797,-18.693594,-104.39547,-10.66964,2.6367188,19.921875,7.5195312,9.197940349578857,2024-05-10 13:51:25.973277
17,0.71979797,-18.452776,-102.26361,-10.083216,2.6367188,20.214844,7.6171875,9.109226703643799,2024-05-10 13:51:35.082929
18,0.71979797,-18.452776,-98.76117,-9.585471,2.6367188,20.507812,7.7148438,9.201724767684937,2024-05-10 13:51:44.284990
19,0.71979797,-18.452776,-100.30209,-7.232519,2.6367188,20.898438,7.8125,9.282932996749878,2024-05-10 13:51:53.568349
20,0.71979797,-18.452776,-98.82999,-6.6135645,2.6367188,21.289062,7.8125,9.396558284759521,2024-05-10 13:52:02.965268
21,0.71979797,-18.237883,-92.94225,-4.448905,2.734375,21.777344,8.0078125,9.5159170627594,2024-05-10 13:52:12.481605
22,0.71979797,-18.903389,-87.70009,-4.885679,2.8320312,21.875,8.105469,9.108694791793823,2024-05-10 13:52:21.590691
23,0.71979797,-18.544765,-85.7825,-5.5377045,2.8320312,22.265625,8.300781,9.191314697265625,2024-05-10 13:52:30.782343
24,0.71979797,-18.178585,-88.06672,-5.3001823,2.8320312,22.753906,8.300781,9.586082458496094,2024-05-10 13:52:40.368876
25,0.71979797,-18.178585,-81.53201,-7.4159713,2.8320312,22.851562,8.3984375,9.045965433120728,2024-05-10 13:52:49.415219
26,0.71979797,-18.118473,-79.464066,-7.092012,2.8320312,23.144531,8.3984375,9.602897882461548,2024-05-10 13:52:59.018455
27,0.71979797,-18.118473,-77.75596,-6.683879,2.8320312,23.535156,8.3984375,9.342608213424683,2024-05-10 13:53:08.361388
28,0.71979797,-18.118473,-75.02428,-8.926247,2.8320312,23.925781,8.496094,9.165793180465698,2024-05-10 13:53:17.527563
29,0.71979797,-17.20801,-69.49072,-10.745486,2.8320312,24.121094,8.691406,9.286967515945435,2024-05-10 13:53:26.814861
30,0.71979797,-17.002382,-75.39255,-10.24839,2.8320312,24.511719,8.691406,8.995836019515991,2024-05-10 13:53:35.811037
31,2.6102602,-14.8744955,-73.058075,-7.6365094,2.8320312,24.804688,8.7890625,9.311430931091309,2024-05-10 13:53:45.122953
32,2.6102602,-14.8744955,-70.079124,-10.396004,2.8320312,25.097656,8.886719,9.183122634887695,2024-05-10 13:53:54.306541
33,2.6102602,-14.8744955,-78.110504,-9.866978,2.8320312,25.78125,9.082031,9.268521785736084,2024-05-10 13:54:03.575437
34,2.6102602,-14.8744955,-78.58696,-10.9062395,2.8320312,26.171875,9.1796875,9.474765062332153,2024-05-10 13:54:13.050563
35,2.6102602,-14.8744955,-78.82245,-10.894046,2.8320312,26.464844,9.1796875,9.008219957351685,2024-05-10 13:54:22.059117
36,2.6102602,-15.158358,-74.20276,-13.071217,3.0273438,26.660156,9.277344,9.316974639892578,2024-05-10 13:54:31.376416
37,2.6102602,-14.78306,-68.1777,-14.926767,3.0273438,26.757812,9.375,9.165344476699829,2024-05-10 13:54:40.542138
38,2.6102602,-14.78306,-64.62761,-17.27005,3.0273438,26.757812,9.472656,9.35695505142212,2024-05-10 13:54:49.899509
39,2.6102602,-14.133518,-61.387794,-16.913223,3.0273438,26.855469,9.472656,9.359887599945068,2024-05-10 13:54:59.259730
40,2.6102602,-11.028656,-52.897095,-16.817034,3.0273438,27.148438,9.472656,9.094752311706543,2024-05-10 13:55:08.354820
41,2.6102602,-8.332679,-51.611,-17.908686,3.125,27.246094,9.5703125,9.276916980743408,2024-05-10 13:55:17.632181
42,2.6102602,-8.324351,-49.880455,-18.310696,3.125,27.441406,9.667969,9.358316898345947,2024-05-10 13:55:26.990832
43,2.6102602,-8.280839,-52.50561,-18.089745,3.125,27.734375,9.667969,9.13222050666809,2024-05-10 13:55:36.123385
44,2.6102602,-8.550017,-49.107437,-18.045887,3.2226562,27.832031,9.765625,9.170257329940796,2024-05-10 13:55:45.293976
45,2.6102602,-8.318032,-53.12451,-17.95561,3.2226562,28.125,9.765625,9.443017959594727,2024-05-10 13:55:54.737338
46,2.6102602,-8.121822,-49.456436,-18.765104,3.3203125,28.222656,9.863281,9.037260293960571,2024-05-10 13:56:03.774970
47,2.6102602,-4.378743,-48.76027,-21.082418,3.3203125,28.515625,9.9609375,9.28815507888794,2024-05-10 13:56:13.063482
48,2.6102602,-4.378743,-50.409584,-21.010767,3.3203125,28.90625,9.9609375,9.320918083190918,2024-05-10 13:56:22.384789
