iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time
1,0.65610176,5.005684,2.9774125,0.83444273,1.6601562,6.640625,2.0507812,21.70177125930786,2024-05-04 08:43:16.391963
2,0.65610176,6.165169,4.5656257,-1.3372514,1.8554688,8.300781,2.5390625,11.217401266098022,2024-05-04 08:43:27.610052
3,0.65610176,6.4157495,6.578885,-0.98416615,2.0507812,10.15625,2.9296875,11.148595333099365,2024-05-04 08:43:38.759334
4,0.65610176,7.5196085,10.62108,-0.6795726,2.1484375,11.328125,3.4179688,11.601176500320435,2024-05-04 08:43:50.360974
5,0.65610176,9.738964,17.230995,0.17131364,2.34375,12.402344,3.7109375,11.306663751602173,2024-05-04 08:44:01.668210
6,0.6622765,11.170433,20.294386,0.45350027,2.5390625,13.378906,3.8085938,11.231096267700195,2024-05-04 08:44:12.900082
7,0.8516098,12.643615,22.276318,0.71080065,2.734375,14.0625,3.90625,11.426453113555908,2024-05-04 08:44:24.327009
8,0.8516098,13.249869,26.476053,1.308325,2.8320312,14.453125,4.0039062,11.367556810379028,2024-05-04 08:44:35.695126
9,0.8516098,14.297585,28.92291,0.8198986,3.125,14.746094,4.1015625,11.270038604736328,2024-05-04 08:44:46.965627
10,1.798231,15.801794,30.007437,2.8209338,3.2226562,15.332031,4.3945312,11.135934591293335,2024-05-04 08:44:58.102334
11,1.798231,15.874205,30.473837,0.041318893,3.3203125,15.527344,4.4921875,11.530659675598145,2024-05-04 08:45:09.633496
12,1.798231,16.07075,31.158756,0.14688528,3.515625,15.8203125,4.6875,11.278666734695435,2024-05-04 08:45:20.912724
13,1.798231,16.604275,32.89872,0.5904652,3.6132812,16.308594,4.6875,11.178503513336182,2024-05-04 08:45:32.091682
14,1.798231,17.237514,34.798176,1.5657327,4.0039062,16.503906,4.8828125,11.433846950531006,2024-05-04 08:45:43.526143
15,1.798231,17.46141,35.953995,1.9776733,4.1992188,16.992188,5.078125,11.39277720451355,2024-05-04 08:45:54.919389
16,1.798231,18.093365,37.34086,2.114279,4.296875,17.382812,5.078125,11.45296573638916,2024-05-04 08:46:06.373204
17,1.798231,19.28595,44.53769,3.739185,4.3945312,18.066406,5.2734375,11.376463174819946,2024-05-04 08:46:17.750222
18,1.798231,20.249681,47.527885,3.8958414,4.4921875,18.164062,5.2734375,11.25653862953186,2024-05-04 08:46:29.007594
19,1.798231,21.708145,48.848625,3.8986654,4.5898438,18.652344,5.3710938,11.239720106124878,2024-05-04 08:46:40.248168
20,1.798231,22.620934,51.84356,4.3574076,4.7851562,18.945312,5.46875,11.418856620788574,2024-05-04 08:46:51.667714
21,1.798231,23.040722,54.30935,3.6129827,4.7851562,19.628906,5.5664062,11.45541787147522,2024-05-04 08:47:03.123618
