iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time,invalid_individuals
1,0.6637105,3.4995759,-9.973227,-1.7485943,1.6601562,6.640625,1.4648438,34.12185072898865,2024-07-11 02:35:30.395766,0
2,0.8310862,3.6340175,-3.670889,-2.8625731,1.8554688,8.691406,1.7578125,25.907517671585083,2024-07-11 02:35:56.303693,0
3,1.5259644,4.975768,1.6429148,-1.7402227,1.953125,10.3515625,1.8554688,25.727057218551636,2024-07-11 02:36:22.031362,0
4,1.5259644,6.058674,8.21762,0.5304289,2.0507812,11.621094,1.8554688,26.265112161636353,2024-07-11 02:36:48.297089,0
5,1.5259644,6.4972353,8.320799,0.84506464,2.0507812,12.792969,1.8554688,25.186477184295654,2024-07-11 02:37:13.484027,0
6,1.5259644,6.5110507,9.326448,-1.1149955,2.0507812,13.671875,1.953125,25.347051858901978,2024-07-11 02:37:38.831524,0
7,1.5259644,6.687051,11.2510195,-1.1149955,2.0507812,15.0390625,1.953125,25.120206832885742,2024-07-11 02:38:03.952180,0
8,1.5259644,6.9453187,11.574485,-2.3877556,2.0507812,15.527344,2.1484375,25.198384284973145,2024-07-11 02:38:29.151062,0
9,1.5259644,8.120426,15.544047,-1.6460171,2.0507812,16.503906,2.34375,25.670846939086914,2024-07-11 02:38:54.822797,0
10,1.5259644,8.896267,22.171928,-2.796241,2.1484375,16.992188,2.5390625,24.972532749176025,2024-07-11 02:39:19.795754,0
11,1.5259644,10.346995,25.884768,-1.9509547,2.1484375,17.675781,2.6367188,25.39603590965271,2024-07-11 02:39:45.192410,0
12,1.5259644,9.990947,28.036945,-5.9178157,2.34375,18.75,2.9296875,24.751235961914062,2024-07-11 02:40:09.944113,0
13,1.5259644,10.526184,30.057808,-5.910756,2.34375,19.140625,2.9296875,25.774242639541626,2024-07-11 02:40:35.718803,0
14,1.5259644,11.057295,32.984188,-4.808281,2.4414062,19.53125,2.9296875,24.949646711349487,2024-07-11 02:41:00.668850,0
15,1.5419506,11.434494,36.79064,-3.5493839,2.4414062,19.921875,2.9296875,25.675411224365234,2024-07-11 02:41:26.344689,0
16,1.5419506,12.329998,40.81028,-2.3195388,2.4414062,20.3125,2.9296875,25.51636552810669,2024-07-11 02:41:51.861507,0
17,1.5487942,12.355352,42.35546,0.71284723,2.5390625,20.996094,3.2226562,25.167054176330566,2024-07-11 02:42:17.029203,0
18,1.5487942,12.135186,43.10404,1.8930272,2.6367188,21.679688,3.3203125,24.435062646865845,2024-07-11 02:42:41.465026,0
19,1.5487942,12.322987,49.597336,0.4290341,2.6367188,22.265625,3.4179688,25.490366220474243,2024-07-11 02:43:06.955940,0
20,1.5487942,13.515788,51.96868,0.4290341,2.6367188,22.65625,3.4179688,25.067044973373413,2024-07-11 02:43:32.023428,0
21,1.6530734,14.025867,59.48112,-3.7598906,2.6367188,23.144531,3.6132812,24.011209964752197,2024-07-11 02:43:56.035076,0
22,1.6530734,14.025867,61.22412,-3.3943925,2.6367188,23.242188,3.7109375,26.111419439315796,2024-07-11 02:44:22.146918,0
23,1.6530734,14.654253,62.99138,-3.3943925,2.6367188,23.535156,3.7109375,25.850467681884766,2024-07-11 02:44:47.997815,0
24,1.6530734,14.962141,63.120205,-5.160739,2.6367188,23.828125,3.90625,25.860387086868286,2024-07-11 02:45:13.858826,0
25,1.6530734,15.358767,65.25076,-7.1897545,2.734375,24.023438,4.1015625,25.832372903823853,2024-07-11 02:45:39.692073,0
26,1.6530734,15.679657,68.74611,-8.217051,2.734375,24.121094,4.296875,24.986528873443604,2024-07-11 02:46:04.679049,0
27,1.6530734,15.679657,70.32976,-8.217051,2.734375,24.21875,4.296875,25.61382794380188,2024-07-11 02:46:30.293417,0
28,1.6530734,16.138527,72.84915,-8.199705,2.8320312,24.414062,4.296875,25.491435050964355,2024-07-11 02:46:55.785358,0
29,1.6530734,16.138527,75.2516,-9.041999,2.8320312,24.902344,4.3945312,25.97753405570984,2024-07-11 02:47:21.763655,0
30,1.6530734,16.138527,75.469604,-9.041999,2.8320312,25.0,4.3945312,25.27211046218872,2024-07-11 02:47:47.036211,0
31,1.6530734,16.753033,79.16568,-9.377138,2.9296875,25.390625,4.5898438,25.203770637512207,2024-07-11 02:48:12.240432,0
32,1.6530734,16.765,80.15099,-10.12846,2.9296875,25.488281,4.8828125,25.41511034965515,2024-07-11 02:48:37.656031,0
33,1.6530734,16.765,82.82724,-10.689659,2.9296875,25.683594,5.078125,25.97910189628601,2024-07-11 02:49:03.635904,0
34,1.6530734,16.765,87.158806,-10.689659,2.9296875,26.074219,5.078125,24.98588252067566,2024-07-11 02:49:28.622247,0
35,1.6530734,16.765,88.30177,-10.650993,2.9296875,26.269531,5.078125,25.428645849227905,2024-07-11 02:49:54.051466,0
36,1.6530734,16.924765,89.92738,-12.769852,2.9296875,26.464844,5.2734375,25.60982036590576,2024-07-11 02:50:19.661747,0
37,1.6530734,17.260206,92.40421,-11.53265,2.9296875,26.5625,5.2734375,25.925707817077637,2024-07-11 02:50:45.587953,0
38,1.6530734,17.03446,94.020676,-12.264715,3.0273438,26.757812,5.46875,25.15142512321472,2024-07-11 02:51:10.739827,0
39,1.6530734,17.03446,95.941666,-12.839652,3.0273438,26.953125,5.5664062,25.836239337921143,2024-07-11 02:51:36.576507,0
40,1.6530734,17.03446,97.49812,-15.889969,3.0273438,27.148438,5.7617188,26.043144941329956,2024-07-11 02:52:02.620188,0
41,1.6530734,17.653925,99.71721,-18.61192,3.0273438,27.34375,5.9570312,25.694571018218994,2024-07-11 02:52:28.315377,0
42,1.6530734,17.62231,100.835464,-19.50423,3.125,27.539062,6.1523438,25.790141582489014,2024-07-11 02:52:54.105974,0
43,1.6530734,17.62231,101.47366,-20.370289,3.125,27.539062,6.25,24.94245672225952,2024-07-11 02:53:19.048890,0
44,1.6530734,17.62231,102.333336,-22.035267,3.125,27.734375,6.3476562,25.783226251602173,2024-07-11 02:53:44.832530,0
