iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time
1,0.7322854,-5.2680902,4.2612762,-1.0144897,1.5625,1.953125,1.0742188,40.80225324630737,2024-04-17 20:26:14.488447
2,0.7322854,-6.9673104,6.046196,-0.5423118,2.1484375,2.0507812,1.171875,11.408982038497925,2024-04-17 20:26:25.897968
3,0.7322854,-9.974031,6.5667906,-0.25142133,2.5390625,2.1484375,1.3671875,8.79697871208191,2024-04-17 20:26:34.695359
4,0.7322854,-4.212504,7.404443,-0.16681302,2.6367188,2.1484375,1.3671875,9.633898973464966,2024-04-17 20:26:44.329761
5,1.2644271,-2.726402,8.491817,0.59640217,2.8320312,2.1484375,1.4648438,9.53999400138855,2024-04-17 20:26:53.870153
6,1.2644271,1.5872812,8.576556,0.82122517,3.2226562,2.2460938,1.4648438,9.89905071258545,2024-04-17 20:27:03.769647
7,1.2644271,3.0148215,10.028513,1.2948102,3.3203125,2.2460938,1.4648438,10.489780902862549,2024-04-17 20:27:14.259914
8,1.2644271,3.503916,10.695126,1.5980928,3.515625,2.2460938,1.4648438,17.755095958709717,2024-04-17 20:27:32.015630
9,1.2644271,3.7072659,10.980775,1.5980928,3.8085938,2.2460938,1.4648438,11.313044309616089,2024-04-17 20:27:43.329296
10,1.2644271,8.046273,11.334078,1.5980928,3.90625,2.34375,1.4648438,17.00990581512451,2024-04-17 20:28:00.339904
11,1.2644271,6.9045696,11.576207,1.6228681,4.1992188,2.34375,1.4648438,18.001502513885498,2024-04-17 20:28:18.341985
12,1.2644271,10.069217,11.576207,1.6364558,4.3945312,2.34375,1.5625,17.8038911819458,2024-04-17 20:28:36.146506
13,1.2644271,13.406439,11.871067,1.7835462,4.4921875,2.34375,1.6601562,17.794559717178345,2024-04-17 20:28:53.941659
14,1.629706,14.919397,13.997158,1.443293,4.5898438,2.5390625,1.7578125,17.17805504798889,2024-04-17 20:29:11.120320
15,2.3566155,17.768402,16.059711,2.5354815,4.5898438,2.5390625,1.7578125,17.425415515899658,2024-04-17 20:29:28.546338
16,2.3566155,18.616196,16.059711,2.7224512,4.8828125,2.5390625,1.7578125,18.05347204208374,2024-04-17 20:29:46.600396
17,2.3566155,20.390213,16.48391,2.7224512,4.8828125,2.5390625,1.7578125,17.500592470169067,2024-04-17 20:30:04.117724
18,2.3566155,21.175106,16.722734,2.7224512,4.8828125,2.5390625,1.7578125,18.02985906600952,2024-04-17 20:30:22.148185
19,2.3566155,21.580002,16.85989,2.74778,4.9804688,2.5390625,1.7578125,18.11568546295166,2024-04-17 20:30:40.264481
20,2.3566155,22.155296,17.337036,2.76417,5.078125,2.5390625,1.7578125,16.52683162689209,2024-04-17 20:30:56.791935
21,2.400435,24.602865,20.264042,3.5348988,5.1757812,2.5390625,1.7578125,10.086421728134155,2024-04-17 20:31:06.878871
22,2.400435,24.708061,20.264042,3.6399808,5.1757812,2.5390625,1.7578125,9.632738828659058,2024-04-17 20:31:16.511982
23,2.400435,26.331125,20.881147,3.6399808,5.1757812,2.5390625,1.7578125,9.974074363708496,2024-04-17 20:31:26.486420
24,2.400435,27.882793,20.965826,3.8165808,5.3710938,2.5390625,1.7578125,9.943776369094849,2024-04-17 20:31:36.430623
25,2.400435,28.52371,20.965826,3.8165808,5.3710938,2.5390625,1.7578125,10.26778268814087,2024-04-17 20:31:46.698801
26,2.400435,29.177727,20.951654,3.8165808,5.46875,2.6367188,1.7578125,17.834384441375732,2024-04-17 20:32:04.533917
27,2.6423275,30.243275,21.241734,4.0584736,5.5664062,2.6367188,1.7578125,12.643284559249878,2024-04-17 20:32:17.177692
28,2.6423275,32.104095,21.324642,4.0584736,5.7617188,2.6367188,1.7578125,17.79373335838318,2024-04-17 20:32:34.972021
29,2.6423275,32.264366,21.324642,4.1033993,5.859375,2.6367188,1.7578125,17.044738292694092,2024-04-17 20:32:52.033395
30,2.6423275,32.811707,21.928398,4.1876516,5.859375,2.6367188,1.7578125,17.89001727104187,2024-04-17 20:33:09.924110
31,2.6423275,33.3685,21.999828,4.2090554,5.859375,2.6367188,1.7578125,17.525206565856934,2024-04-17 20:33:27.466018
32,2.6423275,34.62709,23.06164,4.8792467,5.9570312,2.6367188,1.7578125,18.0000262260437,2024-04-17 20:33:45.466649
33,2.6423275,34.762135,23.115334,4.8792467,6.0546875,2.6367188,1.7578125,17.662705183029175,2024-04-17 20:34:03.129939
34,2.6423275,35.007896,23.211494,4.8792467,6.25,2.6367188,1.7578125,17.480589389801025,2024-04-17 20:34:20.611125
35,2.6423275,35.032776,23.211494,4.8792467,6.4453125,2.6367188,1.7578125,17.53868269920349,2024-04-17 20:34:38.150402
36,2.6423275,35.037323,23.211494,4.8792467,6.4453125,2.6367188,1.7578125,17.464073419570923,2024-04-17 20:34:55.615053
37,2.6423275,35.66417,23.33511,4.8792467,6.4453125,2.6367188,1.7578125,17.463431119918823,2024-04-17 20:35:13.079122
38,2.6423275,38.69683,24.81126,4.8827715,6.4453125,2.6367188,1.7578125,18.050230741500854,2024-04-17 20:35:31.129965
39,2.6423275,39.606537,25.263245,5.0134444,6.4453125,2.6367188,1.7578125,17.02484965324402,2024-04-17 20:35:48.155419
