iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time
1,0.31569743,-10.193497,-66.47131,-28.286152,1.8554688,6.25,4.0039062,20.93981671333313,2024-05-10 16:04:10.801845
2,0.31569743,-14.300235,-86.12793,-39.822533,2.0507812,8.0078125,4.9804688,10.156217813491821,2024-05-10 16:04:20.958414
3,0.31569743,-12.593338,-108.99348,-44.935886,2.1484375,9.863281,5.46875,10.392684936523438,2024-05-10 16:04:31.351734
4,0.31569743,-10.189924,-118.48186,-54.329773,2.1484375,11.035156,6.0546875,10.307898044586182,2024-05-10 16:04:41.660077
5,0.4692656,-8.438682,-126.779884,-52.978172,2.1484375,12.6953125,6.4453125,10.238144159317017,2024-05-10 16:04:51.898798
6,0.4692656,-6.8461695,-135.20653,-48.692017,2.1484375,13.769531,6.5429688,10.211920022964478,2024-05-10 16:05:02.111155
7,0.4692656,-6.8112745,-134.97516,-45.205574,2.1484375,14.746094,6.8359375,10.373649835586548,2024-05-10 16:05:12.485243
8,0.4692656,-6.549082,-133.15376,-44.828552,2.1484375,15.4296875,6.9335938,10.150054216384888,2024-05-10 16:05:22.635840
9,1.4877663,-5.1869726,-131.58023,-42.78212,2.2460938,16.113281,7.3242188,10.3340482711792,2024-05-10 16:05:32.970552
10,1.4877663,-6.969074,-131.79309,-41.277435,2.34375,16.503906,7.6171875,10.626327753067017,2024-05-10 16:05:43.597613
11,1.4877663,-7.1327224,-112.207695,-39.579056,2.4414062,16.601562,7.8125,10.810373783111572,2024-05-10 16:05:54.408503
12,1.4877663,-9.977201,-113.95222,-39.848602,2.5390625,17.089844,8.0078125,9.737497568130493,2024-05-10 16:06:04.146481
13,1.4877663,-8.484502,-110.431274,-37.11621,2.5390625,17.1875,8.0078125,10.144261598587036,2024-05-10 16:06:14.291207
14,1.4877663,-7.6766596,-108.32556,-36.78581,2.5390625,17.578125,8.203125,10.074519872665405,2024-05-10 16:06:24.366167
15,1.4877663,-8.751169,-102.43352,-33.860435,2.6367188,18.261719,8.203125,10.245432138442993,2024-05-10 16:06:34.612075
16,1.4877663,-8.751169,-114.65834,-35.364788,2.6367188,18.945312,8.496094,10.198396682739258,2024-05-10 16:06:44.810879
17,1.4877663,-8.684789,-107.55032,-38.118122,2.6367188,19.042969,8.59375,10.166801452636719,2024-05-10 16:06:54.978101
18,1.4877663,-9.792188,-102.280876,-30.975937,2.734375,19.238281,8.59375,10.124944686889648,2024-05-10 16:07:05.103457
19,1.4877663,-10.219516,-99.754745,-30.875378,2.8320312,19.628906,8.59375,10.37897777557373,2024-05-10 16:07:15.482885
20,1.4877663,-7.979762,-99.92795,-27.75493,2.8320312,20.3125,8.691406,10.21252179145813,2024-05-10 16:07:25.695854
21,1.4877663,-5.508107,-100.98644,-27.504898,2.8320312,20.703125,8.691406,10.01827597618103,2024-05-10 16:07:35.714581
22,1.4877663,-8.508107,-99.501205,-26.959227,2.9296875,21.191406,8.691406,10.085293054580688,2024-05-10 16:07:45.800319
23,1.4877663,-7.3947353,-93.376686,-26.72504,2.9296875,21.484375,8.691406,10.326223850250244,2024-05-10 16:07:56.127002
24,1.4877663,-7.3947353,-93.304375,-26.111656,2.9296875,21.679688,8.7890625,10.273861408233643,2024-05-10 16:08:06.401303
25,1.4877663,-7.3947353,-88.407104,-32.17663,2.9296875,22.070312,9.082031,10.29815673828125,2024-05-10 16:08:16.700273
26,1.4877663,-7.3947353,-81.69237,-32.17663,2.9296875,22.167969,9.082031,10.19326114654541,2024-05-10 16:08:26.893953
27,1.4877663,-7.0875607,-76.97862,-34.288517,2.9296875,22.460938,9.1796875,10.18725323677063,2024-05-10 16:08:37.081756
28,1.4877663,-6.943359,-75.12099,-37.506966,2.9296875,22.65625,9.375,10.224909543991089,2024-05-10 16:08:47.307083
29,1.4877663,-8.678,-71.64253,-37.309788,3.0273438,22.949219,9.375,9.882164716720581,2024-05-10 16:08:57.189683
30,1.4877663,-8.346859,-70.012146,-41.081783,3.0273438,23.339844,9.667969,10.002500534057617,2024-05-10 16:09:07.192597
31,1.4877663,-8.346859,-64.93569,-43.369545,3.0273438,23.730469,9.765625,9.80767822265625,2024-05-10 16:09:17.000694
32,1.4877663,-8.247366,-59.96239,-43.117958,3.125,23.828125,9.765625,10.389055967330933,2024-05-10 16:09:27.390367
33,1.4877663,-8.149163,-56.73598,-44.60004,3.125,24.121094,9.9609375,10.34890365600586,2024-05-10 16:09:37.739724
34,1.4877663,-8.149163,-55.85134,-49.454906,3.125,24.511719,10.15625,10.131426334381104,2024-05-10 16:09:47.871591
35,1.4877663,-7.7190924,-54.20768,-48.941902,3.125,24.804688,10.15625,10.11933183670044,2024-05-10 16:09:57.991373
36,1.4877663,-7.514668,-52.63804,-46.477505,3.125,24.804688,10.15625,10.19635796546936,2024-05-10 16:10:08.188178
37,1.4877663,-7.505311,-47.21485,-45.57,3.125,24.902344,10.15625,10.010969161987305,2024-05-10 16:10:18.199549
38,1.4877663,-7.400682,-46.382507,-44.99064,3.125,24.902344,10.15625,10.342174291610718,2024-05-10 16:10:28.542186
39,1.4877663,-7.210888,-45.658085,-45.335964,3.125,25.097656,10.3515625,10.293218612670898,2024-05-10 16:10:38.835924
40,1.4877663,-6.5803595,-47.0829,-49.026894,3.125,25.390625,10.546875,10.294060945510864,2024-05-10 16:10:49.130418
41,1.4877663,-5.760291,-46.35399,-48.9868,3.125,25.488281,10.546875,10.316194534301758,2024-05-10 16:10:59.447059
42,1.4877663,-5.496442,-48.343174,-48.76622,3.125,25.683594,10.644531,10.368011236190796,2024-05-10 16:11:09.815515
43,1.4877663,-5.431859,-46.729927,-50.537426,3.125,25.78125,10.7421875,10.302133798599243,2024-05-10 16:11:20.118487
44,1.4877663,-5.431859,-43.76112,-54.609642,3.125,25.78125,10.9375,10.606930494308472,2024-05-10 16:11:30.726103
45,1.4877663,-5.2420306,-41.829765,-51.395103,3.2226562,25.976562,10.9375,10.349422693252563,2024-05-10 16:11:41.075963
46,1.4877663,-5.2420306,-38.80559,-52.939957,3.2226562,26.074219,11.035156,10.418131828308105,2024-05-10 16:11:51.494706
47,1.4877663,-5.2420306,-37.660286,-52.618793,3.2226562,26.171875,11.1328125,10.022481918334961,2024-05-10 16:12:01.517629
48,1.4877663,-5.0274673,-32.751163,-52.283062,3.2226562,26.269531,11.1328125,10.03525710105896,2024-05-10 16:12:11.553384
49,1.4877663,-5.0274673,-29.125366,-52.144585,3.2226562,26.367188,11.1328125,10.226015329360962,2024-05-10 16:12:21.779978
50,1.4877663,-4.8401465,-31.017937,-52.080524,3.2226562,26.5625,11.1328125,10.179629802703857,2024-05-10 16:12:31.960033
