iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time
1,0.52442974,3.8849733,0.7828687,1.9292356,1.2695312,6.640625,0.9765625,21.973846197128296,2024-04-22 09:24:17.592397
2,0.7338252,1.0848181,1.8720815,-0.5713546,1.4648438,9.1796875,1.2695312,10.790632486343384,2024-04-22 09:24:28.383457
3,1.0826043,1.6805578,5.7177973,0.7457075,1.4648438,11.035156,1.3671875,10.80230188369751,2024-04-22 09:24:39.186237
4,1.0826043,2.6536772,5.4644294,0.91495883,1.4648438,12.5,1.4648438,10.863119840621948,2024-04-22 09:24:50.050195
5,1.0826043,2.0867658,9.216843,-1.0601859,1.5625,13.4765625,1.7578125,10.81854772567749,2024-04-22 09:25:00.869463
6,1.0826043,2.2955728,9.938122,-0.46099353,1.5625,14.2578125,1.953125,10.934172868728638,2024-04-22 09:25:11.804484
7,1.0826043,2.2955728,12.210125,0.15890813,1.5625,15.0390625,1.953125,10.556596755981445,2024-04-22 09:25:22.361560
8,1.0826043,2.520464,15.738012,1.3076346,1.5625,15.917969,1.953125,10.997225284576416,2024-04-22 09:25:33.359465
9,1.6100274,3.0478868,20.383383,2.3936725,1.5625,16.503906,1.953125,10.755443096160889,2024-04-22 09:25:44.115635
10,1.6103357,6.024539,23.133144,3.4762769,1.5625,17.089844,1.953125,11.009213924407959,2024-04-22 09:25:55.125311
11,1.6103357,6.024539,27.768227,3.4762769,1.5625,17.285156,1.953125,11.047458410263062,2024-04-22 09:26:06.173242
12,1.6103357,6.4110336,32.05332,3.9898396,1.5625,17.773438,1.953125,10.71003007888794,2024-04-22 09:26:16.883942
13,1.6103357,6.4110336,35.52475,4.0217085,1.5625,17.871094,1.953125,10.908933401107788,2024-04-22 09:26:27.793445
14,1.6103357,6.4110336,38.01573,4.045359,1.5625,18.457031,1.953125,10.696852684020996,2024-04-22 09:26:38.491055
15,1.6103357,6.4110336,39.485332,1.1905019,1.5625,19.140625,2.0507812,10.972580194473267,2024-04-22 09:26:49.464259
16,1.6103357,6.4053583,41.35459,0.5925338,1.6601562,19.433594,2.2460938,10.911004304885864,2024-04-22 09:27:00.376003
17,1.6103357,6.443427,43.427902,0.5925338,1.6601562,20.117188,2.2460938,11.171796798706055,2024-04-22 09:27:11.548226
18,1.6103357,6.862935,44.568977,0.5925338,1.6601562,20.3125,2.2460938,10.694549560546875,2024-04-22 09:27:22.243285
19,1.6103357,6.862935,46.666695,0.6352861,1.6601562,20.703125,2.2460938,11.005910396575928,2024-04-22 09:27:33.249694
20,1.6103357,6.862935,47.64273,0.6828556,1.6601562,21.09375,2.2460938,10.978902101516724,2024-04-22 09:27:44.229414
21,1.6103357,6.862935,51.034344,1.0570138,1.6601562,21.582031,2.2460938,10.832791328430176,2024-04-22 09:27:55.062744
