iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time,invalid_individuals
1,0.06671349,-0.41753256,-6.3905725,-8.048517,1.171875,4.1992188,5.3710938,16.229188442230225,2024-05-20 17:25:43.525722,28
2,0.06671349,-0.41753256,-7.5694256,-9.019203,1.171875,5.1757812,6.640625,6.398711919784546,2024-05-20 17:25:49.924736,26
3,0.06671349,-0.3066923,-8.354581,-9.744009,1.171875,6.25,8.105469,7.339549541473389,2024-05-20 17:25:57.264689,21
4,0.06671349,-0.3066923,-8.622636,-10.628267,1.171875,6.9335938,9.472656,7.040144920349121,2024-05-20 17:26:04.305218,22
5,0.06671349,-0.14771858,-8.98403,-11.049347,1.171875,7.9101562,11.1328125,7.7023420333862305,2024-05-20 17:26:12.007946,17
6,0.06671349,-0.12928888,-8.777756,-11.374293,1.171875,8.0078125,11.9140625,5.999349594116211,2024-05-20 17:26:18.007637,27
7,0.06671349,-0.12928888,-5.7729106,-12.130164,1.171875,8.300781,12.988281,6.807459592819214,2024-05-20 17:26:24.815436,24
8,0.06671349,-0.12686846,-5.5261707,-11.966394,1.171875,8.691406,13.964844,7.317150592803955,2024-05-20 17:26:32.132925,21
9,0.06671349,-0.10789128,-5.3126507,-12.445139,1.2695312,8.984375,14.84375,6.8741559982299805,2024-05-20 17:26:39.007460,24
10,0.06671349,-0.35642865,-5.059096,-12.94034,1.5625,9.472656,16.113281,7.147955417633057,2024-05-20 17:26:46.155805,22
11,0.06671349,-0.5263095,-4.578176,-12.713323,1.6601562,9.472656,16.796875,7.436446905136108,2024-05-20 17:26:53.592596,18
12,0.06671349,-0.49649113,-4.895621,-12.885045,1.6601562,9.9609375,17.871094,7.546894311904907,2024-05-20 17:27:01.139887,18
13,0.06671349,-0.49649113,-4.775752,-13.164525,1.6601562,10.644531,18.945312,8.009359121322632,2024-05-20 17:27:09.149589,12
14,0.06671349,-0.49926898,-4.3309054,-13.108342,1.7578125,10.7421875,20.019531,7.9017884731292725,2024-05-20 17:27:17.051774,15
15,0.06671349,-0.40756553,-3.5836,-12.7707,1.7578125,11.1328125,21.289062,7.943892955780029,2024-05-20 17:27:24.996017,14
16,0.06671349,-0.3686955,-3.2688575,-12.562782,1.7578125,11.328125,22.167969,7.431978225708008,2024-05-20 17:27:32.428343,18
17,0.06671349,-0.3686955,-3.0770292,-12.566098,1.7578125,11.5234375,23.4375,7.69443678855896,2024-05-20 17:27:40.123156,16
18,0.06671349,-0.36470348,-2.9269557,-12.522982,1.7578125,11.621094,24.511719,7.544170141220093,2024-05-20 17:27:47.667670,17
19,0.06671349,-0.36429143,-3.0494642,-12.832137,1.7578125,11.9140625,25.585938,7.336638689041138,2024-05-20 17:27:55.004664,18
20,0.06671349,-0.36429143,-3.4363418,-12.808622,1.7578125,12.5,26.367188,7.412861347198486,2024-05-20 17:28:02.417898,19
21,0.06671349,-0.36306983,-3.181359,-12.602443,1.7578125,12.5,27.539062,7.345232009887695,2024-05-20 17:28:09.763479,18
22,0.07603872,-0.35283387,-2.8709908,-12.569964,1.7578125,12.792969,29.101562,8.037494659423828,2024-05-20 17:28:17.801407,15
23,0.07603872,-0.35092172,-2.393529,-12.116316,1.7578125,12.988281,29.785156,7.850495338439941,2024-05-20 17:28:25.652292,17
24,0.07603872,-0.35023874,-2.2848272,-11.939547,1.8554688,13.0859375,30.957031,8.36133861541748,2024-05-20 17:28:34.014034,12
25,0.07603872,-0.15432279,-2.2035878,-11.847244,1.8554688,13.28125,31.445312,7.485463619232178,2024-05-20 17:28:41.499974,17
26,0.07603872,-0.14759532,-2.6538682,-11.691155,1.8554688,13.574219,32.51953,8.052589654922485,2024-05-20 17:28:49.552918,15
27,0.07603872,-0.11906265,-2.3368406,-11.6868,1.8554688,13.671875,33.496094,7.646425247192383,2024-05-20 17:28:57.199725,17
28,0.07603872,-0.11906265,-2.352809,-11.345942,1.8554688,14.0625,34.277344,8.45339584350586,2024-05-20 17:29:05.653472,9
29,0.07603872,-0.11906265,-2.3280923,-11.419424,1.8554688,14.0625,34.960938,7.930561304092407,2024-05-20 17:29:13.584421,15
30,0.07603872,0.09097747,-1.9640936,-11.590529,1.953125,14.2578125,35.9375,7.943408966064453,2024-05-20 17:29:21.528224,15
31,0.07603872,0.15599959,-1.9698293,-11.293928,1.953125,14.453125,36.523438,7.89253044128418,2024-05-20 17:29:29.421153,17
32,0.07603872,0.15599959,-1.594079,-11.536849,1.953125,14.550781,37.109375,7.283783674240112,2024-05-20 17:29:36.705484,20
33,0.07603872,0.15599959,-1.6709139,-11.5697155,1.953125,14.746094,38.085938,7.993388891220093,2024-05-20 17:29:44.699279,15
34,0.0796748,0.22760043,-1.7231076,-11.116579,1.953125,15.0390625,38.76953,7.657131671905518,2024-05-20 17:29:52.356755,17
35,0.0796748,0.2983814,-1.6218363,-11.006252,1.953125,15.0390625,39.160156,7.402488470077515,2024-05-20 17:29:59.759631,18
36,0.0796748,0.31882113,-2.0467355,-10.596521,1.953125,15.332031,39.453125,7.776637554168701,2024-05-20 17:30:07.536672,17
37,0.0796748,0.3194739,-1.9572017,-10.268272,1.953125,15.332031,39.941406,8.009747982025146,2024-05-20 17:30:15.546804,15
38,0.0796748,0.31137985,-2.0052922,-9.976916,2.0507812,15.527344,40.91797,8.508471250534058,2024-05-20 17:30:24.055609,9
39,0.07977898,0.32727674,-1.9022726,-12.676966,2.0507812,15.722656,41.796875,8.116852045059204,2024-05-20 17:30:32.172808,13
40,0.07977898,0.26385713,-1.8906002,-12.513098,2.1484375,15.722656,42.48047,6.9175310134887695,2024-05-20 17:30:39.090720,23
41,0.07977898,0.26385713,-1.8598616,-12.494474,2.1484375,15.8203125,43.26172,7.9621171951293945,2024-05-20 17:30:47.053177,15
42,0.088683724,0.2786679,-1.8749758,-12.188144,2.1484375,15.917969,43.45703,7.160910606384277,2024-05-20 17:30:54.214484,20
43,0.088683724,0.2786679,-1.8362651,-11.919898,2.1484375,16.40625,44.433594,8.177750825881958,2024-05-20 17:31:02.392573,12
44,0.097565725,0.31310767,-1.683967,-8.690628,2.1484375,16.699219,45.117188,8.241438388824463,2024-05-20 17:31:10.634401,13
45,0.097565725,0.3238856,-1.2491441,-8.362535,2.1484375,16.699219,45.507812,8.219841480255127,2024-05-20 17:31:18.854584,13
46,0.097565725,0.3238856,-1.2315878,-8.164266,2.1484375,16.699219,45.996094,8.012364625930786,2024-05-20 17:31:26.867322,14
47,0.097565725,0.3238856,-1.0564411,-8.149111,2.1484375,16.699219,46.58203,7.279616117477417,2024-05-20 17:31:34.147304,19
48,0.097565725,0.3238856,-0.958597,-7.896148,2.1484375,16.699219,47.070312,7.6764750480651855,2024-05-20 17:31:41.824257,18
49,0.097565725,0.3238856,-0.9873142,-7.8676434,2.1484375,16.894531,47.558594,7.927900314331055,2024-05-20 17:31:49.752506,14
50,0.097565725,0.3238856,-0.91981626,-7.7522354,2.1484375,16.992188,48.14453,8.221818685531616,2024-05-20 17:31:57.974885,11
51,0.097565725,0.17444426,-0.2930448,-7.2922597,2.34375,16.992188,48.242188,7.9096503257751465,2024-05-20 17:32:05.884942,16
52,0.097565725,0.18299624,-0.20588768,-7.5536327,2.34375,16.992188,48.535156,8.001536130905151,2024-05-20 17:32:13.886857,14
53,0.097565725,0.11952384,-0.1469261,-7.466316,2.4414062,17.089844,49.21875,7.9929633140563965,2024-05-20 17:32:21.880208,14
54,0.10520133,0.1676345,0.3849995,-7.0993643,2.4414062,17.089844,49.609375,8.271784782409668,2024-05-20 17:32:30.152331,12
55,0.236718,0.35545468,0.63561314,-7.027903,2.4414062,17.089844,50.0,7.523754119873047,2024-05-20 17:32:37.676457,17
56,0.236718,0.3666126,0.63589334,-6.8344717,2.4414062,17.285156,50.195312,7.860002279281616,2024-05-20 17:32:45.536885,16
57,0.236718,0.3666126,0.5729791,-6.769627,2.4414062,17.382812,50.878906,8.42728066444397,2024-05-20 17:32:53.964552,11
58,0.236718,0.39197183,0.69719166,-7.0193086,2.4414062,17.382812,51.5625,7.881802797317505,2024-05-20 17:33:01.846753,15
59,0.236718,0.5280403,0.77478766,-6.869767,2.4414062,17.480469,52.34375,8.11555528640747,2024-05-20 17:33:09.962654,13
60,0.236718,0.5280403,1.1284549,-6.690977,2.4414062,17.480469,52.83203,7.980660438537598,2024-05-20 17:33:17.943784,13
61,0.236718,0.58172154,1.1243925,-6.677849,2.4414062,17.578125,53.515625,8.047151327133179,2024-05-20 17:33:25.991276,14
62,0.236718,0.58172154,1.1607511,-6.43807,2.4414062,17.578125,53.61328,7.742071628570557,2024-05-20 17:33:33.733730,17
63,0.236718,0.58172154,1.1761245,-6.0967417,2.4414062,17.578125,53.808594,7.530745983123779,2024-05-20 17:33:41.264913,18
64,0.236718,0.58172154,1.2858219,-6.022259,2.4414062,17.578125,54.19922,7.961663722991943,2024-05-20 17:33:49.226958,15
65,0.236718,0.58172154,1.3912594,-6.011163,2.4414062,17.578125,54.589844,7.491171836853027,2024-05-20 17:33:56.718469,17
66,0.236718,0.6316972,1.738234,-6.0122786,2.4414062,17.578125,54.98047,8.09349274635315,2024-05-20 17:34:04.812304,14
67,0.236718,0.6316972,1.6921667,-5.915441,2.4414062,17.773438,55.273438,7.747602939605713,2024-05-20 17:34:12.560347,16
68,0.236718,0.65374833,1.8728572,-5.6756067,2.4414062,17.773438,55.566406,7.338059902191162,2024-05-20 17:34:19.898948,19
69,0.236718,0.65374833,2.0369768,-5.8311014,2.4414062,17.871094,56.054688,8.463823795318604,2024-05-20 17:34:28.363110,10
70,0.236718,0.65374833,1.9992659,-5.4657764,2.4414062,17.96875,56.445312,8.207961320877075,2024-05-20 17:34:36.571455,12
71,0.236718,0.6565101,1.8476295,-8.422589,2.5390625,18.164062,57.128906,8.45890188217163,2024-05-20 17:34:45.030697,10
72,0.236718,0.7550105,1.9763024,-8.300129,2.5390625,18.164062,57.714844,8.229892253875732,2024-05-20 17:34:53.260930,12
73,0.236718,0.7550105,2.0072885,-8.071674,2.5390625,18.164062,58.203125,7.941643238067627,2024-05-20 17:35:01.202955,16
74,0.236718,0.7550105,2.126299,-7.8736324,2.5390625,18.359375,58.496094,7.505702972412109,2024-05-20 17:35:08.709001,19
75,0.236718,0.7550105,2.1698608,-4.7278895,2.5390625,18.457031,58.789062,8.37041449546814,2024-05-20 17:35:17.079796,9
76,0.236718,0.7550105,2.6539066,-4.468757,2.5390625,18.457031,58.984375,7.226999044418335,2024-05-20 17:35:24.307136,21
77,0.31966698,0.8379595,2.7517796,-4.122191,2.5390625,18.652344,59.179688,7.7871105670928955,2024-05-20 17:35:32.094625,16
78,0.31966698,0.8530161,2.8126755,-4.082386,2.6367188,18.75,59.765625,7.3132483959198,2024-05-20 17:35:39.408210,19
79,0.31966698,0.8530161,2.828298,-3.9746883,2.6367188,18.847656,60.253906,8.452571630477905,2024-05-20 17:35:47.861114,11
80,0.31966698,0.8530161,2.9336247,-3.8225918,2.6367188,18.847656,60.839844,7.994637727737427,2024-05-20 17:35:55.856135,13
81,0.31966698,0.7977499,2.9717917,-3.491054,2.734375,18.847656,61.523438,8.528982639312744,2024-05-20 17:36:04.385462,9
82,0.31966698,0.7977499,3.0129895,-3.2592816,2.734375,18.945312,61.71875,8.324582576751709,2024-05-20 17:36:12.710582,13
83,0.31966698,0.72383356,3.1550243,-2.9543433,2.8320312,18.945312,62.20703,8.233479499816895,2024-05-20 17:36:20.944404,11
84,0.31966698,0.72383356,3.3978357,-2.6895528,2.8320312,19.042969,62.402344,7.359464168548584,2024-05-20 17:36:28.304366,18
85,0.31966698,0.72383356,3.4199638,-2.6346674,2.8320312,19.140625,62.890625,8.423566341400146,2024-05-20 17:36:36.728316,10
