iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time,invalid_individuals
1,0.9822647,-4.230671,-27.853825,-23.252052,1.2695312,6.1523438,2.4414062,26.003244876861572,2024-06-15 16:16:23.744674,0
2,1.0748304,-10.843752,-17.318478,-28.146631,1.5625,8.3984375,3.2226562,17.154884576797485,2024-06-15 16:16:40.900035,0
3,1.0748304,-7.2717657,-22.83108,-44.763897,1.5625,9.863281,3.8085938,14.868943929672241,2024-06-15 16:16:55.769446,0
4,1.0748304,-6.596324,-21.970272,-56.566795,1.5625,11.5234375,4.296875,15.781425714492798,2024-06-15 16:17:11.551405,0
5,1.0748304,-6.7003837,-19.24459,-59.335606,1.8554688,12.402344,4.4921875,15.072306394577026,2024-06-15 16:17:26.624214,0
6,1.0748304,-6.0447235,-10.667845,-64.03708,1.8554688,13.0859375,4.6875,15.70990777015686,2024-06-15 16:17:42.334607,0
7,1.0748304,-5.970724,-3.3115664,-69.952484,1.953125,13.8671875,5.078125,16.130669593811035,2024-06-15 16:17:58.466149,0
8,1.0748304,-6.0831017,-1.2847958,-72.213394,2.0507812,14.84375,5.2734375,16.548922538757324,2024-06-15 16:18:15.015497,0
9,1.0748304,-7.7572145,0.981657,-74.92943,2.2460938,15.527344,5.46875,16.55783486366272,2024-06-15 16:18:31.573944,0
10,1.0748304,-4.497637,5.393962,-78.6343,2.34375,15.917969,5.6640625,16.101874113082886,2024-06-15 16:18:47.676348,0
11,1.0748304,-4.0665994,9.374837,-85.65399,2.34375,16.503906,6.0546875,14.61778712272644,2024-06-15 16:19:02.294621,0
12,1.0748304,-4.0665994,11.547089,-95.28314,2.34375,17.089844,6.3476562,14.757052659988403,2024-06-15 16:19:17.052180,0
13,1.1617305,-3.0451255,19.969261,-96.53976,2.34375,17.773438,6.4453125,15.709052801132202,2024-06-15 16:19:32.761712,0
14,1.1617305,1.9217389,23.200201,-95.759384,2.34375,18.066406,6.5429688,16.27602767944336,2024-06-15 16:19:49.038333,0
15,1.1617305,-0.27172446,20.02354,-93.946144,2.5390625,18.554688,6.640625,15.304836750030518,2024-06-15 16:20:04.343728,0
16,1.1617305,4.1164246,24.01353,-93.26517,2.5390625,18.75,6.640625,16.144593954086304,2024-06-15 16:20:20.488796,0
17,1.1617305,4.2662477,24.133722,-91.59745,2.5390625,19.238281,6.640625,15.910726308822632,2024-06-15 16:20:36.399980,0
18,1.1617305,4.4208317,25.504204,-94.27962,2.6367188,20.019531,6.7382812,16.13547992706299,2024-06-15 16:20:52.535928,0
19,1.1617305,4.929902,23.288023,-97.132935,2.6367188,20.605469,6.8359375,15.233584880828857,2024-06-15 16:21:07.770123,0
20,1.3720106,5.424141,19.70188,-93.85145,2.6367188,20.996094,7.03125,16.704175233840942,2024-06-15 16:21:24.474733,0
21,1.3720106,5.6819067,22.60531,-93.1039,2.6367188,21.09375,7.1289062,15.838416814804077,2024-06-15 16:21:40.313641,0
22,1.3720106,5.7360716,24.997913,-92.1338,2.6367188,21.386719,7.2265625,16.67428994178772,2024-06-15 16:21:56.988594,0
23,1.3720106,5.7713847,27.894127,-86.59778,2.6367188,21.679688,7.2265625,16.333171844482422,2024-06-15 16:22:13.322234,0
24,1.3720106,6.3037415,29.38391,-97.817825,2.6367188,21.972656,7.6171875,16.11319088935852,2024-06-15 16:22:29.436113,0
25,1.3720106,6.3868523,34.46251,-97.56274,2.6367188,22.265625,7.7148438,16.505882501602173,2024-06-15 16:22:45.942454,0
26,1.3720106,6.4114017,42.196594,-96.82637,2.6367188,22.65625,7.8125,16.06952714920044,2024-06-15 16:23:02.012540,0
27,1.3720106,6.5182476,40.315166,-99.55368,2.6367188,23.046875,7.9101562,14.557567834854126,2024-06-15 16:23:16.570583,0
28,1.3720106,7.177222,45.84665,-97.82655,2.6367188,23.242188,8.0078125,16.445059776306152,2024-06-15 16:23:33.016281,0
29,1.3720106,7.177222,42.36573,-98.68526,2.6367188,23.828125,8.203125,15.107275485992432,2024-06-15 16:23:48.124017,0
30,1.3720106,7.177222,43.159664,-96.074905,2.6367188,23.925781,8.203125,15.610461235046387,2024-06-15 16:24:03.734959,0
31,1.3720106,7.177222,43.15809,-93.16344,2.6367188,24.21875,8.203125,16.47982096672058,2024-06-15 16:24:20.215238,0
32,1.3720106,7.579945,46.241684,-87.43216,2.6367188,24.414062,8.300781,15.948580265045166,2024-06-15 16:24:36.164293,0
33,1.3720106,11.019496,45.368908,-86.3929,2.6367188,24.609375,8.300781,16.463068962097168,2024-06-15 16:24:52.627835,0
34,1.3720106,11.551775,44.116432,-89.28818,2.734375,24.902344,8.3984375,15.722055196762085,2024-06-15 16:25:08.350344,0
35,1.3720106,11.702074,45.621887,-88.96656,2.734375,25.097656,8.3984375,16.670574426651,2024-06-15 16:25:25.021611,0
36,1.3720106,11.702074,40.512222,-93.54413,2.734375,25.390625,8.691406,14.79256010055542,2024-06-15 16:25:39.814962,0
37,1.3720106,12.686723,41.719086,-88.5771,2.734375,25.488281,8.7890625,16.251397371292114,2024-06-15 16:25:56.066791,0
38,1.3720106,9.858476,42.940502,-90.03987,2.8320312,25.585938,8.984375,15.151042222976685,2024-06-15 16:26:11.218258,0
39,1.3720106,10.538743,40.63208,-87.21286,2.8320312,25.878906,8.984375,16.385382413864136,2024-06-15 16:26:27.604074,0
