iteration,max_fitness,time,current_time
1,0.5277708,6.489691257476807,2024-08-10 02:46:07.506408
2,0.5277708,4.683095455169678,2024-08-10 02:46:12.189956
3,0.5277708,4.70044732093811,2024-08-10 02:46:16.890844
4,0.5277708,4.551009893417358,2024-08-10 02:46:21.442284
5,0.55354106,4.606130599975586,2024-08-10 02:46:26.048852
6,0.58023894,4.6753363609313965,2024-08-10 02:46:30.724607
7,0.58023894,4.592963218688965,2024-08-10 02:46:35.318108
8,0.58023894,4.617750644683838,2024-08-10 02:46:39.936289
9,0.5941969,4.637032985687256,2024-08-10 02:46:44.573936
10,0.5941969,4.59688401222229,2024-08-10 02:46:49.171254
11,0.5941969,4.6460230350494385,2024-08-10 02:46:53.817895
12,0.60662836,4.657426595687866,2024-08-10 02:46:58.475745
13,0.6440937,4.741358518600464,2024-08-10 02:47:03.217584
14,0.6440937,4.575906038284302,2024-08-10 02:47:07.793911
15,0.6440937,4.596886396408081,2024-08-10 02:47:12.391223
16,0.6812831,4.73065447807312,2024-08-10 02:47:17.122352
17,0.6812831,4.622203350067139,2024-08-10 02:47:21.744982
18,0.6812831,4.729675769805908,2024-08-10 02:47:26.475087
19,0.6812831,4.6466145515441895,2024-08-10 02:47:31.122391
20,0.69607794,4.694625377655029,2024-08-10 02:47:35.817441
21,0.69607794,4.616849660873413,2024-08-10 02:47:40.434715
22,0.69607794,4.63277792930603,2024-08-10 02:47:45.067928
23,0.69607794,4.667058229446411,2024-08-10 02:47:49.735483
24,0.8061902,4.782417297363281,2024-08-10 02:47:54.518451
25,0.8061902,4.58864951133728,2024-08-10 02:47:59.107717
26,0.8061902,4.625247955322266,2024-08-10 02:48:03.733484
27,0.8061902,4.843029022216797,2024-08-10 02:48:08.577107
28,0.8061902,4.728708982467651,2024-08-10 02:48:13.306368
29,0.8061902,4.631937026977539,2024-08-10 02:48:17.938720
30,0.8061902,4.6310365200042725,2024-08-10 02:48:22.570196
31,0.8061902,4.533119440078735,2024-08-10 02:48:27.103736
32,0.8061902,4.5802953243255615,2024-08-10 02:48:31.684507
33,0.8061902,4.643769979476929,2024-08-10 02:48:36.328762
34,0.8061902,4.6058714389801025,2024-08-10 02:48:40.935061
35,0.9314204,4.595346927642822,2024-08-10 02:48:45.530900
36,0.9314204,4.619070529937744,2024-08-10 02:48:50.150494
37,0.9314204,4.635270357131958,2024-08-10 02:48:54.786197
38,0.9314204,4.717294216156006,2024-08-10 02:48:59.504142
39,1.0608575,4.540647983551025,2024-08-10 02:49:04.045457
40,1.0608575,4.664709091186523,2024-08-10 02:49:08.710599
41,1.0608575,4.6219141483306885,2024-08-10 02:49:13.332938
42,1.0608575,4.523404598236084,2024-08-10 02:49:17.856766
43,1.1330627,4.657862663269043,2024-08-10 02:49:22.515037
44,1.1330627,4.619014263153076,2024-08-10 02:49:27.134504
45,1.1330627,4.637794017791748,2024-08-10 02:49:31.772712
46,1.1330627,4.673283338546753,2024-08-10 02:49:36.446669
47,1.1330627,4.552186965942383,2024-08-10 02:49:40.999272
48,1.2569867,4.637763023376465,2024-08-10 02:49:45.637523
49,1.2569867,4.635851860046387,2024-08-10 02:49:50.273801
50,1.2569867,4.678920745849609,2024-08-10 02:49:54.953145
51,1.3443469,4.550701379776001,2024-08-10 02:49:59.504326
52,1.7264522,4.567290544509888,2024-08-10 02:50:04.072147
53,1.7264522,4.584838151931763,2024-08-10 02:50:08.657470
54,1.7264522,4.569967985153198,2024-08-10 02:50:13.227876
55,1.7264522,4.601316928863525,2024-08-10 02:50:17.829852
56,1.7264522,4.5472493171691895,2024-08-10 02:50:22.377620
57,1.7264522,4.599538087844849,2024-08-10 02:50:26.977571
58,2.3270662,4.631863355636597,2024-08-10 02:50:31.609866
59,2.3270662,4.645748853683472,2024-08-10 02:50:36.256025
60,2.3270662,4.6868932247161865,2024-08-10 02:50:40.943384
61,2.3270662,4.584507703781128,2024-08-10 02:50:45.528430
62,2.4164228,4.524347305297852,2024-08-10 02:50:50.053205
63,2.68408,4.641150951385498,2024-08-10 02:50:54.694895
64,2.68408,4.5834527015686035,2024-08-10 02:50:59.278801
65,2.68408,4.681483745574951,2024-08-10 02:51:03.960717
66,2.68408,4.639470815658569,2024-08-10 02:51:08.600623
67,2.68408,4.736741065979004,2024-08-10 02:51:13.338033
68,3.5703206,4.649986505508423,2024-08-10 02:51:17.988442
69,3.5703206,4.703751087188721,2024-08-10 02:51:22.692689
70,3.5703206,4.760850429534912,2024-08-10 02:51:27.454214
71,3.5703206,4.76226282119751,2024-08-10 02:51:32.217322
72,3.5703206,4.672897100448608,2024-08-10 02:51:36.890725
73,3.5703206,4.61354660987854,2024-08-10 02:51:41.504689
74,3.5703206,4.732484579086304,2024-08-10 02:51:46.237595
75,3.5703206,4.703847885131836,2024-08-10 02:51:50.942107
76,3.8234396,4.7357659339904785,2024-08-10 02:51:55.678333
77,3.8234396,4.559062719345093,2024-08-10 02:52:00.237825
78,3.8234396,4.745941877365112,2024-08-10 02:52:04.984187
79,3.8234396,4.638317823410034,2024-08-10 02:52:09.622994
80,3.8234396,4.642082691192627,2024-08-10 02:52:14.265527
81,3.8234396,4.623981475830078,2024-08-10 02:52:18.890011
82,3.8234396,4.640483379364014,2024-08-10 02:52:23.530916
83,3.8234396,4.56294322013855,2024-08-10 02:52:28.094293
84,3.8234396,4.719759464263916,2024-08-10 02:52:32.814596
85,3.8234396,4.650058746337891,2024-08-10 02:52:37.465084
86,3.8234396,4.5775063037872314,2024-08-10 02:52:42.043009
