sampler,seed,environment,brain_descriptors_0,brain_descriptors_1,body_descriptors_0,body_descriptors_1,behavior_descriptors_0,behavior_descriptors_1
all,4,Traverser-v0,0.1322726160287857,0.7196857929229736,0.5,0.4514002203941345,0.5,0.4514002203941345
all,4,Flipper-v0,0.19748900830745697,0.6209398508071899,-1.0,-1.0,-1.0,-1.0
all,4,Jumper-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,4,Balancer-v0,0.25611504912376404,0.9517546892166138,0.3499999940395355,0.32275494933128357,0.3499999940395355,0.32275494933128357
all,4,AreaMaximizer-v0,-1.0,-1.0,0.800000011920929,0.2704967260360718,0.800000011920929,0.2704967260360718
all,4,AreaMinimizer-v0,0.6714237928390503,0.892384946346283,-1.0,-1.0,-1.0,-1.0
all,4,WingspanMazimizer-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,4,HeightMaximizer-v0,-1.0,-1.0,0.6499999761581421,0.46602559089660645,0.6499999761581421,0.46602559089660645
all,5,BridgeWalker-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,5,PlatformJumper-v0,-1.0,-1.0,0.550000011920929,0.5565248131752014,0.550000011920929,0.5565248131752014
all,5,CaveCrawler-v0,0.3672856390476227,0.6813650131225586,-1.0,-1.0,-1.0,-1.0
all,5,CustomCarrier-v0,-1.0,-1.0,0.6499999761581421,0.4165582060813904,0.6499999761581421,0.4165582060813904
all,5,BidirectionalWalker-v0,-1.0,-1.0,0.699999988079071,0.4978277087211609,0.699999988079071,0.4978277087211609
all,5,CustomPusher-v0,-1.0,-1.0,0.6499999761581421,0.4165582060813904,0.6499999761581421,0.4165582060813904
all,5,BeamToppler-v0,0.20683228969573975,0.8451060652732849,-1.0,-1.0,-1.0,-1.0
all,5,Pusher-v1,0.40873074531555176,0.6493499875068665,-1.0,-1.0,-1.0,-1.0
all,5,Catcher-v0,0.3987857699394226,0.6059951186180115,0.44999998807907104,0.3958108127117157,0.44999998807907104,0.3958108127117157
all,5,UpStepper-v0,0.37586289644241333,0.580962598323822,0.44999998807907104,0.4512295126914978,0.44999998807907104,0.4512295126914978
all,5,DownStepper-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,5,ObstacleTraverser-v0,-1.0,-1.0,0.44999998807907104,0.3476596474647522,0.44999998807907104,0.3476596474647522
all,5,ObstacleTraverser-v1,-1.0,-1.0,0.44999998807907104,0.49298784136772156,0.44999998807907104,0.49298784136772156
all,5,Hurdler-v0,-1.0,-1.0,0.5,0.5565248131752014,0.5,0.5565248131752014
all,5,GapJumper-v0,0.5200639367103577,0.8613644242286682,0.30000001192092896,0.2968516945838928,0.30000001192092896,0.2968516945838928
all,5,Traverser-v0,-1.0,-1.0,0.5,0.5565248131752014,0.5,0.5565248131752014
all,5,Flipper-v0,-1.0,-1.0,0.6499999761581421,0.291892409324646,0.6499999761581421,0.291892409324646
all,5,Jumper-v0,0.5703920125961304,0.28110629320144653,-1.0,-1.0,-1.0,-1.0
all,5,Balancer-v0,0.5791722536087036,0.33234456181526184,-1.0,-1.0,-1.0,-1.0
all,5,AreaMaximizer-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,5,AreaMinimizer-v0,0.4397859275341034,0.8550944924354553,-1.0,-1.0,-1.0,-1.0
all,5,WingspanMazimizer-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,5,HeightMaximizer-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,6,BridgeWalker-v0,0.4586384892463684,0.7643377780914307,-1.0,-1.0,-1.0,-1.0
all,6,PlatformJumper-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,6,CaveCrawler-v0,0.5053162574768066,0.7471662163734436,0.6499999761581421,0.4071560204029083,0.6499999761581421,0.4071560204029083
all,6,CustomCarrier-v0,0.0911070704460144,1.0,0.44999998807907104,0.21422864496707916,0.44999998807907104,0.21422864496707916
all,6,BidirectionalWalker-v0,-1.0,-1.0,0.550000011920929,0.4071560204029083,0.550000011920929,0.4071560204029083
all,6,CustomPusher-v0,-1.0,-1.0,0.550000011920929,0.21422864496707916,0.550000011920929,0.21422864496707916
all,6,BeamToppler-v0,-1.0,-1.0,0.550000011920929,0.4431533217430115,0.550000011920929,0.4431533217430115
all,6,Pusher-v1,-1.0,-1.0,0.6000000238418579,0.375,0.6000000238418579,0.375
all,6,Catcher-v0,0.4823463261127472,0.7060428857803345,0.6499999761581421,0.3592323362827301,0.6499999761581421,0.3592323362827301
all,6,UpStepper-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,6,DownStepper-v0,0.05916327238082886,1.0,0.699999988079071,0.21422864496707916,0.699999988079071,0.21422864496707916
all,6,ObstacleTraverser-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,6,ObstacleTraverser-v1,0.23816460371017456,0.8849464058876038,-1.0,-1.0,-1.0,-1.0
all,6,Hurdler-v0,0.0911070704460144,1.0,0.44999998807907104,0.21422864496707916,0.44999998807907104,0.21422864496707916
all,6,GapJumper-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,6,Traverser-v0,0.5027947425842285,0.9444641470909119,-1.0,-1.0,-1.0,-1.0
all,6,Flipper-v0,0.008661813102662563,1.0,0.5,0.29823577404022217,0.5,0.29823577404022217
all,6,Jumper-v0,-1.0,-1.0,0.4000000059604645,0.47656014561653137,0.4000000059604645,0.47656014561653137
all,6,Balancer-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,6,AreaMaximizer-v0,-1.0,-1.0,0.699999988079071,0.3981395661830902,0.699999988079071,0.3981395661830902
all,6,AreaMinimizer-v0,0.25427868962287903,0.8388554453849792,0.4000000059604645,0.40971338748931885,0.4000000059604645,0.40971338748931885
all,6,WingspanMazimizer-v0,0.25427868962287903,0.8388554453849792,0.4000000059604645,0.40971338748931885,0.4000000059604645,0.40971338748931885
all,6,HeightMaximizer-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,7,BridgeWalker-v0,-1.0,-1.0,0.4000000059604645,0.30188658833503723,0.4000000059604645,0.30188658833503723
all,7,PlatformJumper-v0,-1.0,-1.0,0.44999998807907104,0.1428571492433548,0.44999998807907104,0.1428571492433548
all,7,CaveCrawler-v0,-1.0,-1.0,0.25,0.3788234293460846,0.25,0.3788234293460846
all,7,CustomCarrier-v0,-1.0,-1.0,0.44999998807907104,0.5579105019569397,0.44999998807907104,0.5579105019569397
all,7,BidirectionalWalker-v0,-1.0,-1.0,0.44999998807907104,0.1428571492433548,0.44999998807907104,0.1428571492433548
all,7,CustomPusher-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,7,BeamToppler-v0,0.039955537766218185,0.18197734653949738,-1.0,-1.0,-1.0,-1.0
all,7,Pusher-v1,0.1172228753566742,0.10739089548587799,0.6499999761581421,0.409714013338089,0.6499999761581421,0.409714013338089
all,7,Catcher-v0,0.0,0.10118759423494339,0.44999998807907104,0.17203840613365173,0.44999998807907104,0.17203840613365173
all,7,UpStepper-v0,0.05300479754805565,0.15300457179546356,-1.0,-1.0,-1.0,-1.0
all,7,DownStepper-v0,-1.0,-1.0,0.6000000238418579,0.5588368773460388,0.6000000238418579,0.5588368773460388
all,7,ObstacleTraverser-v0,-1.0,-1.0,0.6000000238418579,0.4000000059604645,0.6000000238418579,0.4000000059604645
all,7,ObstacleTraverser-v1,0.14432325959205627,0.0856645405292511,-1.0,-1.0,-1.0,-1.0
all,7,Hurdler-v0,0.12175478786230087,0.06837652623653412,0.3499999940395355,0.34342366456985474,0.3499999940395355,0.34342366456985474
all,7,GapJumper-v0,0.13237784802913666,0.1995418667793274,0.44999998807907104,0.6356179118156433,0.44999998807907104,0.6356179118156433
all,7,Traverser-v0,-1.0,-1.0,0.4000000059604645,0.6356179118156433,0.4000000059604645,0.6356179118156433
all,7,Flipper-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,7,Jumper-v0,0.09171230345964432,0.08517584949731827,-1.0,-1.0,-1.0,-1.0
all,7,Balancer-v0,-1.0,-1.0,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645
all,7,AreaMaximizer-v0,-1.0,-1.0,0.30000001192092896,0.375,0.30000001192092896,0.375
all,7,AreaMinimizer-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,7,WingspanMazimizer-v0,0.1502583920955658,0.2134585976600647,-1.0,-1.0,-1.0,-1.0
all,7,HeightMaximizer-v0,0.06476091593503952,0.03357508033514023,-1.0,-1.0,-1.0,-1.0
all,8,BridgeWalker-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,8,PlatformJumper-v0,0.9104636311531067,0.019627157598733902,0.6499999761581421,0.5555555820465088,0.6499999761581421,0.5555555820465088
all,8,CaveCrawler-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,8,CustomCarrier-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,8,BidirectionalWalker-v0,-1.0,-1.0,0.4000000059604645,0.4444444477558136,0.4000000059604645,0.4444444477558136
all,8,CustomPusher-v0,0.13966506719589233,0.11179462820291519,-1.0,-1.0,-1.0,-1.0
all,8,BeamToppler-v0,0.23938554525375366,0.08560153096914291,-1.0,-1.0,-1.0,-1.0
all,8,Pusher-v1,-1.0,-1.0,0.25,0.4043596088886261,0.25,0.4043596088886261
all,8,Catcher-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,8,UpStepper-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,8,DownStepper-v0,-1.0,-1.0,0.44999998807907104,0.699999988079071,0.44999998807907104,0.699999988079071
all,8,ObstacleTraverser-v0,0.9104636311531067,0.019627157598733902,0.6499999761581421,0.5555555820465088,0.6499999761581421,0.5555555820465088
all,8,ObstacleTraverser-v1,0.09707937389612198,0.11316953599452972,-1.0,-1.0,-1.0,-1.0
all,8,Hurdler-v0,0.10149726271629333,0.0,0.6499999761581421,0.6000000238418579,0.6499999761581421,0.6000000238418579
all,8,GapJumper-v0,0.9104636311531067,0.019627157598733902,0.6499999761581421,0.5555555820465088,0.6499999761581421,0.5555555820465088
all,8,Traverser-v0,0.9104636311531067,0.019627157598733902,0.6499999761581421,0.5555555820465088,0.6499999761581421,0.5555555820465088
all,8,Flipper-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,8,Jumper-v0,0.07750296592712402,0.21268518269062042,-1.0,-1.0,-1.0,-1.0
all,8,Balancer-v0,0.9104636311531067,0.019627157598733902,0.6499999761581421,0.5555555820465088,0.6499999761581421,0.5555555820465088
all,8,AreaMaximizer-v0,0.9104636311531067,0.019627157598733902,0.6499999761581421,0.5555555820465088,0.6499999761581421,0.5555555820465088
all,8,AreaMinimizer-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,8,WingspanMazimizer-v0,0.9104636311531067,0.019627157598733902,0.6499999761581421,0.5555555820465088,0.6499999761581421,0.5555555820465088
all,8,HeightMaximizer-v0,-1.0,-1.0,0.699999988079071,0.5555555820465088,0.699999988079071,0.5555555820465088
all,9,BridgeWalker-v0,0.3463253080844879,0.6725606322288513,0.75,0.375,0.75,0.375
all,9,PlatformJumper-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,9,CaveCrawler-v0,0.3467116057872772,0.6393522620201111,-1.0,-1.0,-1.0,-1.0
all,9,CustomCarrier-v0,0.0080683259293437,1.0,0.6499999761581421,0.4431533217430115,0.6499999761581421,0.4431533217430115
all,9,BidirectionalWalker-v0,0.3393615782260895,0.7256640791893005,-1.0,-1.0,-1.0,-1.0
all,9,CustomPusher-v0,0.039797455072402954,1.0,0.6000000238418579,0.3531874418258667,0.6000000238418579,0.3531874418258667
all,9,BeamToppler-v0,0.23718495666980743,0.5719568133354187,0.5,0.2857142984867096,0.5,0.2857142984867096
all,9,Pusher-v1,0.03682399541139603,0.7822707295417786,0.3499999940395355,0.5842847228050232,0.3499999940395355,0.5842847228050232
all,9,Catcher-v0,0.33509403467178345,0.7571212649345398,0.6000000238418579,0.48004475235939026,0.6000000238418579,0.48004475235939026
all,9,UpStepper-v0,-1.0,-1.0,0.550000011920929,0.4732852876186371,0.550000011920929,0.4732852876186371
all,9,DownStepper-v0,-1.0,-1.0,0.6000000238418579,0.6122307777404785,0.6000000238418579,0.6122307777404785
all,9,ObstacleTraverser-v0,-1.0,-1.0,0.6000000238418579,0.4121011197566986,0.6000000238418579,0.4121011197566986
all,9,ObstacleTraverser-v1,0.28903597593307495,0.8279988169670105,0.6000000238418579,0.375,0.6000000238418579,0.375
all,9,Hurdler-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,9,GapJumper-v0,-1.0,-1.0,0.699999988079071,0.375,0.699999988079071,0.375
all,9,Traverser-v0,0.27754223346710205,0.5220627188682556,-1.0,-1.0,-1.0,-1.0
all,9,Flipper-v0,0.039797455072402954,1.0,0.6000000238418579,0.3531874418258667,0.6000000238418579,0.3531874418258667
all,9,Jumper-v0,0.03682399541139603,0.7822707295417786,0.3499999940395355,0.5842847228050232,0.3499999940395355,0.5842847228050232
all,9,Balancer-v0,-1.0,-1.0,0.699999988079071,0.375,0.699999988079071,0.375
all,9,AreaMaximizer-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
all,9,AreaMinimizer-v0,0.31218773126602173,0.7685851454734802,-1.0,-1.0,-1.0,-1.0
all,9,WingspanMazimizer-v0,-1.0,-1.0,0.30000001192092896,0.5,0.30000001192092896,0.5
all,9,HeightMaximizer-v0,-1.0,-1.0,0.6499999761581421,0.3142802119255066,0.6499999761581421,0.3142802119255066
s1,0,BridgeWalker-v0,0.6685096621513367,0.3449949026107788,0.800000011920929,0.5823795199394226,0.800000011920929,0.5823795199394226
s1,0,PlatformJumper-v0,-1.0,-1.0,0.6000000238418579,0.3856227397918701,0.6000000238418579,0.3856227397918701
s1,0,CaveCrawler-v0,0.8665090799331665,0.9493445158004761,0.6000000238418579,0.498078316450119,0.6000000238418579,0.498078316450119
s1,0,CustomCarrier-v0,0.3560391366481781,0.3118910789489746,-1.0,-1.0,-1.0,-1.0
s1,0,BidirectionalWalker-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
s1,0,CustomPusher-v0,-1.0,-1.0,0.6499999761581421,0.5555555820465088,0.6499999761581421,0.5555555820465088
s1,0,BeamToppler-v0,0.8665090799331665,0.9493445158004761,0.6000000238418579,0.498078316450119,0.6000000238418579,0.498078316450119
s1,0,Pusher-v1,0.8665090799331665,0.9493445158004761,0.6000000238418579,0.498078316450119,0.6000000238418579,0.498078316450119
s1,0,Catcher-v0,-1.0,-1.0,0.550000011920929,0.4515421986579895,0.550000011920929,0.4515421986579895
s1,0,UpStepper-v0,0.25698795914649963,0.11491106450557709,-1.0,-1.0,-1.0,-1.0
s1,0,DownStepper-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
s1,0,ObstacleTraverser-v0,0.26067206263542175,0.21945753693580627,0.550000011920929,0.3856227397918701,0.550000011920929,0.3856227397918701
s1,0,ObstacleTraverser-v1,0.1606113761663437,0.10056847333908081,-1.0,-1.0,-1.0,-1.0
s1,0,Hurdler-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
s1,0,GapJumper-v0,0.22554172575473785,0.2358851432800293,0.5,0.44032177329063416,0.5,0.44032177329063416
s1,0,Traverser-v0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
s1,0,Flipper-v0,0.3191026747226715,0.8138142228126526,0.44999998807907104,0.3845534920692444,0.44999998807907104,0.3845534920692444
s1,0,Jumper-v0,-1.0,-1.0,0.699999988079071,0.41577935218811035,0.699999988079071,0.41577935218811035
s1,0,Balancer-v0,0.8665090799331665,0.9493445158004761,0.6000000238418579,0.498078316450119,0.6000000238418579,0.498078316450119
