iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time,invalid_individuals
1,0.5049892,3.335538,3.214424,2.4144166,2.734375,5.078125,2.2460938,8.671001434326172,2024-12-11 09:54:57.802655,0
2,0.5049892,3.4196954,4.81847,3.3914707,2.734375,7.1289062,2.8320312,5.594675302505493,2024-12-11 09:55:03.397743,0
3,0.5049892,3.4196954,5.69125,3.4121246,2.734375,8.496094,3.0273438,6.3570051193237305,2024-12-11 09:55:09.755218,0
4,0.56053877,3.483005,8.130868,3.6731756,2.734375,9.472656,3.3203125,6.397926330566406,2024-12-11 09:55:16.153589,0
5,0.56053877,3.483005,9.582081,4.450381,2.734375,10.15625,3.515625,6.231495141983032,2024-12-11 09:55:22.385554,0
6,0.56053877,3.483005,9.619665,4.693321,2.734375,10.7421875,3.515625,6.51305079460144,2024-12-11 09:55:28.899089,0
7,0.6229978,3.5454645,11.185783,5.259487,2.734375,11.230469,3.515625,6.029177188873291,2024-12-11 09:55:34.928705,0
8,0.6229978,3.5454645,12.803423,5.494828,2.734375,11.71875,3.515625,6.391309022903442,2024-12-11 09:55:41.320492,0
9,0.6229978,3.5454645,14.80147,6.130749,2.734375,12.402344,3.6132812,6.4721763134002686,2024-12-11 09:55:47.793183,0
10,0.6229978,3.5454645,15.21847,6.5639157,2.734375,12.792969,3.6132812,6.454523324966431,2024-12-11 09:55:54.248236,0
11,0.6229978,3.5454645,16.474163,6.8545446,2.734375,13.0859375,3.6132812,6.538414478302002,2024-12-11 09:56:00.787274,0
12,0.6229978,3.5454645,18.419373,6.8950863,2.734375,13.4765625,3.6132812,6.531231880187988,2024-12-11 09:56:07.319024,0
13,0.6229978,3.5454645,18.925266,6.891323,2.734375,13.964844,3.7109375,6.707956552505493,2024-12-11 09:56:14.027402,0
14,0.6229978,3.5454645,20.062181,7.186125,2.734375,13.964844,3.7109375,6.609320640563965,2024-12-11 09:56:20.637155,0
15,0.6229978,3.5454645,20.426847,7.259596,2.734375,14.160156,3.8085938,6.551587820053101,2024-12-11 09:56:27.189215,0
16,0.6229978,3.5454645,21.796665,7.317914,2.734375,14.160156,3.8085938,6.4011452198028564,2024-12-11 09:56:33.590827,0
17,0.6522436,3.57471,23.700775,7.4270916,2.734375,14.355469,3.8085938,6.452254056930542,2024-12-11 09:56:40.043734,0
18,0.6522436,3.57471,24.469505,7.472008,2.734375,14.453125,3.8085938,6.487873315811157,2024-12-11 09:56:46.532033,0
19,0.6522436,3.57471,24.899874,7.535469,2.734375,14.6484375,3.8085938,6.609788417816162,2024-12-11 09:56:53.142253,0
20,0.6522436,3.6208131,25.248661,7.8313866,2.734375,14.746094,3.8085938,6.657396554946899,2024-12-11 09:56:59.800078,0
21,0.6522436,3.6208131,25.555553,7.946269,2.734375,14.746094,3.8085938,6.7541868686676025,2024-12-11 09:57:06.554793,0
22,0.6522436,3.6208131,26.833557,8.009304,2.734375,14.84375,3.8085938,6.654201030731201,2024-12-11 09:57:13.209751,0
23,0.6522436,3.6208131,27.220955,8.13443,2.734375,15.0390625,3.90625,6.4370362758636475,2024-12-11 09:57:19.647246,0
24,0.6522436,3.6208131,27.329082,8.165733,2.734375,15.4296875,3.90625,6.413994312286377,2024-12-11 09:57:26.061861,0
25,0.6522436,3.6208131,27.157436,8.204366,2.734375,15.527344,3.90625,6.4404425621032715,2024-12-11 09:57:32.503035,0
26,0.6522436,3.6208131,28.363335,8.34482,2.734375,15.625,3.90625,6.370075941085815,2024-12-11 09:57:38.873548,0
27,0.6522436,3.6208131,29.207195,8.51283,2.734375,15.625,4.0039062,6.6862077713012695,2024-12-11 09:57:45.560223,0
28,0.6522436,3.6208131,29.54045,8.598168,2.734375,15.722656,4.0039062,6.607462167739868,2024-12-11 09:57:52.168133,0
29,0.656567,3.6251366,29.958616,8.762058,2.734375,15.722656,4.0039062,6.2944746017456055,2024-12-11 09:57:58.463046,0
30,0.656567,3.6251366,30.784386,8.797453,2.734375,15.722656,4.0039062,6.3229820728302,2024-12-11 09:58:04.786460,0
31,0.656567,3.6251366,31.163082,8.856047,2.734375,15.917969,4.0039062,6.565437316894531,2024-12-11 09:58:11.352335,0
32,0.656567,3.6251366,31.454372,8.868092,2.734375,15.917969,4.0039062,6.403717517852783,2024-12-11 09:58:17.756516,0
33,0.81217945,3.780749,32.562386,9.122078,2.734375,16.113281,4.0039062,6.671064138412476,2024-12-11 09:58:24.428250,0
34,0.81217945,3.780749,32.975555,9.1135435,2.734375,16.308594,4.1015625,6.128668546676636,2024-12-11 09:58:30.557460,0
35,0.81217945,3.780749,33.94058,9.252424,2.734375,16.601562,4.1015625,6.354100704193115,2024-12-11 09:58:36.912036,0
36,0.81217945,3.780749,34.628716,9.30674,2.734375,16.601562,4.1015625,6.438932180404663,2024-12-11 09:58:43.351609,0
37,0.81217945,3.780749,34.700943,9.3967495,2.734375,16.796875,4.1015625,6.536686897277832,2024-12-11 09:58:49.888730,0
38,0.81217945,3.780749,34.708397,9.493222,2.734375,16.796875,4.1015625,6.717160701751709,2024-12-11 09:58:56.606683,0
39,0.81217945,3.780749,34.76683,9.698458,2.734375,16.894531,4.1015625,6.709958791732788,2024-12-11 09:59:03.317077,0
40,0.81217945,3.780749,35.346066,9.846091,2.734375,16.894531,4.1015625,6.742753267288208,2024-12-11 09:59:10.060315,0
41,0.81217945,4.106198,35.461357,9.9694,2.734375,16.894531,4.1015625,6.535389184951782,2024-12-11 09:59:16.596489,0
42,0.81217945,4.106198,36.828655,9.99913,2.734375,16.894531,4.1015625,6.530739784240723,2024-12-11 09:59:23.127803,0
43,0.81217945,4.106198,37.09221,9.99913,2.734375,16.992188,4.1015625,6.451855421066284,2024-12-11 09:59:29.580092,0
44,0.81217945,4.106198,37.256496,10.235542,2.734375,17.089844,4.1015625,6.64313268661499,2024-12-11 09:59:36.223670,0
45,0.81217945,4.106198,38.73739,10.235542,2.734375,17.382812,4.1015625,6.574441194534302,2024-12-11 09:59:42.798895,0
46,0.81217945,4.106198,39.790115,9.098059,2.734375,17.382812,4.1992188,6.561944961547852,2024-12-11 09:59:49.361270,0
47,0.81217945,4.106198,40.167053,9.098059,2.734375,17.578125,4.1992188,6.643782615661621,2024-12-11 09:59:56.005527,0
48,0.81217945,4.106198,41.080837,9.098059,2.734375,17.773438,4.1992188,6.741824626922607,2024-12-11 10:00:02.747857,0
49,0.81217945,4.106198,41.850994,9.098059,2.734375,17.871094,4.1992188,6.6423304080963135,2024-12-11 10:00:09.390614,0
50,0.81217945,4.106198,42.547005,9.128109,2.734375,17.871094,4.1992188,6.574182033538818,2024-12-11 10:00:15.965233,0
51,0.81217945,4.106198,41.350853,9.217502,2.734375,18.359375,4.1992188,6.7338550090789795,2024-12-11 10:00:22.699555,0
52,0.81217945,4.106198,42.916786,9.261105,2.734375,18.359375,4.1992188,6.618695259094238,2024-12-11 10:00:29.318677,0
53,0.81217945,4.106198,43.23625,9.261105,2.734375,18.652344,4.1992188,6.491650104522705,2024-12-11 10:00:35.810845,0
54,0.81217945,4.106198,43.5121,9.313578,2.734375,18.75,4.1992188,6.730783939361572,2024-12-11 10:00:42.542093,0
