iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time,invalid_individuals
1,0.27364948,-2.9714305,-82.6181,-10.47043,1.3671875,6.5429688,1.5625,11.122463464736938,2024-08-23 13:55:09.164505,0
2,0.27364948,-7.768436,-94.53461,-20.194809,1.6601562,8.203125,2.0507812,6.560826063156128,2024-08-23 13:55:15.725710,0
3,0.27364948,-8.004087,-93.22623,-18.096104,1.953125,9.277344,2.34375,6.531342506408691,2024-08-23 13:55:22.257465,0
4,0.27364948,-8.870207,-103.692444,-13.9677105,2.1484375,9.9609375,2.34375,6.666985750198364,2024-08-23 13:55:28.924872,0
5,0.36298904,-12.929796,-112.23125,-16.762587,2.34375,11.230469,2.6367188,6.748134613037109,2024-08-23 13:55:35.673427,0
6,0.36298904,-11.901224,-122.0912,-16.758799,2.4414062,12.6953125,2.734375,6.733440160751343,2024-08-23 13:55:42.407296,0
7,0.36298904,-10.211868,-138.73425,-14.935731,2.734375,14.355469,2.734375,6.697741746902466,2024-08-23 13:55:49.105490,0
8,0.36298904,-15.188315,-135.0553,-14.303903,2.9296875,14.84375,2.734375,6.731074571609497,2024-08-23 13:55:55.837147,0
9,0.4634154,-15.664449,-127.743195,-8.08932,3.125,15.136719,2.734375,6.650877952575684,2024-08-23 13:56:02.488429,0
10,0.4634154,-12.317251,-126.22734,-7.6937175,3.3203125,15.4296875,2.9296875,6.644187688827515,2024-08-23 13:56:09.133050,0
11,0.4634154,-14.729229,-123.6411,-7.5279236,3.515625,15.722656,2.9296875,6.787749767303467,2024-08-23 13:56:15.921202,0
12,0.4634154,-14.511934,-118.485664,-9.39569,3.515625,15.917969,3.0273438,6.809539318084717,2024-08-23 13:56:22.731137,0
13,0.4634154,-12.051378,-122.15312,-8.812035,3.515625,16.40625,3.0273438,6.731874465942383,2024-08-23 13:56:29.463470,0
14,0.4634154,-8.864832,-122.301186,-10.799629,3.6132812,17.1875,3.125,6.640824794769287,2024-08-23 13:56:36.104757,0
15,0.4634154,-8.972932,-119.644394,-10.473829,3.7109375,17.675781,3.2226562,6.686490297317505,2024-08-23 13:56:42.791661,0
16,0.4634154,-8.972932,-110.97828,-12.706924,3.7109375,17.96875,3.3203125,6.760953664779663,2024-08-23 13:56:49.553072,0
17,0.4634154,-11.453892,-108.74866,-12.408185,3.8085938,18.261719,3.3203125,6.667809247970581,2024-08-23 13:56:56.221291,0
18,0.4634154,-10.598383,-100.76875,-11.730355,3.90625,18.75,3.515625,6.7526164054870605,2024-08-23 13:57:02.974502,0
19,0.4634154,-9.209289,-100.97435,-12.123721,3.90625,19.335938,3.6132812,6.772528409957886,2024-08-23 13:57:09.747841,0
20,0.4634154,-11.562423,-100.660576,-11.835806,4.0039062,19.628906,3.6132812,6.810312271118164,2024-08-23 13:57:16.558632,0
21,0.49931994,-11.691793,-98.059906,-9.940582,4.1015625,20.019531,3.6132812,6.828332185745239,2024-08-23 13:57:23.387381,0
22,0.49931994,-15.246796,-97.03165,-11.798187,4.296875,20.214844,3.7109375,6.805164575576782,2024-08-23 13:57:30.192988,0
23,0.49931994,-18.574024,-98.833984,-9.310314,4.4921875,20.410156,3.7109375,6.635464906692505,2024-08-23 13:57:36.828854,0
24,0.49931994,-18.258074,-103.180725,-9.310314,4.4921875,20.800781,3.7109375,6.705120086669922,2024-08-23 13:57:43.534382,0
25,0.49931994,-13.292578,-105.68312,-8.805189,4.4921875,21.09375,3.7109375,6.603487730026245,2024-08-23 13:57:50.138285,0
26,0.49931994,-15.863,-102.4397,-7.3433666,4.5898438,21.386719,3.8085938,6.80411696434021,2024-08-23 13:57:56.942805,0
27,0.49931994,-17.8633,-94.173584,-9.625098,4.6875,21.582031,3.90625,6.655186176300049,2024-08-23 13:58:03.598468,0
28,0.49931994,-17.84098,-91.173615,-9.55324,4.6875,21.582031,3.90625,6.659314870834351,2024-08-23 13:58:10.258445,0
29,0.49931994,-15.06184,-92.249886,-7.4599233,4.6875,21.777344,3.90625,6.668339967727661,2024-08-23 13:58:16.927408,0
30,0.49931994,-15.590693,-87.246185,-7.3880563,4.7851562,21.777344,3.90625,6.635977745056152,2024-08-23 13:58:23.563840,0
31,0.49931994,-14.90246,-87.65874,-5.1540728,4.7851562,22.070312,3.90625,6.6994147300720215,2024-08-23 13:58:30.263711,0
32,0.49931994,-10.346589,-85.36154,-4.9531026,4.7851562,22.558594,3.90625,6.620654106140137,2024-08-23 13:58:36.884824,0
33,0.49931994,-10.301481,-79.70392,-4.890322,4.7851562,22.65625,3.90625,6.7560133934021,2024-08-23 13:58:43.641239,0
34,0.49931994,-9.314139,-75.04721,-4.7793036,4.8828125,23.046875,3.90625,6.646613836288452,2024-08-23 13:58:50.288267,0
35,0.49931994,-8.334762,-76.51039,-4.7793036,4.8828125,23.4375,3.90625,6.695015907287598,2024-08-23 13:58:56.983735,0
36,0.49931994,-7.6408567,-78.829124,-4.7793036,4.8828125,23.730469,3.90625,6.75270938873291,2024-08-23 13:59:03.736909,0
37,0.49931994,-7.422823,-77.49417,-4.6865034,4.8828125,23.925781,3.90625,6.736321926116943,2024-08-23 13:59:10.473833,0
38,0.49931994,-7.3245134,-76.47369,-4.256472,4.8828125,24.023438,3.90625,6.713369369506836,2024-08-23 13:59:17.187608,0
39,0.49931994,-7.147135,-68.97634,-4.126224,4.8828125,24.121094,3.90625,6.712491035461426,2024-08-23 13:59:23.900606,0
40,0.49931994,-7.110407,-76.3826,-4.126224,4.8828125,24.511719,3.90625,6.676232814788818,2024-08-23 13:59:30.577485,0
41,0.49931994,-5.0667667,-78.33599,-4.126224,4.9804688,24.804688,3.90625,6.67577052116394,2024-08-23 13:59:37.253659,0
42,0.49931994,-4.7544136,-78.62941,-4.025398,4.9804688,25.0,3.90625,6.62766695022583,2024-08-23 13:59:43.881725,0
43,0.49931994,-4.7298174,-77.59535,-4.025398,5.078125,25.390625,3.90625,6.613947629928589,2024-08-23 13:59:50.496085,0
44,0.49931994,-4.368496,-74.39117,-3.970939,5.078125,25.488281,3.90625,6.625617980957031,2024-08-23 13:59:57.122151,0
45,0.49931994,-6.507,-75.01742,-3.9270084,5.1757812,25.683594,3.90625,6.742163181304932,2024-08-23 14:00:03.864792,0
46,0.49931994,-6.909551,-74.74185,-3.9270084,5.2734375,25.878906,3.90625,6.753707408905029,2024-08-23 14:00:10.618974,0
47,0.56746876,-6.309017,-74.54726,-3.0801947,5.2734375,26.074219,3.90625,6.737983703613281,2024-08-23 14:00:17.357433,0
48,0.56746876,-6.2988334,-71.607216,-3.047068,5.2734375,26.171875,3.90625,6.756600379943848,2024-08-23 14:00:24.114455,0
49,0.56746876,-4.310729,-70.28166,-3.047068,5.3710938,26.367188,3.90625,6.717808961868286,2024-08-23 14:00:30.832714,0
50,0.56746876,-4.0263486,-69.80621,-3.777197,5.46875,26.464844,4.0039062,6.767690420150757,2024-08-23 14:00:37.600815,0
51,0.56746876,-0.53682363,-70.1406,-3.7492666,5.5664062,26.855469,4.0039062,6.752471208572388,2024-08-23 14:00:44.353712,0
52,0.56746876,-0.48560107,-63.190643,-3.6944878,5.5664062,26.953125,4.0039062,6.713164806365967,2024-08-23 14:00:51.067346,0
53,0.56746876,0.23417497,-62.377174,-3.628329,5.5664062,27.148438,4.0039062,6.639312267303467,2024-08-23 14:00:57.707108,0
54,0.56746876,0.23417497,-61.195156,-4.225315,5.5664062,27.539062,4.1015625,6.784865379333496,2024-08-23 14:01:04.492417,0
55,0.56746876,0.23417497,-61.552895,-4.225315,5.5664062,27.636719,4.1015625,6.739092588424683,2024-08-23 14:01:11.232017,0
56,0.56746876,0.43726087,-55.771927,-4.1291094,5.5664062,27.929688,4.1015625,6.721850872039795,2024-08-23 14:01:17.954317,0
57,0.56746876,0.7406552,-48.63056,-4.1291094,5.5664062,28.027344,4.1015625,6.6085991859436035,2024-08-23 14:01:24.563783,0
58,0.56746876,1.7044476,-53.868397,-4.1291094,5.5664062,28.320312,4.1015625,6.746846914291382,2024-08-23 14:01:31.311206,0
59,0.56746876,1.7044476,-51.48421,-3.9995637,5.5664062,28.417969,4.1015625,6.5509192943573,2024-08-23 14:01:37.862667,0
60,0.56746876,-0.52789307,-49.389706,-3.9995637,5.6640625,28.515625,4.1015625,6.799773931503296,2024-08-23 14:01:44.662851,0
61,0.56746876,1.3372053,-49.192776,-3.9891462,5.6640625,28.710938,4.1015625,6.6642067432403564,2024-08-23 14:01:51.327698,0
62,0.56746876,4.359941,-47.681946,-3.8089778,5.6640625,28.710938,4.1015625,6.724150657653809,2024-08-23 14:01:58.052314,0
63,0.56746876,4.6197443,-45.995422,-3.794669,5.6640625,28.808594,4.1015625,6.82455039024353,2024-08-23 14:02:04.877306,0
64,0.56746876,4.830638,-44.80963,-3.6834033,5.6640625,28.90625,4.1015625,6.7915871143341064,2024-08-23 14:02:11.669291,0
65,0.56746876,5.3094854,-43.00732,-4.5899568,5.6640625,29.101562,4.1992188,6.642270088195801,2024-08-23 14:02:18.311964,0
66,0.56746876,5.3476667,-39.724487,-4.5899568,5.6640625,29.296875,4.1992188,6.726562738418579,2024-08-23 14:02:25.039200,0
67,0.56746876,5.359148,-36.263153,-4.478354,5.6640625,29.394531,4.1992188,6.705538988113403,2024-08-23 14:02:31.745342,0
