iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time,invalid_individuals
1,0.60527664,4.37963,2.8584437,1.3510427,3.0273438,6.1523438,0.9765625,20.008580446243286,2024-12-20 03:29:42.155358,0
2,0.67698306,6.7390532,6.539425,1.3663194,3.125,8.105469,1.0742188,15.763184785842896,2024-12-20 03:29:57.919090,0
3,0.67698306,7.2779284,10.141968,1.429796,3.3203125,9.375,1.0742188,15.451874494552612,2024-12-20 03:30:13.371335,0
4,0.67698306,7.7613544,14.204837,1.993399,3.6132812,10.449219,1.0742188,15.602399110794067,2024-12-20 03:30:28.974538,0
5,0.67698306,8.758316,19.479511,2.5126152,3.8085938,11.035156,1.0742188,15.397696256637573,2024-12-20 03:30:44.372591,0
6,0.67698306,10.235014,21.13107,2.589124,3.90625,11.621094,1.0742188,15.481781005859375,2024-12-20 03:30:59.854895,0
7,0.67698306,11.196531,24.751823,2.7367651,4.0039062,12.597656,1.0742188,15.458382844924927,2024-12-20 03:31:15.313648,0
8,0.67698306,11.100361,25.677416,3.012991,4.296875,13.8671875,1.2695312,15.7438645362854,2024-12-20 03:31:31.057910,0
9,0.67698306,11.584784,27.479406,3.2905445,4.3945312,14.2578125,1.2695312,15.563608407974243,2024-12-20 03:31:46.621924,0
10,0.67698306,13.105072,30.87054,3.3415608,4.4921875,14.746094,1.2695312,15.546606302261353,2024-12-20 03:32:02.169001,0
11,0.67698306,13.563461,33.4442,3.4889758,4.5898438,15.0390625,1.2695312,15.443336009979248,2024-12-20 03:32:17.612750,0
12,0.67698306,13.9682665,34.22193,3.584766,4.5898438,15.4296875,1.2695312,15.719744205474854,2024-12-20 03:32:33.332907,0
13,0.67698306,15.088552,36.12776,1.7677611,4.5898438,15.917969,1.4648438,15.275522232055664,2024-12-20 03:32:48.608972,0
14,0.67698306,15.547571,37.548073,1.8161522,4.6875,16.210938,1.4648438,15.432228565216064,2024-12-20 03:33:04.041664,0
15,0.68789387,16.414423,40.299667,1.8513589,4.7851562,16.894531,1.5625,15.792062044143677,2024-12-20 03:33:19.834130,0
16,0.7968692,16.68414,42.792534,0.9104109,4.7851562,17.480469,1.6601562,15.534898281097412,2024-12-20 03:33:35.369431,0
17,0.7968692,16.621502,44.53244,0.9104109,4.8828125,17.773438,1.6601562,15.532236814498901,2024-12-20 03:33:50.902337,0
