iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time,invalid_individuals
1,0.23370269,-13.182423,-79.109955,-12.094545,3.0273438,6.640625,1.8554688,11.166247367858887,2024-12-24 17:06:21.576942,0
2,0.27924326,-11.460645,-95.603355,-12.303387,3.2226562,8.984375,2.34375,6.2690041065216064,2024-12-24 17:06:27.846313,0
3,0.27924326,-12.968003,-102.72101,-12.815082,3.515625,10.546875,2.5390625,6.179435968399048,2024-12-24 17:06:34.026118,0
4,0.27924326,-16.693893,-107.38292,-12.282221,3.7109375,11.621094,2.734375,6.114229440689087,2024-12-24 17:06:40.140706,0
5,0.29426098,-19.225826,-122.57098,-11.798859,4.0039062,13.0859375,2.734375,6.163323640823364,2024-12-24 17:06:46.304428,0
6,0.29426098,-17.376102,-120.2252,-10.951418,4.0039062,13.8671875,2.9296875,6.188705921173096,2024-12-24 17:06:52.493487,0
7,0.29426098,-14.765749,-124.75774,-8.671965,4.1992188,14.746094,3.125,6.259947061538696,2024-12-24 17:06:58.753833,0
8,0.29426098,-13.190129,-119.1883,-8.748972,4.1992188,15.332031,3.4179688,6.1603052616119385,2024-12-24 17:07:04.914557,0
9,0.29426098,-13.076317,-126.75519,-8.536054,4.4921875,16.210938,3.4179688,6.257670164108276,2024-12-24 17:07:11.172583,0
10,0.48775345,-10.238815,-127.29529,-5.4520144,4.4921875,16.796875,3.515625,6.397347450256348,2024-12-24 17:07:17.570430,0
11,0.48775345,-9.658697,-129.70467,-3.10041,4.4921875,17.285156,3.515625,6.110555648803711,2024-12-24 17:07:23.681342,0
12,0.48775345,-7.141902,-128.17496,-2.7702184,4.4921875,17.871094,3.6132812,6.210396766662598,2024-12-24 17:07:29.892144,0
13,0.48775345,-4.7473373,-127.78293,-0.89886916,4.4921875,18.261719,3.6132812,6.158088207244873,2024-12-24 17:07:36.050592,0
14,0.48775345,-2.1563613,-126.91154,0.5977638,4.4921875,18.75,3.6132812,6.1874189376831055,2024-12-24 17:07:42.238703,0
15,0.48775345,-1.113953,-129.13458,1.0500448,4.4921875,19.042969,3.6132812,6.213129997253418,2024-12-24 17:07:48.452194,0
16,0.48775345,-2.0925076,-129.48775,2.3366506,4.5898438,19.628906,3.7109375,6.239859580993652,2024-12-24 17:07:54.692757,0
17,0.48775345,-2.0357325,-131.63174,2.7466476,4.6875,20.019531,3.7109375,6.291546106338501,2024-12-24 17:08:00.984700,0
18,0.48775345,-0.14220446,-121.95427,2.9097528,4.6875,20.410156,3.7109375,6.075001239776611,2024-12-24 17:08:07.060241,0
19,0.48775345,0.6641757,-120.94215,2.9361818,4.7851562,20.898438,3.7109375,6.2621448040008545,2024-12-24 17:08:13.322846,0
20,0.48775345,-3.6699948,-119.612076,2.9361818,4.9804688,21.191406,3.7109375,6.189457178115845,2024-12-24 17:08:19.512991,0
21,0.48775345,-3.6699948,-112.96889,3.0243063,4.9804688,21.386719,3.7109375,6.243292570114136,2024-12-24 17:08:25.756681,0
22,0.48775345,-2.8928728,-112.8619,3.320324,4.9804688,21.875,3.7109375,6.209197998046875,2024-12-24 17:08:31.966341,0
23,0.48775345,-2.8633976,-114.42027,3.320324,5.1757812,22.167969,3.7109375,6.134716033935547,2024-12-24 17:08:38.101419,0
24,0.48775345,-5.2123914,-113.067566,3.320324,5.2734375,22.558594,3.7109375,6.254297256469727,2024-12-24 17:08:44.356120,0
25,0.49146673,-4.103442,-109.25506,1.6581122,5.2734375,22.851562,3.8085938,6.1932902336120605,2024-12-24 17:08:50.549926,0
26,0.49146673,-5.0099087,-102.83513,2.1903272,5.46875,22.949219,3.8085938,6.247708559036255,2024-12-24 17:08:56.798040,0
27,0.49146673,-2.842,-102.653854,2.1968374,5.46875,23.046875,3.8085938,6.212024688720703,2024-12-24 17:09:03.010440,0
28,0.49146673,-2.7574062,-105.14545,2.5389657,5.46875,23.242188,3.8085938,6.160312652587891,2024-12-24 17:09:09.171119,0
29,0.49146673,-3.3424976,-107.18251,-0.43315667,5.5664062,23.4375,3.90625,6.127845525741577,2024-12-24 17:09:15.299314,0
30,0.49146673,-1.1139464,-105.80207,-0.33828193,5.5664062,23.632812,3.90625,6.216868877410889,2024-12-24 17:09:21.516600,0
31,0.49146673,-3.676488,-103.45053,-3.3113623,5.6640625,23.828125,4.0039062,6.179696083068848,2024-12-24 17:09:27.696729,0
32,0.49146673,-6.241337,-96.89838,-3.3113623,5.7617188,24.023438,4.0039062,6.214309453964233,2024-12-24 17:09:33.911751,0
33,0.49146673,-6.122413,-93.281715,-3.2633095,5.7617188,24.414062,4.0039062,6.089515924453735,2024-12-24 17:09:40.001616,0
34,0.49146673,-5.89939,-91.747284,-3.502811,5.859375,24.804688,4.1015625,6.232506513595581,2024-12-24 17:09:46.234531,0
35,0.49146673,-5.568137,-86.19733,-4.302567,5.859375,25.0,4.1992188,6.206818103790283,2024-12-24 17:09:52.441709,0
36,0.49146673,-5.568137,-85.569046,-4.252082,5.859375,25.390625,4.1992188,6.211543560028076,2024-12-24 17:09:58.654014,0
37,0.49146673,-8.1203985,-80.95575,-4.123077,5.9570312,25.390625,4.1992188,6.231885671615601,2024-12-24 17:10:04.886409,0
38,0.49146673,-8.246969,-79.48964,-4.040718,6.1523438,25.390625,4.1992188,6.176681041717529,2024-12-24 17:10:11.063797,0
39,0.49146673,-7.731534,-77.665955,-4.0041723,6.1523438,25.878906,4.1992188,6.303595542907715,2024-12-24 17:10:17.367766,0
40,0.49146673,-8.33809,-73.708984,-4.0041723,6.25,25.976562,4.1992188,6.159124374389648,2024-12-24 17:10:23.527562,0
41,0.49146673,-4.356995,-72.023056,-4.0041723,6.3476562,26.269531,4.1992188,6.185553789138794,2024-12-24 17:10:29.713469,0
42,0.49146673,-4.356995,-72.42955,-3.9896107,6.3476562,26.5625,4.1992188,6.195743799209595,2024-12-24 17:10:35.909626,0
43,0.49146673,-2.027813,-71.24491,-3.988719,6.3476562,26.660156,4.1992188,6.210742235183716,2024-12-24 17:10:42.120769,0
44,0.49146673,0.6101235,-65.11727,-3.9556944,6.3476562,26.757812,4.1992188,6.170038461685181,2024-12-24 17:10:48.291222,0
45,0.49283022,3.384468,-64.838615,-3.676978,6.3476562,27.050781,4.1992188,6.222014665603638,2024-12-24 17:10:54.513914,0
