iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time,invalid_individuals
1,0.40286505,-7.359016,-25.753317,-17.617891,3.125,6.5429688,2.5390625,13.629065990447998,2024-12-19 14:06:41.421687,0
2,0.40286505,-2.0758343,-27.637197,-26.481678,3.2226562,9.082031,3.0273438,9.180006742477417,2024-12-19 14:06:50.602129,0
3,0.42255908,-0.23764014,-29.364168,-29.441687,3.515625,10.839844,3.3203125,9.067710876464844,2024-12-19 14:06:59.670406,0
4,0.42255908,0.87929785,-27.13638,-35.003296,3.515625,11.9140625,3.6132812,9.064723491668701,2024-12-19 14:07:08.735761,0
5,0.42255908,1.2351862,-28.585663,-34.903736,3.515625,12.5,4.0039062,9.231093883514404,2024-12-19 14:07:17.967283,0
6,0.5136059,2.2150478,-20.498976,-36.972023,3.515625,13.574219,4.1992188,9.792138576507568,2024-12-19 14:07:27.759844,0
7,0.5136059,2.8866735,-21.781403,-36.49022,3.7109375,14.2578125,4.1992188,9.366771459579468,2024-12-19 14:07:37.127028,0
8,0.5136059,3.788927,-19.83719,-44.965355,3.90625,15.234375,4.4921875,8.8800630569458,2024-12-19 14:07:46.007512,0
9,0.5136059,6.9967136,-17.454453,-47.883373,4.0039062,15.917969,4.5898438,9.726197719573975,2024-12-19 14:07:55.734128,0
10,0.5329182,7.26197,-22.805735,-56.282932,4.0039062,16.503906,4.8828125,8.603915929794312,2024-12-19 14:08:04.338482,0
11,0.5329182,7.725795,-21.006916,-54.83889,4.1015625,17.1875,4.8828125,8.97857403755188,2024-12-19 14:08:13.317479,0
12,0.5329182,8.050978,-16.639011,-58.23699,4.1015625,17.382812,5.1757812,9.819583415985107,2024-12-19 14:08:23.137522,0
13,0.5329182,8.110552,-14.255319,-55.890118,4.1015625,17.871094,5.1757812,8.906129360198975,2024-12-19 14:08:32.044106,0
14,0.58596045,8.246827,-12.77972,-55.640846,4.296875,18.457031,5.1757812,8.622460842132568,2024-12-19 14:08:40.667003,0
15,0.58596045,8.519871,-12.223564,-58.819244,4.3945312,18.75,5.2734375,9.29677677154541,2024-12-19 14:08:49.964434,0
16,0.58596045,11.756647,-11.273023,-62.210182,4.4921875,19.238281,5.3710938,9.84879755973816,2024-12-19 14:08:59.813865,0
17,0.58596045,12.441647,-13.391929,-62.17055,4.4921875,19.824219,5.3710938,9.397917985916138,2024-12-19 14:09:09.212271,0
18,0.58596045,12.555584,-9.130292,-62.117928,4.4921875,20.3125,5.3710938,9.299462795257568,2024-12-19 14:09:18.512166,0
19,0.58596045,12.394579,-10.700451,-62.02385,4.6875,20.703125,5.3710938,10.022369384765625,2024-12-19 14:09:28.534965,0
20,0.58596045,12.78993,-7.0376787,-65.34978,4.6875,20.800781,5.46875,9.246312379837036,2024-12-19 14:09:37.781699,0
21,0.58596045,12.867734,5.3552446,-65.271515,4.6875,21.191406,5.46875,9.708068132400513,2024-12-19 14:09:47.490517,0
22,0.58596045,13.355338,6.1527643,-65.21413,4.7851562,21.386719,5.46875,9.27664852142334,2024-12-19 14:09:56.767593,0
23,0.58596045,13.82437,3.4371448,-67.69208,4.7851562,21.679688,5.6640625,8.917959213256836,2024-12-19 14:10:05.686175,0
24,0.58596045,13.992604,4.405549,-66.39651,4.7851562,21.777344,5.6640625,9.316115140914917,2024-12-19 14:10:15.002721,0
25,0.58596045,14.368185,5.4489584,-66.23286,4.7851562,21.875,5.6640625,8.801243782043457,2024-12-19 14:10:23.804379,0
26,0.58596045,14.4090805,3.672264,-66.16312,4.7851562,22.265625,5.6640625,8.602036952972412,2024-12-19 14:10:32.406856,0
27,0.58596045,14.439364,4.5592628,-71.73541,4.7851562,22.460938,5.859375,8.715928077697754,2024-12-19 14:10:41.123203,0
28,0.58596045,14.823101,5.7444077,-74.08748,4.8828125,22.460938,5.9570312,8.264153957366943,2024-12-19 14:10:49.387787,0
29,0.58596045,14.879908,9.811291,-73.892624,4.8828125,22.65625,5.9570312,9.56904935836792,2024-12-19 14:10:58.957252,0
30,0.58596045,14.94468,10.467263,-77.12091,4.8828125,23.144531,6.0546875,9.280254364013672,2024-12-19 14:11:08.237977,0
31,0.58596045,15.450586,11.572804,-77.10187,4.8828125,23.242188,6.0546875,9.32509732246399,2024-12-19 14:11:17.563533,0
32,0.58596045,15.510834,8.552067,-77.0716,4.8828125,23.925781,6.0546875,8.703415155410767,2024-12-19 14:11:26.267369,0
33,0.6262587,15.8561325,6.6881647,-76.64379,4.8828125,24.316406,6.0546875,9.328184366226196,2024-12-19 14:11:35.595982,0
34,0.6262587,15.8561325,3.3887444,-76.54941,4.8828125,24.511719,6.0546875,9.283360481262207,2024-12-19 14:11:44.879789,0
35,0.6262587,15.90202,3.5579164,-76.10045,4.8828125,24.902344,6.0546875,9.397881984710693,2024-12-19 14:11:54.278202,0
36,0.6262587,16.31197,7.454439,-78.67653,4.8828125,25.097656,6.1523438,9.040678977966309,2024-12-19 14:12:03.319299,0
37,0.9572913,16.86291,8.799023,-78.122856,4.9804688,25.097656,6.1523438,9.895063161849976,2024-12-19 14:12:13.214783,0
38,0.9572913,17.30056,13.261623,-80.83664,4.9804688,25.292969,6.25,8.472174644470215,2024-12-19 14:12:21.687390,0
39,0.9572913,17.323742,18.287785,-80.83164,4.9804688,25.585938,6.25,9.59928560256958,2024-12-19 14:12:31.287093,0
40,0.9572913,17.530819,18.995928,-80.78145,4.9804688,25.585938,6.25,8.394181728363037,2024-12-19 14:12:39.681684,0
41,0.9572913,17.956718,19.657753,-80.68167,4.9804688,25.585938,6.25,8.844350337982178,2024-12-19 14:12:48.526501,0
42,0.9572913,17.967066,25.505943,-80.62899,4.9804688,25.78125,6.25,9.209745407104492,2024-12-19 14:12:57.737008,0
43,0.9572913,18.020742,25.694366,-80.62899,4.9804688,25.78125,6.25,9.639925956726074,2024-12-19 14:13:07.377391,0
44,0.9572913,18.07054,25.806229,-83.303215,4.9804688,26.171875,6.3476562,8.93652057647705,2024-12-19 14:13:16.314386,0
45,0.9572913,18.214811,23.282814,-86.062195,4.9804688,26.367188,6.4453125,8.843579292297363,2024-12-19 14:13:25.158440,0
46,0.9572913,18.566517,28.452112,-85.877754,4.9804688,26.464844,6.4453125,9.01452898979187,2024-12-19 14:13:34.173400,0
47,0.9572913,18.755259,29.277748,-85.77022,4.9804688,26.660156,6.4453125,9.563648462295532,2024-12-19 14:13:43.737509,0
48,0.9572913,18.773193,30.206577,-88.55063,4.9804688,26.660156,6.5429688,8.948405027389526,2024-12-19 14:13:52.686379,0
49,0.9572913,18.998772,32.06293,-91.032074,5.078125,26.757812,6.640625,8.925947904586792,2024-12-19 14:14:01.612731,0
50,0.9572913,19.107775,33.274414,-94.27207,5.1757812,27.050781,6.7382812,8.958241701126099,2024-12-19 14:14:10.571443,0
51,0.9572913,19.13717,34.6597,-94.27207,5.1757812,27.148438,6.7382812,9.675095081329346,2024-12-19 14:14:20.247149,0
52,0.9572913,19.373907,38.98825,-94.56328,5.2734375,27.148438,6.8359375,9.666574716567993,2024-12-19 14:14:29.914155,0
53,0.9572913,19.373907,39.274864,-94.408485,5.2734375,27.246094,6.8359375,8.603151082992554,2024-12-19 14:14:38.517737,0
54,0.9572913,19.60422,40.13613,-94.408485,5.2734375,27.34375,6.8359375,9.271787881851196,2024-12-19 14:14:47.790360,0
